武器,聖遺物セット,聖遺物メイン,バフキャラ,合計期待値,攻撃力,倍率,加算,バフ合計,バフ共通,雷バフ,バフ落下,耐性ダウン,パーティ元素,熟知,率ダメ,サブステ,スコア
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+ナヒーダ(深林以外)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),103723,2799.38,7.32,6400,1.746,0,0.466,1.28,0,Electro:2、Anemo:1、Dendro:1、,200,0.80:2.24,0.50:0.00,1
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+雷バフ+攻撃%,シロネン(灰燼以外、2凸、2色以上)+マーヴィカ(灰燼以外、戦意200時)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),103655.3,2589.36,7.32,6400,2.146,0.4,0.466,1.28,0,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.80:1.62,0.50:0.00,1
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+雷バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ナヒーダ(深林4)+フリーナ(フル),103641.8,2109.38,7.32,0,2.616,0.75,0.866,1,0,Hydro:1、Electro:1、Geo:1、Dendro:1、,200,0.93:1.86,0.38:0.24,1
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+雷バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ナヒーダ(深林以外)+フリーナ(フル),103641.8,2109.38,7.32,0,2.616,0.75,0.866,1,0,Hydro:1、Electro:1、Geo:1、Dendro:1、,200,0.93:1.86,0.38:0.24,1
ヴィヴィッド・ハート,黒曜の秘典+長き夜の誓い,攻撃%+雷バフ+会心率,シロネン(灰燼4、2凸、2色以上)+マーヴィカ(灰燼以外、戦意200時)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),103605,2109.38,7.32,6400,1.946,0.55,0.866,0.53,0,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.96:1.92,0.35:0.30,1
ヴィヴィッド・ハート,黒曜の秘典+長き夜の誓い,攻撃%+雷バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+マーヴィカ(灰燼4、戦意200時)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),103605,2109.38,7.32,6400,1.946,0.55,0.866,0.53,0,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.96:1.92,0.35:0.30,1
ヴィヴィッド・ハート,黒曜の秘典+長き夜の誓い,攻撃%+雷バフ+会心率,フリーナ(フル)+マーヴィカ(灰燼4、戦意200時)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),103524.7,2109.38,7.32,6400,2.696,1.3,0.866,0.53,0,Pyro:1、Hydro:1、Electro:1、Anemo:1、,0,0.96:1.92,0.35:0.30,1
ヴィヴィッド・ハート,黒曜の秘典4,元素熟知+攻撃%+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),103509.7,2109.38,7.32,6400,1.48,1.2,0,0.28,0,Hydro:1、Electro:1、Anemo:2、,187,1.00:2.32,0.46:0.08,1
ヴィヴィッド・ハート,黒曜の秘典4,元素熟知+攻撃%+会心率,フリーナ(フル)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),103509.7,2109.38,7.32,6400,1.48,1.2,0,0.28,0,Hydro:1、Electro:1、Anemo:2、,187,1.00:2.32,0.15:0.70,1
ヴィヴィッド・ハート,長き夜の誓い4,元素熟知+雷バフ+会心率,マーヴィカ(灰燼以外、戦意200時)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),103493.5,1629.4,7.32,6400,2.446,0.7,0.466,1.28,0,Pyro:1、Electro:1、Anemo:2、,187,0.96:1.92,0.35:0.30,1
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼以外、2凸、2色以上)+マーヴィカ(灰燼以外、戦意200時),103467.5,2799.38,7.32,0,2.266,0.4,0.866,1,0,Pyro:1、Electro:2、Geo:1、,0,0.93:1.86,0.38:0.24,1
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+雷バフ+会心率,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上)+マーヴィカ(灰燼以外、戦意200時),103467.5,2799.38,7.32,0,2.266,0.4,0.866,1,0,Pyro:1、Electro:2、Geo:1、,0,0.93:1.86,0.38:0.24,1
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+雷バフ+会心率,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼以外、2凸、2色以上)+マーヴィカ(灰燼4、戦意200時),103467.5,2799.38,7.32,0,2.266,0.4,0.866,1,0,Pyro:1、Electro:2、Geo:1、,0,0.93:1.86,0.38:0.24,1
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+攻撃%+攻撃%,イアンサ(灰燼4、爆発lv10)+マーヴィカ(灰燼以外、戦意200時)+万葉(翠緑4),103463.7,3759.34,7.32,0,1.25,0.85,0.4,0,0,Pyro:1、Electro:2、Anemo:1、,0,0.98:1.95,0.33:0.33,1
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+攻撃%+攻撃%,イアンサ(灰燼以外、爆発lv10)+マーヴィカ(灰燼4、戦意200時)+万葉(翠緑4),103463.7,3759.34,7.32,0,1.25,0.85,0.4,0,0,Pyro:1、Electro:2、Anemo:1、,0,0.98:1.95,0.33:0.33,1
ヴィヴィッド・ハート,長き夜の誓い4,元素熟知+雷バフ+会心率,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),103368.9,2319.4,7.32,6400,1.746,0,0.466,1.28,0,Electro:2、Geo:1、Anemo:1、,187,0.96:1.92,0.35:0.30,1
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+攻撃%+会心ダメージ,マーヴィカ(灰燼以外、戦意200時)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),103202.8,2589.36,7.32,6400,1.13,0.85,0,0.28,0,Pyro:1、Electro:1、Anemo:2、,0,1.00:2.32,0.46:0.08,1
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+攻撃%+会心率,マーヴィカ(灰燼以外、戦意200時)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),103202.8,2589.36,7.32,6400,1.13,0.85,0,0.28,0,Pyro:1、Electro:1、Anemo:2、,0,1.00:2.32,0.15:0.70,1
ヴィヴィッド・ハート,黒曜の秘典4,元素熟知+雷バフ+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),103179.3,1629.4,7.32,6400,1.946,1.2,0.466,0.28,0,Hydro:1、Electro:1、Anemo:2、,187,1.00:2.32,0.46:0.08,1
ヴィヴィッド・ハート,黒曜の秘典4,元素熟知+雷バフ+会心率,フリーナ(フル)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),103179.3,1629.4,7.32,6400,1.946,1.2,0.466,0.28,0,Hydro:1、Electro:1、Anemo:2、,187,1.00:2.32,0.15:0.70,1
ヴィヴィッド・ハート,長き夜の誓い4,元素熟知+雷バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),103169.1,1629.4,7.32,6400,2.496,0.75,0.466,1.28,0,Hydro:1、Electro:1、Geo:1、Anemo:1、,187,0.96:1.92,0.35:0.30,1
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑以外),103167.3,2799.38,7.32,6400,2.046,0.3,0.466,1.28,0,Electro:2、Anemo:2、,0,0.80:2.24,0.50:0.00,1
ヴィヴィッド・ハート,黒曜の秘典+長き夜の誓い,攻撃%+攻撃%+会心ダメージ,フリーナ(フル)+マーヴィカ(灰燼4、戦意200時)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),103145.1,2589.36,7.32,6400,2.23,1.3,0.4,0.53,0,Pyro:1、Hydro:1、Electro:1、Anemo:1、,0,0.80:2.24,0.50:0.00,1
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+雷バフ+会心率,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼以外、2凸、2色以上)+万葉(翠緑4),103136.6,2799.38,7.32,0,1.766,0.3,0.466,1,0,Electro:2、Geo:1、Anemo:1、,0,0.93:1.86,0.38:0.24,1
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上)+万葉(翠緑4),102995.1,2799.38,7.32,0,1.316,0.45,0.866,0,0,Electro:2、Geo:1、Anemo:1、,0,1.00:2.26,0.49:0.02,1
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+雷バフ+会心率,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上)+万葉(翠緑4),102995.1,2799.38,7.32,0,1.316,0.45,0.866,0,0,Electro:2、Geo:1、Anemo:1、,0,1.00:2.26,0.18:0.64,1
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ナヒーダ(深林4)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),102981,2799.38,7.32,6400,1.296,0.15,0.866,0.28,0,Electro:2、Anemo:1、Dendro:1、,200,1.00:2.32,0.46:0.08,1
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ナヒーダ(深林4)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),102981,2799.38,7.32,6400,1.296,0.15,0.866,0.28,0,Electro:2、Anemo:1、Dendro:1、,200,1.00:2.32,0.15:0.70,1
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ナヒーダ(深林以外)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),102981,2799.38,7.32,6400,1.296,0.15,0.866,0.28,0,Electro:2、Anemo:1、Dendro:1、,200,1.00:2.32,0.46:0.08,1
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ナヒーダ(深林以外)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),102981,2799.38,7.32,6400,1.296,0.15,0.866,0.28,0,Electro:2、Anemo:1、Dendro:1、,200,1.00:2.32,0.15:0.70,1
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+雷バフ+攻撃%,マーヴィカ(灰燼4、戦意200時)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑以外),102974.5,2589.36,7.32,6400,1.996,0.85,0.866,0.28,0,Pyro:1、Electro:1、Anemo:2、,0,1.00:2.01,0.30:0.39,1
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+雷バフ+攻撃%,ナヒーダ(深林4)+フリーナ(フル)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),102953.9,2589.36,7.32,6400,2.496,0.75,0.466,1.28,0,Hydro:1、Electro:1、Anemo:1、Dendro:1、,200,0.80:1.62,0.50:0.00,1
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+雷バフ+攻撃%,ナヒーダ(深林以外)+フリーナ(フル)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),102953.9,2589.36,7.32,6400,2.496,0.75,0.466,1.28,0,Hydro:1、Electro:1、Anemo:1、Dendro:1、,200,0.80:1.62,0.50:0.00,1
ヴィヴィッド・ハート,長き夜の誓い4,元素熟知+雷バフ+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+フリーナ(フル)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),102938.2,2319.4,7.32,6400,2.496,0.75,0.466,1.28,0,Hydro:1、Electro:2、Anemo:1、,187,0.80:2.24,0.50:0.00,1
ヴィヴィッド・ハート,長き夜の誓い4,元素熟知+元素熟知+会心率,イアンサ(灰燼4、爆発lv10)+フリーナ(フル)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),102836.6,2319.4,7.32,6400,2.43,0.75,0.4,1.28,0,Hydro:1、Electro:2、Anemo:1、,374,0.96:1.92,0.35:0.30,1
ヴィヴィッド・ハート,長き夜の誓い4,元素熟知+雷バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+マーヴィカ(灰燼以外、戦意200時)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),102770.6,1629.4,7.32,6400,2.546,0.4,0.866,1.28,0,Pyro:1、Electro:1、Geo:1、Anemo:1、,187,0.80:2.24,0.50:0.00,1
ヴィヴィッド・ハート,長き夜の誓い4,元素熟知+雷バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+マーヴィカ(灰燼4、戦意200時)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),102770.6,1629.4,7.32,6400,2.546,0.4,0.866,1.28,0,Pyro:1、Electro:1、Geo:1、Anemo:1、,187,0.80:2.24,0.50:0.00,1
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+雷バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+万葉(翠緑4),102740.9,2109.38,7.32,0,2.066,1.2,0.866,0,0,Hydro:1、Electro:1、Geo:1、Anemo:1、,0,1.00:2.26,0.49:0.02,1
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+雷バフ+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+万葉(翠緑4),102740.9,2109.38,7.32,0,2.066,1.2,0.866,0,0,Hydro:1、Electro:1、Geo:1、Anemo:1、,0,1.00:2.26,0.18:0.64,1
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+攻撃%+攻撃%,イアンサ(灰燼4、爆発lv10)+ナヒーダ(深林4)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),102679.5,3759.34,7.32,6400,1.68,0,0.4,1.28,0,Electro:2、Anemo:1、Dendro:1、,200,0.80:1.62,0.50:0.00,1
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+攻撃%+攻撃%,イアンサ(灰燼4、爆発lv10)+ナヒーダ(深林以外)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),102679.5,3759.34,7.32,6400,1.68,0,0.4,1.28,0,Electro:2、Anemo:1、Dendro:1、,200,0.80:1.62,0.50:0.00,1
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+雷バフ+会心率,イアンサ(灰燼以外、爆発lv10)+ナヒーダ(深林4)+万葉(翠緑4),102663.2,2799.38,7.32,0,1.766,0.3,0.466,1,0,Electro:2、Anemo:1、Dendro:1、,200,0.93:1.86,0.38:0.24,1
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+雷バフ+会心率,イアンサ(灰燼以外、爆発lv10)+ナヒーダ(深林以外)+万葉(翠緑4),102663.2,2799.38,7.32,0,1.766,0.3,0.466,1,0,Electro:2、Anemo:1、Dendro:1、,200,0.93:1.86,0.38:0.24,1
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+攻撃%+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+マーヴィカ(灰燼以外、戦意200時)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),102630.5,3279.36,7.32,6400,1.68,0.4,0,1.28,0,Pyro:1、Electro:2、Anemo:1、,0,0.80:2.24,0.50:0.00,1
ヴィヴィッド・ハート,長き夜の誓い4,元素熟知+攻撃%+会心ダメージ,イアンサ(灰燼以外、爆発lv10)+フリーナ(フル)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),102625.4,2799.38,7.32,6400,2.03,0.75,0,1.28,0,Hydro:1、Electro:2、Anemo:1、,187,0.80:2.24,0.50:0.00,1
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+攻撃%+攻撃%,イアンサ(灰燼4、爆発lv10)+マーヴィカ(灰燼以外、戦意200時)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),102536.7,3759.34,7.32,6400,1.23,0.55,0.4,0.28,0,Pyro:1、Electro:2、Anemo:1、,0,1.00:2.01,0.30:0.39,1
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+攻撃%+攻撃%,イアンサ(灰燼以外、爆発lv10)+マーヴィカ(灰燼4、戦意200時)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),102536.7,3759.34,7.32,6400,1.23,0.55,0.4,0.28,0,Pyro:1、Electro:2、Anemo:1、,0,1.00:2.01,0.30:0.39,1
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ナヒーダ(深林4)+万葉(翠緑4),102522.3,2799.38,7.32,0,1.316,0.45,0.866,0,0,Electro:2、Anemo:1、Dendro:1、,200,1.00:2.26,0.49:0.02,1
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ナヒーダ(深林4)+万葉(翠緑4),102522.3,2799.38,7.32,0,1.316,0.45,0.866,0,0,Electro:2、Anemo:1、Dendro:1、,200,1.00:2.26,0.18:0.64,1
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ナヒーダ(深林以外)+万葉(翠緑4),102522.3,2799.38,7.32,0,1.316,0.45,0.866,0,0,Electro:2、Anemo:1、Dendro:1、,200,1.00:2.26,0.49:0.02,1
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+雷バフ+会心率,イアンサ(灰燼4、爆発lv10)+ナヒーダ(深林以外)+万葉(翠緑4),102522.3,2799.38,7.32,0,1.316,0.45,0.866,0,0,Electro:2、Anemo:1、Dendro:1、,200,1.00:2.26,0.18:0.64,1
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+攻撃%+攻撃%,フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),102483.2,3069.34,7.32,6400,2.43,1.15,0,1.28,0,Pyro:1、Hydro:1、Electro:1、Anemo:1、,0,0.80:1.62,0.50:0.00,1
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+万葉(翠緑4),102425.7,2589.36,7.32,0,2.05,1.05,0,1,0,Hydro:1、Electro:1、Geo:1、Anemo:1、,0,0.74:2.24,0.50:0.00,1
ヴィヴィッド・ハート,黒曜の秘典4,元素熟知+攻撃%+攻撃%,フリーナ(フル)+マーヴィカ(灰燼4、戦意200時)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),102424.6,2589.36,7.32,6400,1.98,1.3,0.4,0.28,0,Pyro:1、Hydro:1、Electro:1、Anemo:1、,187,1.00:2.01,0.30:0.39,1
ヴィヴィッド・ハート,黒曜の秘典4,元素熟知+雷バフ+攻撃%,イアンサ(灰燼以外、爆発lv10)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),102292,2799.38,7.32,6400,1.196,0.45,0.466,0.28,0,Electro:2、Anemo:2、,187,1.00:2.01,0.30:0.39,1
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+雷バフ+攻撃%,フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),102238.8,2589.36,7.32,6400,2.896,1.15,0.466,1.28,0,Pyro:1、Hydro:1、Electro:1、Anemo:1、,0,0.80:1.62,0.50:0.00,1
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+雷バフ+攻撃%,閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),102136.7,2589.36,7.32,6400,2.046,0.3,0.466,1.28,0,Electro:1、Anemo:2、,0,0.80:1.62,0.50:0.00,1
ヴィヴィッド・ハート,長き夜の誓い4,元素熟知+攻撃%+会心率,ナヒーダ(深林4)+マーヴィカ(灰燼4、戦意200時)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),102115.4,2109.38,7.32,6400,2.08,0.4,0.4,1.28,0,Pyro:1、Electro:1、Anemo:1、Dendro:1、,387,0.96:1.92,0.35:0.30,1
ヴィヴィッド・ハート,長き夜の誓い4,元素熟知+攻撃%+会心率,ナヒーダ(深林以外)+マーヴィカ(灰燼4、戦意200時)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),102115.4,2109.38,7.32,6400,2.08,0.4,0.4,1.28,0,Pyro:1、Electro:1、Anemo:1、Dendro:1、,387,0.96:1.92,0.35:0.30,1
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+雷バフ+会心率,イアンサ(灰燼以外、爆発lv10)+マーヴィカ(灰燼以外、戦意200時)+万葉(翠緑4),102074.6,2799.38,7.32,0,2.166,0.7,0.466,1,0,Pyro:1、Electro:2、Anemo:1、,0,0.93:1.86,0.38:0.24,1
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+雷バフ+攻撃%,ナヒーダ(深林4)+フリーナ(フル)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),102059.3,2589.36,7.32,6400,1.646,0.9,0.466,0.28,0,Hydro:1、Electro:1、Anemo:1、Dendro:1、,200,1.00:2.01,0.30:0.39,1
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+雷バフ+攻撃%,ナヒーダ(深林以外)+フリーナ(フル)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),102059.3,2589.36,7.32,6400,1.646,0.9,0.466,0.28,0,Hydro:1、Electro:1、Anemo:1、Dendro:1、,200,1.00:2.01,0.30:0.39,1
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+攻撃%+会心率,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル),102058.1,3279.36,7.32,0,1.75,0.75,0,1,0,Hydro:1、Electro:2、Geo:1、,0,0.93:1.86,0.38:0.24,1
ヴィヴィッド・ハート,黒曜の秘典4,元素熟知+雷バフ+攻撃%,フリーナ(フル)+マーヴィカ(灰燼4、戦意200時)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),102028.3,2109.38,7.32,6400,2.446,1.3,0.866,0.28,0,Pyro:1、Hydro:1、Electro:1、Anemo:1、,187,1.00:2.01,0.30:0.39,1
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+攻撃%+攻撃%,シロネン(灰燼4、2凸、2色以上)+マーヴィカ(灰燼以外、戦意200時)+万葉(翠緑4),102026,3069.34,7.32,0,2.1,0.7,0.4,1,0,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.74:1.62,0.50:0.00,1
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+攻撃%+攻撃%,シロネン(灰燼以外、2凸、2色以上)+マーヴィカ(灰燼4、戦意200時)+万葉(翠緑4),102026,3069.34,7.32,0,2.1,0.7,0.4,1,0,Pyro:1、Electro:1、Geo:1、Anemo:1、,0,0.74:1.62,0.50:0.00,1
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+攻撃%+会心率,イアンサ(灰燼以外、爆発lv10)+マーヴィカ(灰燼以外、戦意200時)+万葉(翠緑4),101976,3279.36,7.32,0,1.7,0.7,0,1,0,Pyro:1、Electro:2、Anemo:1、,0,0.93:1.86,0.38:0.24,1
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+攻撃%+攻撃%,ナヒーダ(深林4)+マーヴィカ(灰燼4、戦意200時)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),101903.5,3069.34,7.32,6400,2.08,0.4,0.4,1.28,0,Pyro:1、Electro:1、Anemo:1、Dendro:1、,200,0.80:1.62,0.50:0.00,1
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+攻撃%+攻撃%,ナヒーダ(深林以外)+マーヴィカ(灰燼4、戦意200時)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),101903.5,3069.34,7.32,6400,2.08,0.4,0.4,1.28,0,Pyro:1、Electro:1、Anemo:1、Dendro:1、,200,0.80:1.62,0.50:0.00,1
ヴィヴィッド・ハート,長き夜の誓い4,攻撃%+雷バフ+会心率,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル),101883.5,2799.38,7.32,0,2.216,0.75,0.466,1,0,Hydro:1、Electro:2、Geo:1、,0,0.93:1.86,0.38:0.24,1
ヴィヴィッド・ハート,黒曜の秘典+長き夜の誓い,攻撃%+雷バフ+会心率,マーヴィカ(灰燼以外、戦意200時)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ)+万葉(翠緑4),101859.6,2109.38,7.32,6400,1.846,0.85,0.466,0.53,0,Pyro:1、Electro:1、Anemo:2、,0,0.96:1.92,0.35:0.30,1
ヴィヴィッド・ハート,黒曜の秘典+長き夜の誓い,攻撃%+雷バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),101846.6,2109.38,7.32,6400,1.896,0.9,0.466,0.53,0,Hydro:1、Electro:1、Geo:1、Anemo:1、,0,0.96:1.92,0.35:0.30,1
ヴィヴィッド・ハート,黒曜の秘典+長き夜の誓い,攻撃%+攻撃%+会心率,イアンサ(灰燼以外、爆発lv10)+シロネン(灰燼4、2凸、2色以上)+閑雲(鶴鳴の余韻、灰燼+絶縁、メイン原チャ),101833.1,3279.36,7.32,6400,1.08,0.15,0.4,0.53,0,Electro:2、Geo:1、Anemo:1、,0,0.96:1.92,0.35:0.30,1
ヴィヴィッド・ハート,長き夜の誓い4,元素熟知+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ナヒーダ(深林4)+万葉(翠緑4),101803.3,2319.4,7.32,0,2.166,0.3,0.866,1,0,Electro:2、Anemo:1、Dendro:1、,387,0.74:2.24,0.50:0.00,1
ヴィヴィッド・ハート,長き夜の誓い4,元素熟知+雷バフ+会心ダメージ,イアンサ(灰燼4、爆発lv10)+ナヒーダ(深林以外)+万葉(翠緑4),101803.3,2319.4,7.32,0,2.166,0.3,0.866,1,0,Electro:2、Anemo:1、Dendro:1、,387,0.74:2.24,0.50:0.00,1
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+攻撃%+会心ダメージ,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル),101802.9,3279.36,7.32,0,1.3,0.9,0.4,0,0,Hydro:1、Electro:2、Geo:1、,0,1.00:2.26,0.49:0.02,1
ヴィヴィッド・ハート,黒曜の秘典4,攻撃%+攻撃%+会心率,イアンサ(灰燼4、爆発lv10)+シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル),101802.9,3279.36,7.32,0,1.3,0.9,0.4,0,0,Hydro:1、Electro:2、Geo:1、,0,1.00:2.26,0.18:0.64,1
