武器,聖遺物セット,聖遺物メイン,バフキャラ,合計期待値,攻撃力,加算,バフ合計,バフ共通,元素バフ,バフ通常,耐性ダウン,パーティ元素,熟知,率ダメ,サブステ,スコア
葦海の標(1_スキル命中or被ダメ),ファントム+辰砂,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),222820,3744,0,1.916,0.55,0.4,0.55,0,Pyro:2、Geo:2、,0,0.82:1.63,0.44:0.13,1
葦海の標(1_スキル命中or被ダメ),ファントム+辰砂,攻撃%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),222820,3744,0,1.916,0.55,0.4,0.55,0,Pyro:2、Geo:2、,0,0.82:1.63,0.13:0.75,1
裁断,ファントム4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),222790,3114,0,1.95,1.09,0,0.55,0,Hydro:2、Geo:2、,100,0.94:1.88,0.31:0.38,1
裁断,ファントム4,攻撃%+攻撃%+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),222790,3114,0,1.95,1.09,0,0.55,0,Hydro:2、Geo:2、,100,0.94:1.88,0.00:1.00,1
裁断,残響+辰砂,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),222669,4534,0,1.6,0.34,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,100,0.76:1.52,0.49:0.02,1
裁断,残響+辰砂,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),222669,4534,0,1.6,0.34,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,100,0.76:1.52,0.18:0.64,1
裁断,劇団+残響,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時),222649,3094,0,2.81,1.3,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.76:1.52,0.49:0.02,1
裁断,劇団+残響,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時),222649,3094,0,2.81,1.3,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.76:1.52,0.18:0.64,1
裁断,劇団+辰砂,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時),222649,3094,0,2.81,1.3,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.76:1.52,0.49:0.02,1
裁断,劇団+辰砂,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時),222649,3094,0,2.81,1.3,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.76:1.52,0.18:0.64,1
螭龍の剣(R5),辰砂4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),222514,3908,0,1.9,1.4,0,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.79:1.58,0.46:0.07,1
螭龍の剣(R5),辰砂4,攻撃%+攻撃%+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),222514,3908,0,1.9,1.4,0,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.79:1.58,0.15:0.70,1
末路(R2),ファントム4,攻撃%+攻撃%+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),222503,4750,0,1.8,0.9,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.68:1.35,0.27:0.47,1
末路(R2),残響4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),222302,4716,0,1.95,0.55,0.4,0.4,0,Pyro:2、Geo:2、,0,0.55:1.51,0.50:0.00,1
螭龍の剣(R5),残響4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),222150,3709,0,2.05,1.05,0,0.4,0,Pyro:2、Geo:2、,0,0.79:1.58,0.46:0.07,1
螭龍の剣(R5),残響4,攻撃%+攻撃%+会心率,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),222150,3709,0,2.05,1.05,0,0.4,0,Pyro:2、Geo:2、,0,0.79:1.58,0.15:0.70,1
葦海の標(1_スキル命中or被ダメ),劇団4(表),攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),222041,3971,0,1.74,0.34,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,100,0.82:1.63,0.44:0.13,1
葦海の標(1_スキル命中or被ダメ),劇団4(表),攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),222041,3971,0,1.74,0.34,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,100,0.82:1.63,0.13:0.75,1
螭龍の剣(R5),ファントム+残響,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),221863,3308,0,2.416,1.05,0.4,0.55,0,Pyro:2、Geo:2、,0,0.79:1.58,0.46:0.07,1
螭龍の剣(R5),ファントム+残響,攻撃%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),221863,3308,0,2.416,1.05,0.4,0.55,0,Pyro:2、Geo:2、,0,0.79:1.58,0.15:0.70,1
螭龍の剣(R5),ファントム+辰砂,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),221863,3308,0,2.416,1.05,0.4,0.55,0,Pyro:2、Geo:2、,0,0.79:1.58,0.46:0.07,1
螭龍の剣(R5),ファントム+辰砂,攻撃%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),221863,3308,0,2.416,1.05,0.4,0.55,0,Pyro:2、Geo:2、,0,0.79:1.58,0.15:0.70,1
裁断,残響4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),221813,4349,0,1.7,0.34,0,0.4,0,Pyro:1、Hydro:1、Geo:2、,100,0.76:1.52,0.49:0.02,1
裁断,残響4,攻撃%+攻撃%+会心率,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),221813,4349,0,1.7,0.34,0,0.4,0,Pyro:1、Hydro:1、Geo:2、,100,0.76:1.52,0.18:0.64,1
末路(R2),残響+辰砂,攻撃%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),221731,4201,0,2.266,0.9,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.65:1.30,0.29:0.42,1
裁断,ファントム+残響,攻撃%+攻撃%+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),221565,4622,0,2.16,0.9,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.61:1.21,0.34:0.33,1
裁断,ファントム+辰砂,攻撃%+攻撃%+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),221565,4622,0,2.16,0.9,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.61:1.21,0.34:0.33,1
螭龍の剣(R5),劇団+残響,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),221536,3264,0,2.456,0.84,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,100,0.79:1.58,0.46:0.07,1
螭龍の剣(R5),劇団+残響,攻撃%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),221536,3264,0,2.456,0.84,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,100,0.79:1.58,0.15:0.70,1
螭龍の剣(R5),劇団+辰砂,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),221536,3264,0,2.456,0.84,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,100,0.79:1.58,0.46:0.07,1
螭龍の剣(R5),劇団+辰砂,攻撃%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),221536,3264,0,2.456,0.84,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,100,0.79:1.58,0.15:0.70,1
葦海の標(1_スキル命中or被ダメ),ファントム+劇団,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),221444,4019,0,1.7,0.55,0.4,0.55,0,Pyro:2、Geo:2、,0,0.82:1.63,0.44:0.13,1
葦海の標(1_スキル命中or被ダメ),ファントム+劇団,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),221444,4019,0,1.7,0.55,0.4,0.55,0,Pyro:2、Geo:2、,0,0.82:1.63,0.13:0.75,1
葦海の標(1_スキル命中or被ダメ),残響4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),221265,3107,0,2.49,1.09,0.4,0.4,0,Hydro:2、Geo:2、,100,0.82:1.63,0.44:0.13,1
葦海の標(1_スキル命中or被ダメ),残響4,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),221265,3107,0,2.49,1.09,0.4,0.4,0,Hydro:2、Geo:2、,100,0.82:1.63,0.13:0.75,1
螭龍の剣(R5),劇団+残響,攻撃%+岩バフ+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),221223,3494,0,3.016,1.4,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.63:1.27,0.31:0.38,1
螭龍の剣(R5),劇団+辰砂,攻撃%+岩バフ+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),221223,3494,0,3.016,1.4,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.63:1.27,0.31:0.38,1
葦海の標(1_スキル命中or被ダメ),ファントム4,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時),221156,2742,0,2.2,1.3,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,1.00:1.88,0.00:1.00,1
葦海の標(1_スキル命中or被ダメ),ファントム4,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),221114,2934,0,1.99,1.09,0.4,0.55,0,Hydro:2、Geo:2、,100,1.00:1.88,0.00:1.00,1
裁断,劇団+残響,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),221105,4400,0,1.66,0.55,0,0.4,0,Pyro:2、Geo:2、,0,0.76:1.52,0.49:0.02,1
裁断,劇団+残響,攻撃%+攻撃%+会心率,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),221105,4400,0,1.66,0.55,0,0.4,0,Pyro:2、Geo:2、,0,0.76:1.52,0.18:0.64,1
裁断,劇団+辰砂,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),221105,4400,0,1.66,0.55,0,0.4,0,Pyro:2、Geo:2、,0,0.76:1.52,0.49:0.02,1
裁断,劇団+辰砂,攻撃%+攻撃%+会心率,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),221105,4400,0,1.66,0.55,0,0.4,0,Pyro:2、Geo:2、,0,0.76:1.52,0.18:0.64,1
裁断,劇団+残響,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+鍾離,220955,3460,0,2.126,0.15,0.4,0.4,-0.2,Pyro:1、Geo:3、,0,0.76:1.52,0.49:0.02,1
裁断,劇団+残響,攻撃%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+鍾離,220955,3460,0,2.126,0.15,0.4,0.4,-0.2,Pyro:1、Geo:3、,0,0.76:1.52,0.18:0.64,1
裁断,劇団+辰砂,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+鍾離,220955,3460,0,2.126,0.15,0.4,0.4,-0.2,Pyro:1、Geo:3、,0,0.76:1.52,0.49:0.02,1
裁断,劇団+辰砂,攻撃%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+鍾離,220955,3460,0,2.126,0.15,0.4,0.4,-0.2,Pyro:1、Geo:3、,0,0.76:1.52,0.18:0.64,1
末路(R2),辰砂4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),220878,4936,0,1.8,0.9,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.55:1.51,0.50:0.00,1
葦海の標(1_スキル命中or被ダメ),残響+辰砂,攻撃%+岩バフ+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),220769,4124,0,2.266,0.9,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.66:1.32,0.28:0.44,1
裁断,ファントム+劇団,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),220701,3737,0,2.126,0.55,0,0.55,0,Pyro:2、Geo:2、,0,0.76:1.52,0.49:0.02,1
裁断,ファントム+劇団,攻撃%+岩バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),220701,3737,0,2.126,0.55,0,0.55,0,Pyro:2、Geo:2、,0,0.76:1.52,0.18:0.64,1
裁断,残響4,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族),220684,3460,0,2.376,0.15,0.4,0.4,0,Pyro:1、Geo:2、,0,0.76:1.52,0.49:0.02,1
裁断,残響4,攻撃%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族),220684,3460,0,2.376,0.15,0.4,0.4,0,Pyro:1、Geo:2、,0,0.76:1.52,0.18:0.64,1
末路(R2),劇団+残響,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),220599,4476,0,2.05,0.9,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.65:1.30,0.29:0.42,1
末路(R2),劇団+辰砂,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),220599,4476,0,2.05,0.9,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.65:1.30,0.29:0.42,1
裁断,残響4,攻撃%+攻撃%+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),220592,3777,0,2.85,1.09,0.4,0.4,0,Hydro:2、Geo:2、,100,0.61:1.21,0.34:0.33,1
裁断,残響+辰砂,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時),220459,3278,0,2.56,1.3,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.76:1.52,0.49:0.02,1
裁断,残響+辰砂,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時),220459,3278,0,2.56,1.3,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.76:1.52,0.18:0.64,1
裁断,劇団4(表),攻撃%+岩バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),220457,3686,0,2.166,0.34,0,0.4,0,Pyro:1、Hydro:1、Geo:2、,100,0.76:1.52,0.49:0.02,1
裁断,劇団4(表),攻撃%+岩バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),220457,3686,0,2.166,0.34,0,0.4,0,Pyro:1、Hydro:1、Geo:2、,100,0.76:1.52,0.18:0.64,1
葦海の標(1_スキル命中or被ダメ),残響4,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+鍾離,220446,3312,0,2.016,0.15,0.4,0.4,-0.2,Pyro:1、Geo:3、,0,0.82:1.63,0.44:0.13,1
葦海の標(1_スキル命中or被ダメ),残響4,攻撃%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+鍾離,220446,3312,0,2.016,0.15,0.4,0.4,-0.2,Pyro:1、Geo:3、,0,0.82:1.63,0.13:0.75,1
螭龍の剣(R5),ファントム4,攻撃%+攻撃%+攻撃%,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),220440,3740,0,1.9,1.4,0,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.81:1.63,0.13:0.74,1
裁断,残響+辰砂,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),220440,3483,0,2.35,1.09,0.4,0.4,0,Hydro:2、Geo:2、,100,0.76:1.52,0.49:0.02,1
裁断,残響+辰砂,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),220440,3483,0,2.35,1.09,0.4,0.4,0,Hydro:2、Geo:2、,100,0.76:1.52,0.18:0.64,1
葦海の標(1_スキル命中or被ダメ),辰砂4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時),220434,3375,0,2.2,1.3,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.82:1.63,0.44:0.13,1
葦海の標(1_スキル命中or被ダメ),辰砂4,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時),220434,3375,0,2.2,1.3,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.82:1.63,0.13:0.75,1
葦海の標(1_スキル命中or被ダメ),残響4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時),220081,2915,0,2.7,1.3,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.82:1.63,0.44:0.13,1
葦海の標(1_スキル命中or被ダメ),残響4,攻撃%+攻撃%+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時),220081,2915,0,2.7,1.3,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.82:1.63,0.13:0.75,1
葦海の標(1_スキル命中or被ダメ),辰砂4,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),220057,3120,0,2.456,1.09,0.4,0.4,0,Hydro:2、Geo:2、,100,0.82:1.63,0.44:0.13,1
葦海の標(1_スキル命中or被ダメ),辰砂4,攻撃%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),220057,3120,0,2.456,1.09,0.4,0.4,0,Hydro:2、Geo:2、,100,0.82:1.63,0.13:0.75,1
裁断,残響4,攻撃%+攻撃%+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時),219985,3572,0,3.06,1.3,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.61:1.21,0.34:0.33,1
葦海の標(1_スキル命中or被ダメ),劇団+残響,攻撃%+攻撃%+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),219893,4399,0,2.05,0.9,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.66:1.32,0.28:0.44,1
葦海の標(1_スキル命中or被ダメ),劇団+辰砂,攻撃%+攻撃%+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),219893,4399,0,2.05,0.9,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.66:1.32,0.28:0.44,1
葦海の標(1_スキル命中or被ダメ),劇団4(表),攻撃%+岩バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),219826,3571,0,2.016,0.55,0,0.4,0,Pyro:2、Geo:2、,0,0.82:1.63,0.44:0.13,1
葦海の標(1_スキル命中or被ダメ),劇団4(表),攻撃%+岩バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),219826,3571,0,2.016,0.55,0,0.4,0,Pyro:2、Geo:2、,0,0.82:1.63,0.13:0.75,1
末路(R2),残響4,攻撃%+岩バフ+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),219810,4476,0,2.766,0.9,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.50:0.99,0.45:0.11,1
葦海の標(1_スキル命中or被ダメ),ファントム4,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時),219668,2294,0,2.666,1.3,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,1.00:1.99,0.26:0.49,1
螭龍の剣(R5),劇団+残響,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),219551,3092,0,2.616,1.4,0,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.79:1.58,0.46:0.07,1
螭龍の剣(R5),劇団+残響,攻撃%+岩バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),219551,3092,0,2.616,1.4,0,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.79:1.58,0.15:0.70,1
螭龍の剣(R5),劇団+辰砂,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),219551,3092,0,2.616,1.4,0,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.79:1.58,0.46:0.07,1
螭龍の剣(R5),劇団+辰砂,攻撃%+岩バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),219551,3092,0,2.616,1.4,0,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.79:1.58,0.15:0.70,1
裁断,辰砂4,攻撃%+攻撃%+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時),219491,4064,0,2.56,1.3,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.61:1.21,0.34:0.33,1
裁断,辰砂4,攻撃%+岩バフ+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),219475,3791,0,2.816,1.09,0.4,0.4,0,Hydro:2、Geo:2、,100,0.61:1.21,0.34:0.33,1
裁断,劇団4(表),攻撃%+攻撃%+攻撃%,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),219444,4437,0,2.26,0.9,0,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.61:1.21,0.34:0.33,1
螭龍の剣(R5),劇団4(表),攻撃%+岩バフ+攻撃%,シロネン(灰燼4、2凸、2色以上)+ベネット(西風、旧貴族)+マーヴィカ(灰燼以外、戦意200時),219440,3554,0,2.916,1.05,0.4,0.4,0,Pyro:2、Geo:2、,0,0.63:1.27,0.31:0.38,1
末路(R2),残響+辰砂,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),219260,4201,0,2.266,0.9,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.55:1.51,0.50:0.00,1
末路(R2),残響4,攻撃%+岩バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),219120,4028,0,2.366,0.9,0,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.65:1.30,0.29:0.42,1
末路(R2),ファントム+劇団,攻撃%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+ベネット(西風、旧貴族),219067,3856,0,2.516,0.9,0.4,0.55,0,Pyro:1、Hydro:1、Geo:2、,0,0.65:1.30,0.29:0.42,1
葦海の標(1_スキル命中or被ダメ),辰砂4,攻撃%+岩バフ+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時),219064,2928,0,2.666,1.3,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.82:1.63,0.44:0.13,1
葦海の標(1_スキル命中or被ダメ),辰砂4,攻撃%+岩バフ+会心率,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時),219064,2928,0,2.666,1.3,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.82:1.63,0.13:0.75,1
螭龍の剣(R5),ファントム4,攻撃%+攻撃%+会心ダメージ,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),219054,2494,0,2.49,1.59,0.4,0.55,0,Hydro:2、Geo:2、,100,0.97:1.94,0.28:0.43,1
裁断,辰砂4,攻撃%+岩バフ+攻撃%,シロネン(灰燼4、2凸、2色以上)+フリーナ(フル)+マーヴィカ(灰燼以外、戦意200時),219020,3586,0,3.026,1.3,0.4,0.4,0,Pyro:1、Hydro:1、Geo:2、,0,0.61:1.21,0.34:0.33,1
