武器,聖遺物セット,聖遺物メイン,バフキャラ,合計期待値,一発目期待値,攻撃力,防御力,HP,共通バフ,通常バフ,熟知,率ダメ,聖遺物組み合わせ,サブステ,スコア
狩人の道,しめ縄4,攻撃%+炎バフ+会心率,フリーナ+ベネット(西風、旧貴族),122079.6,122079.6,2797.094,615,14577,0.47,0.5,0,1.00:2.04,,0.03:1.54,1.6
狩人の道,しめ縄4,攻撃%+炎バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),122079.6,122079.6,2797.094,615,14577,0.47,0.5,0,1.00:2.04,,0.34:0.92,1.6
狩人の道,しめ縄4,攻撃%+水バフ+会心率,フリーナ+ベネット(西風、旧貴族),122079.6,122079.6,2797.094,615,14577,0.47,0.5,0,1.00:2.04,,0.03:1.54,1.6
狩人の道,しめ縄4,攻撃%+水バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),122079.6,122079.6,2797.094,615,14577,0.47,0.5,0,1.00:2.04,,0.34:0.92,1.6
狩人の道,しめ縄4,攻撃%+雷バフ+会心率,フリーナ+ベネット(西風、旧貴族),122079.6,122079.6,2797.094,615,14577,0.47,0.5,0,1.00:2.04,,0.03:1.54,1.6
狩人の道,しめ縄4,攻撃%+雷バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),122079.6,122079.6,2797.094,615,14577,0.47,0.5,0,1.00:2.04,,0.34:0.92,1.6
烈日の後嗣(5),黒曜の秘典4,攻撃%+攻撃%+会心ダメージ,フィッシュル(千岩)+ベネット(西風、旧貴族),122018.9,122018.9,3100.384,615,14577,0.15,0,0,1.00:2.19,,0.27:1.07,1.6
烈日の後嗣(5),黒曜の秘典4,攻撃%+攻撃%+会心ダメージ,ベネット(西風、旧貴族),122018.9,122018.9,3100.384,615,14577,0.15,0,0,1.00:2.19,,0.27:1.07,1.6
始まりの大魔術(同元素1),しめ縄+ファントム,攻撃%+攻撃%+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),122006,122006,3516.76,615,14577,0.35,0.15,0,0.97:1.93,,0.41:0.77,1.6
始まりの大魔術(同元素1),しめ縄+ファントム,攻撃%+攻撃%+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),122006,122006,3516.76,615,14577,0.35,0.15,0,0.97:1.93,,0.73:0.15,1.6
始まりの大魔術(同元素1),しめ縄+黒曜の秘典,攻撃%+攻撃%+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),122006,122006,3516.76,615,14577,0.5,0,0,0.97:1.93,,0.41:0.77,1.6
始まりの大魔術(同元素1),しめ縄+黒曜の秘典,攻撃%+攻撃%+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),122006,122006,3516.76,615,14577,0.5,0,0,0.97:1.93,,0.73:0.15,1.6
始まりの大魔術(同元素1),しめ縄4,攻撃%+攻撃%+会心率,フィッシュル(千岩)+ベネット(西風、旧貴族),122006,122006,3516.76,615,14577,0,0.5,0,0.97:1.93,,0.41:0.77,1.6
始まりの大魔術(同元素1),しめ縄4,攻撃%+攻撃%+会心ダメージ,フィッシュル(千岩)+ベネット(西風、旧貴族),122006,122006,3516.76,615,14577,0,0.5,0,0.97:1.93,,0.73:0.15,1.6
始まりの大魔術(同元素1),しめ縄+ファントム,攻撃%+攻撃%+会心率,フリーナ+ベネット(西風、旧貴族),122006,122006,3516.76,615,14577,0.35,0.15,0,0.97:1.93,,0.41:0.77,1.6
始まりの大魔術(同元素1),しめ縄+ファントム,攻撃%+攻撃%+会心ダメージ,フリーナ+ベネット(西風、旧貴族),122006,122006,3516.76,615,14577,0.35,0.15,0,0.97:1.93,,0.73:0.15,1.6
始まりの大魔術(同元素1),しめ縄+黒曜の秘典,攻撃%+攻撃%+会心率,フリーナ+ベネット(西風、旧貴族),122006,122006,3516.76,615,14577,0.5,0,0,0.97:1.93,,0.41:0.77,1.6
始まりの大魔術(同元素1),しめ縄+黒曜の秘典,攻撃%+攻撃%+会心ダメージ,フリーナ+ベネット(西風、旧貴族),122006,122006,3516.76,615,14577,0.5,0,0,0.97:1.93,,0.73:0.15,1.6
始まりの大魔術(同元素1),しめ縄4,攻撃%+攻撃%+会心率,ベネット(西風、旧貴族),122006,122006,3516.76,615,14577,0,0.5,0,0.97:1.93,,0.41:0.77,1.6
始まりの大魔術(同元素1),しめ縄4,攻撃%+攻撃%+会心ダメージ,ベネット(西風、旧貴族),122006,122006,3516.76,615,14577,0,0.5,0,0.97:1.93,,0.73:0.15,1.6
若水,ファントム4,攻撃%+炎バフ+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),121986.5,121986.5,3051.348,615,16144.52,0.55,0.15,0,1.00:2.09,,0.44:0.71,1.6
若水,ファントム4,攻撃%+水バフ+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),121986.5,121986.5,3051.348,615,16144.52,0.55,0.15,0,1.00:2.09,,0.44:0.71,1.6
若水,ファントム4,攻撃%+雷バフ+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),121986.5,121986.5,3051.348,615,16144.52,0.55,0.15,0,1.00:2.09,,0.44:0.71,1.6
若水,ファントム4,攻撃%+炎バフ+攻撃%,フリーナ+ベネット(西風、旧貴族),121986.5,121986.5,3051.348,615,16144.52,0.55,0.15,0,1.00:2.09,,0.44:0.71,1.6
若水,ファントム4,攻撃%+水バフ+攻撃%,フリーナ+ベネット(西風、旧貴族),121986.5,121986.5,3051.348,615,16144.52,0.55,0.15,0,1.00:2.09,,0.44:0.71,1.6
若水,ファントム4,攻撃%+雷バフ+攻撃%,フリーナ+ベネット(西風、旧貴族),121986.5,121986.5,3051.348,615,16144.52,0.55,0.15,0,1.00:2.09,,0.44:0.71,1.6
若水,ファントム+黒曜の秘典,攻撃%+攻撃%+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),121504.9,121504.9,3051.348,615,16144.52,0.7,0.15,0,1.00:2.04,,0.47:0.66,1.6
若水,ファントム+黒曜の秘典,攻撃%+攻撃%+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),121504.9,121504.9,3051.348,615,16144.52,0.7,0.15,0,1.00:2.04,,0.78:0.04,1.6
若水,ファントム+黒曜の秘典,攻撃%+攻撃%+会心率,フリーナ+ベネット(西風、旧貴族),121504.9,121504.9,3051.348,615,16144.52,0.7,0.15,0,1.00:2.04,,0.47:0.66,1.6
若水,ファントム+黒曜の秘典,攻撃%+攻撃%+会心ダメージ,フリーナ+ベネット(西風、旧貴族),121504.9,121504.9,3051.348,615,16144.52,0.7,0.15,0,1.00:2.04,,0.78:0.04,1.6
始まりの大魔術(同元素1),ファントム4,攻撃%+炎バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),121463.6,121463.6,2899.83,615,14577,0.35,0.15,0,1.00:2.29,,0.23:1.13,1.6
始まりの大魔術(同元素1),ファントム4,攻撃%+炎バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),121463.6,121463.6,2899.83,615,14577,0.35,0.15,0,1.00:2.29,,0.55:0.51,1.6
始まりの大魔術(同元素1),ファントム4,攻撃%+水バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),121463.6,121463.6,2899.83,615,14577,0.35,0.15,0,1.00:2.29,,0.23:1.13,1.6
始まりの大魔術(同元素1),ファントム4,攻撃%+水バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),121463.6,121463.6,2899.83,615,14577,0.35,0.15,0,1.00:2.29,,0.55:0.51,1.6
始まりの大魔術(同元素1),ファントム4,攻撃%+雷バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),121463.6,121463.6,2899.83,615,14577,0.35,0.15,0,1.00:2.29,,0.23:1.13,1.6
始まりの大魔術(同元素1),ファントム4,攻撃%+雷バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),121463.6,121463.6,2899.83,615,14577,0.35,0.15,0,1.00:2.29,,0.55:0.51,1.6
始まりの大魔術(同元素1),ファントム4,攻撃%+炎バフ+会心率,フリーナ+ベネット(西風、旧貴族),121463.6,121463.6,2899.83,615,14577,0.35,0.15,0,1.00:2.29,,0.23:1.13,1.6
始まりの大魔術(同元素1),ファントム4,攻撃%+炎バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),121463.6,121463.6,2899.83,615,14577,0.35,0.15,0,1.00:2.29,,0.55:0.51,1.6
始まりの大魔術(同元素1),ファントム4,攻撃%+水バフ+会心率,フリーナ+ベネット(西風、旧貴族),121463.6,121463.6,2899.83,615,14577,0.35,0.15,0,1.00:2.29,,0.23:1.13,1.6
始まりの大魔術(同元素1),ファントム4,攻撃%+水バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),121463.6,121463.6,2899.83,615,14577,0.35,0.15,0,1.00:2.29,,0.55:0.51,1.6
始まりの大魔術(同元素1),ファントム4,攻撃%+雷バフ+会心率,フリーナ+ベネット(西風、旧貴族),121463.6,121463.6,2899.83,615,14577,0.35,0.15,0,1.00:2.29,,0.23:1.13,1.6
始まりの大魔術(同元素1),ファントム4,攻撃%+雷バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),121463.6,121463.6,2899.83,615,14577,0.35,0.15,0,1.00:2.29,,0.55:0.51,1.6
狩人の道,しめ縄4,攻撃%+風バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),121429.7,121429.7,2797.094,615,14577,0.47,0.5,0,1.00:2.04,,0.03:1.54,1.6
狩人の道,しめ縄4,攻撃%+風バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),121429.7,121429.7,2797.094,615,14577,0.47,0.5,0,1.00:2.04,,0.34:0.92,1.6
狩人の道,しめ縄4,攻撃%+風バフ+会心率,フリーナ+ベネット(西風、旧貴族),121429.7,121429.7,2797.094,615,14577,0.47,0.5,0,1.00:2.04,,0.03:1.54,1.6
狩人の道,しめ縄4,攻撃%+風バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),121429.7,121429.7,2797.094,615,14577,0.47,0.5,0,1.00:2.04,,0.34:0.92,1.6
花飾りの羽,黒曜の秘典4,攻撃%+炎バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),121411.8,121411.8,2937.703,615,14577,0.5,0,0,1.00:2.00,,0.05:1.50,1.6
花飾りの羽,黒曜の秘典4,攻撃%+炎バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),121411.8,121411.8,2937.703,615,14577,0.5,0,0,1.00:2.00,,0.36:0.88,1.6
花飾りの羽,黒曜の秘典4,攻撃%+水バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),121411.8,121411.8,2937.703,615,14577,0.5,0,0,1.00:2.00,,0.05:1.50,1.6
花飾りの羽,黒曜の秘典4,攻撃%+水バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),121411.8,121411.8,2937.703,615,14577,0.5,0,0,1.00:2.00,,0.36:0.88,1.6
花飾りの羽,黒曜の秘典4,攻撃%+雷バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),121411.8,121411.8,2937.703,615,14577,0.5,0,0,1.00:2.00,,0.05:1.50,1.6
花飾りの羽,黒曜の秘典4,攻撃%+雷バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),121411.8,121411.8,2937.703,615,14577,0.5,0,0,1.00:2.00,,0.36:0.88,1.6
花飾りの羽,黒曜の秘典4,攻撃%+炎バフ+会心率,フリーナ+ベネット(西風、旧貴族),121411.8,121411.8,2937.703,615,14577,0.5,0,0,1.00:2.00,,0.05:1.50,1.6
花飾りの羽,黒曜の秘典4,攻撃%+炎バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),121411.8,121411.8,2937.703,615,14577,0.5,0,0,1.00:2.00,,0.36:0.88,1.6
花飾りの羽,黒曜の秘典4,攻撃%+水バフ+会心率,フリーナ+ベネット(西風、旧貴族),121411.8,121411.8,2937.703,615,14577,0.5,0,0,1.00:2.00,,0.05:1.50,1.6
花飾りの羽,黒曜の秘典4,攻撃%+水バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),121411.8,121411.8,2937.703,615,14577,0.5,0,0,1.00:2.00,,0.36:0.88,1.6
花飾りの羽,黒曜の秘典4,攻撃%+雷バフ+会心率,フリーナ+ベネット(西風、旧貴族),121411.8,121411.8,2937.703,615,14577,0.5,0,0,1.00:2.00,,0.05:1.50,1.6
花飾りの羽,黒曜の秘典4,攻撃%+雷バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),121411.8,121411.8,2937.703,615,14577,0.5,0,0,1.00:2.00,,0.36:0.88,1.6
烈日の後嗣(5),黒曜の秘典4,攻撃%+攻撃%+防御%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),121328.4,121328.4,3100.384,973.545,14577,0.5,0,0,0.94:1.88,,0.11:1.38,1.6
烈日の後嗣(5),黒曜の秘典4,攻撃%+攻撃%+HP%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),121328.4,121328.4,3100.384,615,19142.4,0.5,0,0,0.94:1.88,,0.11:1.38,1.6
烈日の後嗣(5),黒曜の秘典4,攻撃%+攻撃%+元素熟知,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),121328.4,121328.4,3100.384,615,14577,0.5,0,187,0.94:1.88,,0.11:1.38,1.6
烈日の後嗣(5),黒曜の秘典4,攻撃%+攻撃%+治癒効果,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),121328.4,121328.4,3100.384,615,14577,0.5,0,0,0.94:1.88,,0.11:1.38,1.6
烈日の後嗣(5),黒曜の秘典4,攻撃%+氷バフ+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),121328.4,121328.4,3100.384,615,14577,0.5,0,0,0.94:1.88,,0.11:1.38,1.6
烈日の後嗣(5),黒曜の秘典4,攻撃%+岩バフ+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),121328.4,121328.4,3100.384,615,14577,0.5,0,0,0.94:1.88,,0.11:1.38,1.6
烈日の後嗣(5),黒曜の秘典4,攻撃%+草バフ+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),121328.4,121328.4,3100.384,615,14577,0.5,0,0,0.94:1.88,,0.11:1.38,1.6
烈日の後嗣(5),黒曜の秘典4,攻撃%+物理バフ+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),121328.4,121328.4,3100.384,615,14577,0.5,0,0,0.94:1.88,,0.11:1.38,1.6
烈日の後嗣(5),黒曜の秘典4,元チャ+攻撃%+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),121328.4,121328.4,3100.384,615,14577,0.5,0,0,0.94:1.88,,0.11:1.38,1.6
烈日の後嗣(5),黒曜の秘典4,攻撃%+攻撃%+防御%,フリーナ+ベネット(西風、旧貴族),121328.4,121328.4,3100.384,973.545,14577,0.5,0,0,0.94:1.88,,0.11:1.38,1.6
烈日の後嗣(5),黒曜の秘典4,攻撃%+攻撃%+HP%,フリーナ+ベネット(西風、旧貴族),121328.4,121328.4,3100.384,615,19142.4,0.5,0,0,0.94:1.88,,0.11:1.38,1.6
烈日の後嗣(5),黒曜の秘典4,攻撃%+攻撃%+元素熟知,フリーナ+ベネット(西風、旧貴族),121328.4,121328.4,3100.384,615,14577,0.5,0,187,0.94:1.88,,0.11:1.38,1.6
烈日の後嗣(5),黒曜の秘典4,攻撃%+攻撃%+治癒効果,フリーナ+ベネット(西風、旧貴族),121328.4,121328.4,3100.384,615,14577,0.5,0,0,0.94:1.88,,0.11:1.38,1.6
烈日の後嗣(5),黒曜の秘典4,攻撃%+氷バフ+攻撃%,フリーナ+ベネット(西風、旧貴族),121328.4,121328.4,3100.384,615,14577,0.5,0,0,0.94:1.88,,0.11:1.38,1.6
烈日の後嗣(5),黒曜の秘典4,攻撃%+岩バフ+攻撃%,フリーナ+ベネット(西風、旧貴族),121328.4,121328.4,3100.384,615,14577,0.5,0,0,0.94:1.88,,0.11:1.38,1.6
烈日の後嗣(5),黒曜の秘典4,攻撃%+草バフ+攻撃%,フリーナ+ベネット(西風、旧貴族),121328.4,121328.4,3100.384,615,14577,0.5,0,0,0.94:1.88,,0.11:1.38,1.6
烈日の後嗣(5),黒曜の秘典4,攻撃%+物理バフ+攻撃%,フリーナ+ベネット(西風、旧貴族),121328.4,121328.4,3100.384,615,14577,0.5,0,0,0.94:1.88,,0.11:1.38,1.6
烈日の後嗣(5),黒曜の秘典4,元チャ+攻撃%+攻撃%,フリーナ+ベネット(西風、旧貴族),121328.4,121328.4,3100.384,615,14577,0.5,0,0,0.94:1.88,,0.11:1.38,1.6
若水,ファントム4,攻撃%+風バフ+攻撃%,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),121266.1,121266.1,3051.348,615,16144.52,0.55,0.15,0,1.00:2.09,,0.44:0.71,1.6
若水,ファントム4,攻撃%+風バフ+攻撃%,フリーナ+ベネット(西風、旧貴族),121266.1,121266.1,3051.348,615,16144.52,0.55,0.15,0,1.00:2.09,,0.44:0.71,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+防御%+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),121161.7,121161.7,2931.817,973.545,14577,0.5,0.64,0,1.00:2.00,,0.05:1.50,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+防御%+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),121161.7,121161.7,2931.817,973.545,14577,0.5,0.64,0,1.00:2.00,,0.36:0.88,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+HP%+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),121161.7,121161.7,2931.817,615,19142.4,0.5,0.64,0,1.00:2.00,,0.05:1.50,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+HP%+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),121161.7,121161.7,2931.817,615,19142.4,0.5,0.64,0,1.00:2.00,,0.36:0.88,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+元素熟知+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),121161.7,121161.7,2931.817,615,14577,0.5,0.64,187,1.00:2.00,,0.05:1.50,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+元素熟知+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),121161.7,121161.7,2931.817,615,14577,0.5,0.64,187,1.00:2.00,,0.36:0.88,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+氷バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),121161.7,121161.7,2931.817,615,14577,0.5,0.64,0,1.00:2.00,,0.05:1.50,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+氷バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),121161.7,121161.7,2931.817,615,14577,0.5,0.64,0,1.00:2.00,,0.36:0.88,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+岩バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),121161.7,121161.7,2931.817,615,14577,0.5,0.64,0,1.00:2.00,,0.05:1.50,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+岩バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),121161.7,121161.7,2931.817,615,14577,0.5,0.64,0,1.00:2.00,,0.36:0.88,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+草バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),121161.7,121161.7,2931.817,615,14577,0.5,0.64,0,1.00:2.00,,0.05:1.50,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+草バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),121161.7,121161.7,2931.817,615,14577,0.5,0.64,0,1.00:2.00,,0.36:0.88,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+物理バフ+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),121161.7,121161.7,2931.817,615,14577,0.5,0.64,0,1.00:2.00,,0.05:1.50,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+物理バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),121161.7,121161.7,2931.817,615,14577,0.5,0.64,0,1.00:2.00,,0.36:0.88,1.6
破魔の弓(5)2倍,黒曜の秘典4,元チャ+攻撃%+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),121161.7,121161.7,2931.817,615,14577,0.5,0.64,0,1.00:2.00,,0.05:1.50,1.6
破魔の弓(5)2倍,黒曜の秘典4,元チャ+攻撃%+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),121161.7,121161.7,2931.817,615,14577,0.5,0.64,0,1.00:2.00,,0.36:0.88,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+防御%+会心率,フリーナ+ベネット(西風、旧貴族),121161.7,121161.7,2931.817,973.545,14577,0.5,0.64,0,1.00:2.00,,0.05:1.50,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+防御%+会心ダメージ,フリーナ+ベネット(西風、旧貴族),121161.7,121161.7,2931.817,973.545,14577,0.5,0.64,0,1.00:2.00,,0.36:0.88,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+HP%+会心率,フリーナ+ベネット(西風、旧貴族),121161.7,121161.7,2931.817,615,19142.4,0.5,0.64,0,1.00:2.00,,0.05:1.50,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+HP%+会心ダメージ,フリーナ+ベネット(西風、旧貴族),121161.7,121161.7,2931.817,615,19142.4,0.5,0.64,0,1.00:2.00,,0.36:0.88,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+元素熟知+会心率,フリーナ+ベネット(西風、旧貴族),121161.7,121161.7,2931.817,615,14577,0.5,0.64,187,1.00:2.00,,0.05:1.50,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+元素熟知+会心ダメージ,フリーナ+ベネット(西風、旧貴族),121161.7,121161.7,2931.817,615,14577,0.5,0.64,187,1.00:2.00,,0.36:0.88,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+氷バフ+会心率,フリーナ+ベネット(西風、旧貴族),121161.7,121161.7,2931.817,615,14577,0.5,0.64,0,1.00:2.00,,0.05:1.50,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+氷バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),121161.7,121161.7,2931.817,615,14577,0.5,0.64,0,1.00:2.00,,0.36:0.88,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+岩バフ+会心率,フリーナ+ベネット(西風、旧貴族),121161.7,121161.7,2931.817,615,14577,0.5,0.64,0,1.00:2.00,,0.05:1.50,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+岩バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),121161.7,121161.7,2931.817,615,14577,0.5,0.64,0,1.00:2.00,,0.36:0.88,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+草バフ+会心率,フリーナ+ベネット(西風、旧貴族),121161.7,121161.7,2931.817,615,14577,0.5,0.64,0,1.00:2.00,,0.05:1.50,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+草バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),121161.7,121161.7,2931.817,615,14577,0.5,0.64,0,1.00:2.00,,0.36:0.88,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+物理バフ+会心率,フリーナ+ベネット(西風、旧貴族),121161.7,121161.7,2931.817,615,14577,0.5,0.64,0,1.00:2.00,,0.05:1.50,1.6
破魔の弓(5)2倍,黒曜の秘典4,攻撃%+物理バフ+会心ダメージ,フリーナ+ベネット(西風、旧貴族),121161.7,121161.7,2931.817,615,14577,0.5,0.64,0,1.00:2.00,,0.36:0.88,1.6
破魔の弓(5)2倍,黒曜の秘典4,元チャ+攻撃%+会心率,フリーナ+ベネット(西風、旧貴族),121161.7,121161.7,2931.817,615,14577,0.5,0.64,0,1.00:2.00,,0.05:1.50,1.6
破魔の弓(5)2倍,黒曜の秘典4,元チャ+攻撃%+会心ダメージ,フリーナ+ベネット(西風、旧貴族),121161.7,121161.7,2931.817,615,14577,0.5,0.64,0,1.00:2.00,,0.36:0.88,1.6
天空弓(1),砂上4,攻撃%+攻撃%+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),121009.6,121009.6,3332.772,615,14577,0.35,0.4,0,0.96:1.92,,0.19:1.22,1.6
天空弓(1),砂上4,攻撃%+攻撃%+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),121009.6,121009.6,3332.772,615,14577,0.35,0.4,0,0.96:1.92,,0.50:0.60,1.6
天空弓(1),砂上4,攻撃%+攻撃%+会心率,フリーナ+ベネット(西風、旧貴族),121009.6,121009.6,3332.772,615,14577,0.35,0.4,0,0.96:1.92,,0.19:1.22,1.6
天空弓(1),砂上4,攻撃%+攻撃%+会心ダメージ,フリーナ+ベネット(西風、旧貴族),121009.6,121009.6,3332.772,615,14577,0.35,0.4,0,0.96:1.92,,0.50:0.60,1.6
破魔の弓(5),ファントム4,攻撃%+攻撃%+会心率,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),120968.9,120968.9,3305.083,615,14577,0.35,0.47,0,0.98:1.96,,0.07:1.46,1.6
破魔の弓(5),ファントム4,攻撃%+攻撃%+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),120968.9,120968.9,3305.083,615,14577,0.35,0.47,0,0.98:1.96,,0.38:0.84,1.6
破魔の弓(5),ファントム4,攻撃%+攻撃%+会心率,フリーナ+ベネット(西風、旧貴族),120968.9,120968.9,3305.083,615,14577,0.35,0.47,0,0.98:1.96,,0.07:1.46,1.6
破魔の弓(5),ファントム4,攻撃%+攻撃%+会心ダメージ,フリーナ+ベネット(西風、旧貴族),120968.9,120968.9,3305.083,615,14577,0.35,0.47,0,0.98:1.96,,0.38:0.84,1.6
烈日の後嗣(5),黒曜の秘典4,攻撃%+防御%+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),120908.4,120908.4,2675.392,973.545,14577,0.5,0,0,1.00:2.19,,0.27:1.07,1.6
烈日の後嗣(5),黒曜の秘典4,攻撃%+HP%+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),120908.4,120908.4,2675.392,615,19142.4,0.5,0,0,1.00:2.19,,0.27:1.07,1.6
烈日の後嗣(5),黒曜の秘典4,攻撃%+元素熟知+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),120908.4,120908.4,2675.392,615,14577,0.5,0,187,1.00:2.19,,0.27:1.07,1.6
烈日の後嗣(5),黒曜の秘典4,攻撃%+氷バフ+会心ダメージ,フィッシュル(千岩)+フリーナ+ベネット(西風、旧貴族),120908.4,120908.4,2675.392,615,14577,0.5,0,0,1.00:2.19,,0.27:1.07,1.6
