武器,聖遺物セット,聖遺物メイン,バフキャラ,合計期待値,一発目期待値,攻撃力,防御力,HP,共通バフ,通常バフ,熟知,率ダメ,聖遺物組み合わせ,サブステ,スコア
古祠の瓏,しめ縄4,元素熟知+元素バフ+元素熟知,トーマ+鍾離+白朮,615797.5,299552.3,1061.48,570,24824.2,0.466,0.65,414,0.83:1.66,,0.22:1.16,1.6
古祠の瓏,黒曜の秘典4,HP%+元素バフ+会心ダメージ,エミリエ+トーマ+白朮,615199.8,299261.5,947,570,31900.41,0.616,0.15,140,1.00:2.37,,0.18:1.25,1.6
古祠の瓏,花海+千岩,元素熟知+元素バフ+会心率,エミリエ+トーマ+鍾離,615121.5,299223.4,947,570,30898.2,0.466,0.15,227,0.99:1.97,,0.06:1.47,1.6
古祠の瓏,花海+千岩,元素熟知+元素バフ+会心ダメージ,エミリエ+トーマ+鍾離,615121.5,299223.4,947,570,30898.2,0.466,0.15,227,0.99:1.97,,0.38:0.85,1.6
古祠の瓏,花海+千岩,元素熟知+元素バフ+会心率,トーマ+鍾離,615121.5,299223.4,947,570,30898.2,0.466,0.15,227,0.99:1.97,,0.06:1.47,1.6
古祠の瓏,花海+千岩,元素熟知+元素バフ+会心ダメージ,トーマ+鍾離,615121.5,299223.4,947,570,30898.2,0.466,0.15,227,0.99:1.97,,0.38:0.85,1.6
古祠の瓏,花海+千岩,元素熟知+元素バフ+会心率,トーマ+鍾離+白朮,615121.5,299223.4,947,570,30898.2,0.466,0.15,227,0.99:1.97,,0.06:1.47,1.6
古祠の瓏,花海+千岩,元素熟知+元素バフ+会心ダメージ,トーマ+鍾離+白朮,615121.5,299223.4,947,570,30898.2,0.466,0.15,227,0.99:1.97,,0.38:0.85,1.6
古祠の瓏,しめ縄4,HP%+HP%+会心率,エミリエ+トーマ+鍾離,615040.9,299184.2,1061.48,570,38976.62,0,0.65,40,0.99:1.97,,0.06:1.47,1.6
古祠の瓏,しめ縄4,HP%+HP%+会心ダメージ,エミリエ+トーマ+鍾離,615040.9,299184.2,1061.48,570,38976.62,0,0.65,40,0.99:1.97,,0.38:0.85,1.6
古祠の瓏,しめ縄4,HP%+HP%+会心率,トーマ+鍾離,615040.9,299184.2,1061.48,570,38976.62,0,0.65,40,0.99:1.97,,0.06:1.47,1.6
古祠の瓏,しめ縄4,HP%+HP%+会心ダメージ,トーマ+鍾離,615040.9,299184.2,1061.48,570,38976.62,0,0.65,40,0.99:1.97,,0.38:0.85,1.6
古祠の瓏,しめ縄4,HP%+HP%+会心率,トーマ+鍾離+白朮,615040.9,299184.2,1061.48,570,38976.62,0,0.65,40,0.99:1.97,,0.06:1.47,1.6
古祠の瓏,しめ縄4,HP%+HP%+会心ダメージ,トーマ+鍾離+白朮,615040.9,299184.2,1061.48,570,38976.62,0,0.65,40,0.99:1.97,,0.38:0.85,1.6
万国諸海(完凸),黒曜の秘典4,HP%+元素バフ+元素熟知,エミリエ+トーマ+鍾離,615030.3,299179.1,1058,570,27041.21,0.936,0.15,297,0.85:1.69,,0.20:1.19,1.6
万国諸海(完凸),黒曜の秘典4,HP%+元素バフ+元素熟知,トーマ+鍾離,615030.3,299179.1,1058,570,27041.21,0.936,0.15,297,0.85:1.69,,0.20:1.19,1.6
万国諸海(完凸),黒曜の秘典4,HP%+元素バフ+元素熟知,トーマ+鍾離+白朮,615030.3,299179.1,1058,570,27041.21,0.936,0.15,297,0.85:1.69,,0.20:1.19,1.6
万国諸海(完凸),黒曜の秘典4,HP%+元素バフ+会心率,エミリエ+トーマ+鍾離,614552.6,298946.7,1058,570,27041.21,0.936,0.15,110,1.00:2.00,,0.05:1.50,1.6
万国諸海(完凸),黒曜の秘典4,HP%+元素バフ+会心ダメージ,エミリエ+トーマ+鍾離,614552.6,298946.7,1058,570,27041.21,0.936,0.15,110,1.00:2.00,,0.36:0.88,1.6
万国諸海(完凸),黒曜の秘典4,HP%+元素バフ+会心率,トーマ+鍾離,614552.6,298946.7,1058,570,27041.21,0.936,0.15,110,1.00:2.00,,0.05:1.50,1.6
万国諸海(完凸),黒曜の秘典4,HP%+元素バフ+会心ダメージ,トーマ+鍾離,614552.6,298946.7,1058,570,27041.21,0.936,0.15,110,1.00:2.00,,0.36:0.88,1.6
万国諸海(完凸),黒曜の秘典4,HP%+元素バフ+会心率,トーマ+鍾離+白朮,614552.6,298946.7,1058,570,27041.21,0.936,0.15,110,1.00:2.00,,0.05:1.50,1.6
万国諸海(完凸),黒曜の秘典4,HP%+元素バフ+会心ダメージ,トーマ+鍾離+白朮,614552.6,298946.7,1058,570,27041.21,0.936,0.15,110,1.00:2.00,,0.36:0.88,1.6
凛流の監視者,しめ縄4,HP%+元素熟知+会心率,エミリエ+トーマ+鍾離,614412.8,298878.7,1458.04,570,27041.21,0,1.13,187,0.91:1.82,,0.14:1.32,1.6
凛流の監視者,しめ縄4,HP%+元素熟知+会心ダメージ,エミリエ+トーマ+鍾離,614412.8,298878.7,1458.04,570,27041.21,0,1.13,187,0.91:1.82,,0.45:0.70,1.6
凛流の監視者,しめ縄4,HP%+元素熟知+会心率,トーマ+鍾離,614412.8,298878.7,1458.04,570,27041.21,0,1.13,187,0.91:1.82,,0.14:1.32,1.6
凛流の監視者,しめ縄4,HP%+元素熟知+会心ダメージ,トーマ+鍾離,614412.8,298878.7,1458.04,570,27041.21,0,1.13,187,0.91:1.82,,0.45:0.70,1.6
凛流の監視者,しめ縄4,HP%+元素熟知+会心率,トーマ+鍾離+白朮,614412.8,298878.7,1458.04,570,27041.21,0,1.13,187,0.91:1.82,,0.14:1.32,1.6
凛流の監視者,しめ縄4,HP%+元素熟知+会心ダメージ,トーマ+鍾離+白朮,614412.8,298878.7,1458.04,570,27041.21,0,1.13,187,0.91:1.82,,0.45:0.70,1.6
古祠の瓏,花海+沈淪,HP%+元素バフ+元素熟知,エミリエ+トーマ+鍾離,614240.4,298794.8,947,570,34937.41,0.616,0.15,227,0.83:1.66,,0.22:1.16,1.6
古祠の瓏,花海+黒曜の秘典,HP%+元素バフ+元素熟知,エミリエ+トーマ+鍾離,614240.4,298794.8,947,570,34937.41,0.616,0.15,227,0.83:1.66,,0.22:1.16,1.6
古祠の瓏,千岩+沈淪,HP%+元素バフ+元素熟知,エミリエ+トーマ+鍾離,614240.4,298794.8,947,570,34937.41,0.616,0.15,227,0.83:1.66,,0.22:1.16,1.6
古祠の瓏,黒曜の秘典+千岩,HP%+元素バフ+元素熟知,エミリエ+トーマ+鍾離,614240.4,298794.8,947,570,34937.41,0.616,0.15,227,0.83:1.66,,0.22:1.16,1.6
古祠の瓏,花海+沈淪,HP%+元素バフ+元素熟知,トーマ+鍾離,614240.4,298794.8,947,570,34937.41,0.616,0.15,227,0.83:1.66,,0.22:1.16,1.6
古祠の瓏,花海+黒曜の秘典,HP%+元素バフ+元素熟知,トーマ+鍾離,614240.4,298794.8,947,570,34937.41,0.616,0.15,227,0.83:1.66,,0.22:1.16,1.6
古祠の瓏,千岩+沈淪,HP%+元素バフ+元素熟知,トーマ+鍾離,614240.4,298794.8,947,570,34937.41,0.616,0.15,227,0.83:1.66,,0.22:1.16,1.6
古祠の瓏,黒曜の秘典+千岩,HP%+元素バフ+元素熟知,トーマ+鍾離,614240.4,298794.8,947,570,34937.41,0.616,0.15,227,0.83:1.66,,0.22:1.16,1.6
古祠の瓏,花海+沈淪,HP%+元素バフ+元素熟知,トーマ+鍾離+白朮,614240.4,298794.8,947,570,34937.41,0.616,0.15,227,0.83:1.66,,0.22:1.16,1.6
古祠の瓏,花海+黒曜の秘典,HP%+元素バフ+元素熟知,トーマ+鍾離+白朮,614240.4,298794.8,947,570,34937.41,0.616,0.15,227,0.83:1.66,,0.22:1.16,1.6
古祠の瓏,千岩+沈淪,HP%+元素バフ+元素熟知,トーマ+鍾離+白朮,614240.4,298794.8,947,570,34937.41,0.616,0.15,227,0.83:1.66,,0.22:1.16,1.6
古祠の瓏,黒曜の秘典+千岩,HP%+元素バフ+元素熟知,トーマ+鍾離+白朮,614240.4,298794.8,947,570,34937.41,0.616,0.15,227,0.83:1.66,,0.22:1.16,1.6
トゥライトゥーラの記憶,しめ縄4,HP%+元素熟知+会心ダメージ,エミリエ+トーマ+鍾離,614202.5,298776.4,1321.08,570,27041.21,0,1.13,187,0.91:1.82,,0.67:0.26,1.6
トゥライトゥーラの記憶,しめ縄4,HP%+元素熟知+会心ダメージ,トーマ+鍾離,614202.5,298776.4,1321.08,570,27041.21,0,1.13,187,0.91:1.82,,0.67:0.26,1.6
トゥライトゥーラの記憶,しめ縄4,HP%+元素熟知+会心ダメージ,トーマ+鍾離+白朮,614202.5,298776.4,1321.08,570,27041.21,0,1.13,187,0.91:1.82,,0.67:0.26,1.6
トゥライトゥーラの記憶,しめ縄4,HP%+元素熟知+会心率,エミリエ+トーマ+鍾離,614202.4,298776.3,1321.08,570,27041.21,0,1.13,187,0.91:1.82,,0.36:0.88,1.6
トゥライトゥーラの記憶,しめ縄4,HP%+元素熟知+会心率,トーマ+鍾離,614202.4,298776.3,1321.08,570,27041.21,0,1.13,187,0.91:1.82,,0.36:0.88,1.6
トゥライトゥーラの記憶,しめ縄4,HP%+元素熟知+会心率,トーマ+鍾離+白朮,614202.4,298776.3,1321.08,570,27041.21,0,1.13,187,0.91:1.82,,0.36:0.88,1.6
古祠の瓏,しめ縄4,HP%+HP%+会心率,エミリエ+トーマ+白朮,613004,298193.4,1061.48,570,38976.62,0,0.65,140,0.99:1.97,,0.06:1.47,1.6
古祠の瓏,しめ縄4,HP%+HP%+会心ダメージ,エミリエ+トーマ+白朮,613004,298193.4,1061.48,570,38976.62,0,0.65,140,0.99:1.97,,0.38:0.85,1.6
流浪完凸(期待値),黒曜の秘典4,HP%+HP%+HP%,エミリエ+トーマ+鍾離,612709.3,298050,1141.4,570,41193.63,0.31,0.15,80,0.98:1.97,,0.34:0.92,1.6
流浪完凸(期待値),黒曜の秘典4,HP%+HP%+HP%,トーマ+鍾離,612709.3,298050,1141.4,570,41193.63,0.31,0.15,80,0.98:1.97,,0.34:0.92,1.6
流浪完凸(期待値),黒曜の秘典4,HP%+HP%+HP%,トーマ+鍾離+白朮,612709.3,298050,1141.4,570,41193.63,0.31,0.15,80,0.98:1.97,,0.34:0.92,1.6
流浪完凸(期待値),金メッキ4(同元素0),HP%+元素バフ+HP%,エミリエ+トーマ+鍾離,612622.1,298007.6,1141.4,570,34117.42,0.626,0.15,310,0.78:1.57,,0.54:0.52,1.6
流浪完凸(期待値),金メッキ4(同元素0),HP%+元素バフ+HP%,トーマ+鍾離,612622.1,298007.6,1141.4,570,34117.42,0.626,0.15,310,0.78:1.57,,0.54:0.52,1.6
流浪完凸(期待値),金メッキ4(同元素0),HP%+元素バフ+HP%,トーマ+鍾離+白朮,612622.1,298007.6,1141.4,570,34117.42,0.626,0.15,310,0.78:1.57,,0.54:0.52,1.6
古祠の瓏,金メッキ4(同元素0),HP%+元素バフ+HP%,エミリエ+トーマ+白朮,612272.6,297837.6,947,570,38976.62,0.466,0.15,370,0.83:1.66,,0.22:1.16,1.6
古祠の瓏,黒曜の秘典4,HP%+HP%+元素熟知,エミリエ+トーマ+白朮,611922.1,297667.1,947,570,38976.62,0.15,0.15,327,1.00:2.06,,0.02:1.56,1.6
古祠の瓏,しめ縄4,HP%+元素熟知+会心率,エミリエ+トーマ+白朮,611240.4,297335.5,1061.48,570,31900.41,0,0.65,327,0.99:1.97,,0.06:1.47,1.6
古祠の瓏,しめ縄4,HP%+元素熟知+会心ダメージ,エミリエ+トーマ+白朮,611240.4,297335.5,1061.48,570,31900.41,0,0.65,327,0.99:1.97,,0.38:0.85,1.6
古祠の瓏,花海+楽団,HP%+元素バフ+会心率,エミリエ+トーマ+鍾離,611191.8,297311.8,947,570,34937.41,0.466,0.15,120,0.99:1.97,,0.06:1.47,1.6
古祠の瓏,花海+楽団,HP%+元素バフ+会心ダメージ,エミリエ+トーマ+鍾離,611191.8,297311.8,947,570,34937.41,0.466,0.15,120,0.99:1.97,,0.38:0.85,1.6
古祠の瓏,花海+金メッキ,HP%+元素バフ+会心率,エミリエ+トーマ+鍾離,611191.8,297311.8,947,570,34937.41,0.466,0.15,120,0.99:1.97,,0.06:1.47,1.6
古祠の瓏,花海+金メッキ,HP%+元素バフ+会心ダメージ,エミリエ+トーマ+鍾離,611191.8,297311.8,947,570,34937.41,0.466,0.15,120,0.99:1.97,,0.38:0.85,1.6
古祠の瓏,楽団+千岩,HP%+元素バフ+会心率,エミリエ+トーマ+鍾離,611191.8,297311.8,947,570,34937.41,0.466,0.15,120,0.99:1.97,,0.06:1.47,1.6
古祠の瓏,楽団+千岩,HP%+元素バフ+会心ダメージ,エミリエ+トーマ+鍾離,611191.8,297311.8,947,570,34937.41,0.466,0.15,120,0.99:1.97,,0.38:0.85,1.6
古祠の瓏,金メッキ+千岩,HP%+元素バフ+会心率,エミリエ+トーマ+鍾離,611191.8,297311.8,947,570,34937.41,0.466,0.15,120,0.99:1.97,,0.06:1.47,1.6
古祠の瓏,金メッキ+千岩,HP%+元素バフ+会心ダメージ,エミリエ+トーマ+鍾離,611191.8,297311.8,947,570,34937.41,0.466,0.15,120,0.99:1.97,,0.38:0.85,1.6
古祠の瓏,花海+楽団,HP%+元素バフ+会心率,トーマ+鍾離,611191.8,297311.8,947,570,34937.41,0.466,0.15,120,0.99:1.97,,0.06:1.47,1.6
古祠の瓏,花海+楽団,HP%+元素バフ+会心ダメージ,トーマ+鍾離,611191.8,297311.8,947,570,34937.41,0.466,0.15,120,0.99:1.97,,0.38:0.85,1.6
古祠の瓏,花海+金メッキ,HP%+元素バフ+会心率,トーマ+鍾離,611191.8,297311.8,947,570,34937.41,0.466,0.15,120,0.99:1.97,,0.06:1.47,1.6
古祠の瓏,花海+金メッキ,HP%+元素バフ+会心ダメージ,トーマ+鍾離,611191.8,297311.8,947,570,34937.41,0.466,0.15,120,0.99:1.97,,0.38:0.85,1.6
古祠の瓏,楽団+千岩,HP%+元素バフ+会心率,トーマ+鍾離,611191.8,297311.8,947,570,34937.41,0.466,0.15,120,0.99:1.97,,0.06:1.47,1.6
古祠の瓏,楽団+千岩,HP%+元素バフ+会心ダメージ,トーマ+鍾離,611191.8,297311.8,947,570,34937.41,0.466,0.15,120,0.99:1.97,,0.38:0.85,1.6
古祠の瓏,金メッキ+千岩,HP%+元素バフ+会心率,トーマ+鍾離,611191.8,297311.8,947,570,34937.41,0.466,0.15,120,0.99:1.97,,0.06:1.47,1.6
古祠の瓏,金メッキ+千岩,HP%+元素バフ+会心ダメージ,トーマ+鍾離,611191.8,297311.8,947,570,34937.41,0.466,0.15,120,0.99:1.97,,0.38:0.85,1.6
古祠の瓏,花海+楽団,HP%+元素バフ+会心率,トーマ+鍾離+白朮,611191.8,297311.8,947,570,34937.41,0.466,0.15,120,0.99:1.97,,0.06:1.47,1.6
古祠の瓏,花海+楽団,HP%+元素バフ+会心ダメージ,トーマ+鍾離+白朮,611191.8,297311.8,947,570,34937.41,0.466,0.15,120,0.99:1.97,,0.38:0.85,1.6
古祠の瓏,花海+金メッキ,HP%+元素バフ+会心率,トーマ+鍾離+白朮,611191.8,297311.8,947,570,34937.41,0.466,0.15,120,0.99:1.97,,0.06:1.47,1.6
古祠の瓏,花海+金メッキ,HP%+元素バフ+会心ダメージ,トーマ+鍾離+白朮,611191.8,297311.8,947,570,34937.41,0.466,0.15,120,0.99:1.97,,0.38:0.85,1.6
古祠の瓏,楽団+千岩,HP%+元素バフ+会心率,トーマ+鍾離+白朮,611191.8,297311.8,947,570,34937.41,0.466,0.15,120,0.99:1.97,,0.06:1.47,1.6
古祠の瓏,楽団+千岩,HP%+元素バフ+会心ダメージ,トーマ+鍾離+白朮,611191.8,297311.8,947,570,34937.41,0.466,0.15,120,0.99:1.97,,0.38:0.85,1.6
古祠の瓏,金メッキ+千岩,HP%+元素バフ+会心率,トーマ+鍾離+白朮,611191.8,297311.8,947,570,34937.41,0.466,0.15,120,0.99:1.97,,0.06:1.47,1.6
古祠の瓏,金メッキ+千岩,HP%+元素バフ+会心ダメージ,トーマ+鍾離+白朮,611191.8,297311.8,947,570,34937.41,0.466,0.15,120,0.99:1.97,,0.38:0.85,1.6
古祠の瓏,花海+千岩,HP%+元素バフ+元素熟知,エミリエ+トーマ+鍾離,610927.1,297183.1,947,570,37974.41,0.466,0.15,227,0.83:1.66,,0.22:1.16,1.6
古祠の瓏,花海+千岩,HP%+元素バフ+元素熟知,トーマ+鍾離,610927.1,297183.1,947,570,37974.41,0.466,0.15,227,0.83:1.66,,0.22:1.16,1.6
古祠の瓏,花海+千岩,HP%+元素バフ+元素熟知,トーマ+鍾離+白朮,610927.1,297183.1,947,570,37974.41,0.466,0.15,227,0.83:1.66,,0.22:1.16,1.6
ヤチュシェの環(完凸),黒曜の秘典4,元素熟知+元素熟知+会心率,エミリエ+トーマ+鍾離,610666.9,297056.5,1003,570,26236.4,0.15,0.47,374,1.00:2.00,,0.05:1.50,1.6
ヤチュシェの環(完凸),黒曜の秘典4,元素熟知+元素熟知+会心ダメージ,エミリエ+トーマ+鍾離,610666.9,297056.5,1003,570,26236.4,0.15,0.47,374,1.00:2.00,,0.36:0.88,1.6
ヤチュシェの環(完凸),黒曜の秘典4,元素熟知+元素熟知+会心率,トーマ+鍾離,610666.9,297056.5,1003,570,26236.4,0.15,0.47,374,1.00:2.00,,0.05:1.50,1.6
ヤチュシェの環(完凸),黒曜の秘典4,元素熟知+元素熟知+会心ダメージ,トーマ+鍾離,610666.9,297056.5,1003,570,26236.4,0.15,0.47,374,1.00:2.00,,0.36:0.88,1.6
ヤチュシェの環(完凸),黒曜の秘典4,元素熟知+元素熟知+会心率,トーマ+鍾離+白朮,610666.9,297056.5,1003,570,26236.4,0.15,0.47,374,1.00:2.00,,0.05:1.50,1.6
ヤチュシェの環(完凸),黒曜の秘典4,元素熟知+元素熟知+会心ダメージ,トーマ+鍾離+白朮,610666.9,297056.5,1003,570,26236.4,0.15,0.47,374,1.00:2.00,,0.36:0.88,1.6
久遠流転の大典,黒曜の秘典4,HP%+元素バフ+HP%,エミリエ+トーマ+鍾離,610146,296803.1,1035,570,36547.02,0.616,0.15,0,1.00:2.13,,0.42:0.75,1.6
久遠流転の大典,黒曜の秘典4,HP%+元素バフ+HP%,トーマ+鍾離,610146,296803.1,1035,570,36547.02,0.616,0.15,0,1.00:2.13,,0.42:0.75,1.6
久遠流転の大典,黒曜の秘典4,HP%+元素バフ+HP%,トーマ+鍾離+白朮,610146,296803.1,1035,570,36547.02,0.616,0.15,0,1.00:2.13,,0.42:0.75,1.6
久遠流転の大典,沈淪4,HP%+元素バフ+元素熟知,エミリエ+トーマ+鍾離,610030.8,296747.1,1035,570,29470.81,0.616,0.45,187,0.87:1.73,,0.62:0.35,1.6
久遠流転の大典,沈淪4,HP%+元素バフ+元素熟知,トーマ+鍾離,610030.8,296747.1,1035,570,29470.81,0.616,0.45,187,0.87:1.73,,0.62:0.35,1.6
久遠流転の大典,沈淪4,HP%+元素バフ+元素熟知,トーマ+鍾離+白朮,610030.8,296747.1,1035,570,29470.81,0.616,0.45,187,0.87:1.73,,0.62:0.35,1.6
古祠の瓏,しめ縄4,元素熟知+元素バフ+会心率,エミリエ+トーマ+白朮,609990.1,296727.3,1061.48,570,24824.2,0.466,0.65,327,0.99:1.97,,0.06:1.47,1.6
古祠の瓏,しめ縄4,元素熟知+元素バフ+会心ダメージ,エミリエ+トーマ+白朮,609990.1,296727.3,1061.48,570,24824.2,0.466,0.65,327,0.99:1.97,,0.38:0.85,1.6
古祠の瓏,楽団+沈淪,HP%+元素バフ+会心率,エミリエ+トーマ+鍾離,609863.1,296665.5,947,570,31900.41,0.616,0.15,120,0.99:1.97,,0.06:1.47,1.6
古祠の瓏,楽団+沈淪,HP%+元素バフ+会心ダメージ,エミリエ+トーマ+鍾離,609863.1,296665.5,947,570,31900.41,0.616,0.15,120,0.99:1.97,,0.38:0.85,1.6
古祠の瓏,楽団+黒曜の秘典,HP%+元素バフ+会心率,エミリエ+トーマ+鍾離,609863.1,296665.5,947,570,31900.41,0.616,0.15,120,0.99:1.97,,0.06:1.47,1.6
古祠の瓏,楽団+黒曜の秘典,HP%+元素バフ+会心ダメージ,エミリエ+トーマ+鍾離,609863.1,296665.5,947,570,31900.41,0.616,0.15,120,0.99:1.97,,0.38:0.85,1.6
古祠の瓏,金メッキ+沈淪,HP%+元素バフ+会心率,エミリエ+トーマ+鍾離,609863.1,296665.5,947,570,31900.41,0.616,0.15,120,0.99:1.97,,0.06:1.47,1.6
古祠の瓏,金メッキ+沈淪,HP%+元素バフ+会心ダメージ,エミリエ+トーマ+鍾離,609863.1,296665.5,947,570,31900.41,0.616,0.15,120,0.99:1.97,,0.38:0.85,1.6
古祠の瓏,金メッキ+黒曜の秘典,HP%+元素バフ+会心率,エミリエ+トーマ+鍾離,609863.1,296665.5,947,570,31900.41,0.616,0.15,120,0.99:1.97,,0.06:1.47,1.6
古祠の瓏,金メッキ+黒曜の秘典,HP%+元素バフ+会心ダメージ,エミリエ+トーマ+鍾離,609863.1,296665.5,947,570,31900.41,0.616,0.15,120,0.99:1.97,,0.38:0.85,1.6
古祠の瓏,楽団+沈淪,HP%+元素バフ+会心率,トーマ+鍾離,609863.1,296665.5,947,570,31900.41,0.616,0.15,120,0.99:1.97,,0.06:1.47,1.6
古祠の瓏,楽団+沈淪,HP%+元素バフ+会心ダメージ,トーマ+鍾離,609863.1,296665.5,947,570,31900.41,0.616,0.15,120,0.99:1.97,,0.38:0.85,1.6
古祠の瓏,楽団+黒曜の秘典,HP%+元素バフ+会心率,トーマ+鍾離,609863.1,296665.5,947,570,31900.41,0.616,0.15,120,0.99:1.97,,0.06:1.47,1.6
古祠の瓏,楽団+黒曜の秘典,HP%+元素バフ+会心ダメージ,トーマ+鍾離,609863.1,296665.5,947,570,31900.41,0.616,0.15,120,0.99:1.97,,0.38:0.85,1.6
古祠の瓏,金メッキ+沈淪,HP%+元素バフ+会心率,トーマ+鍾離,609863.1,296665.5,947,570,31900.41,0.616,0.15,120,0.99:1.97,,0.06:1.47,1.6
古祠の瓏,金メッキ+沈淪,HP%+元素バフ+会心ダメージ,トーマ+鍾離,609863.1,296665.5,947,570,31900.41,0.616,0.15,120,0.99:1.97,,0.38:0.85,1.6
古祠の瓏,金メッキ+黒曜の秘典,HP%+元素バフ+会心率,トーマ+鍾離,609863.1,296665.5,947,570,31900.41,0.616,0.15,120,0.99:1.97,,0.06:1.47,1.6
古祠の瓏,金メッキ+黒曜の秘典,HP%+元素バフ+会心ダメージ,トーマ+鍾離,609863.1,296665.5,947,570,31900.41,0.616,0.15,120,0.99:1.97,,0.38:0.85,1.6
古祠の瓏,楽団+沈淪,HP%+元素バフ+会心率,トーマ+鍾離+白朮,609863.1,296665.5,947,570,31900.41,0.616,0.15,120,0.99:1.97,,0.06:1.47,1.6
古祠の瓏,楽団+沈淪,HP%+元素バフ+会心ダメージ,トーマ+鍾離+白朮,609863.1,296665.5,947,570,31900.41,0.616,0.15,120,0.99:1.97,,0.38:0.85,1.6
古祠の瓏,楽団+黒曜の秘典,HP%+元素バフ+会心率,トーマ+鍾離+白朮,609863.1,296665.5,947,570,31900.41,0.616,0.15,120,0.99:1.97,,0.06:1.47,1.6
古祠の瓏,楽団+黒曜の秘典,HP%+元素バフ+会心ダメージ,トーマ+鍾離+白朮,609863.1,296665.5,947,570,31900.41,0.616,0.15,120,0.99:1.97,,0.38:0.85,1.6
古祠の瓏,金メッキ+沈淪,HP%+元素バフ+会心率,トーマ+鍾離+白朮,609863.1,296665.5,947,570,31900.41,0.616,0.15,120,0.99:1.97,,0.06:1.47,1.6
古祠の瓏,金メッキ+沈淪,HP%+元素バフ+会心ダメージ,トーマ+鍾離+白朮,609863.1,296665.5,947,570,31900.41,0.616,0.15,120,0.99:1.97,,0.38:0.85,1.6
古祠の瓏,金メッキ+黒曜の秘典,HP%+元素バフ+会心率,トーマ+鍾離+白朮,609863.1,296665.5,947,570,31900.41,0.616,0.15,120,0.99:1.97,,0.06:1.47,1.6
古祠の瓏,金メッキ+黒曜の秘典,HP%+元素バフ+会心ダメージ,トーマ+鍾離+白朮,609863.1,296665.5,947,570,31900.41,0.616,0.15,120,0.99:1.97,,0.38:0.85,1.6
万国諸海(完凸),黒曜の秘典4,HP%+元素バフ+HP%,エミリエ+トーマ+白朮,609698.8,296585.6,1058,570,34117.42,0.936,0.15,210,0.85:1.69,,0.20:1.19,1.6
凛流の監視者,沈淪4,HP%+HP%+元素熟知,エミリエ+トーマ+鍾離,609517.9,296497.6,1303.96,570,34117.42,0.15,0.93,187,0.76:1.51,,0.29:1.01,1.6
凛流の監視者,沈淪4,HP%+HP%+元素熟知,トーマ+鍾離,609517.9,296497.6,1303.96,570,34117.42,0.15,0.93,187,0.76:1.51,,0.29:1.01,1.6
凛流の監視者,沈淪4,HP%+HP%+元素熟知,トーマ+鍾離+白朮,609517.9,296497.6,1303.96,570,34117.42,0.15,0.93,187,0.76:1.51,,0.29:1.01,1.6
祭礼,黒曜の秘典4,HP%+元素バフ+HP%,エミリエ+トーマ+鍾離,609442.4,296460.8,947,570,34117.42,0.616,0.15,221,0.85:1.69,,0.20:1.19,1.6
祭礼,黒曜の秘典4,HP%+元素バフ+HP%,トーマ+鍾離,609442.4,296460.8,947,570,34117.42,0.616,0.15,221,0.85:1.69,,0.20:1.19,1.6
祭礼,黒曜の秘典4,HP%+元素バフ+HP%,トーマ+鍾離+白朮,609442.4,296460.8,947,570,34117.42,0.616,0.15,221,0.85:1.69,,0.20:1.19,1.6
トゥライトゥーラの記憶,沈淪4,HP%+HP%+元素熟知,エミリエ+トーマ+鍾離,609303,296393,1167,570,34117.42,0.15,0.93,187,0.76:1.51,,0.51:0.57,1.6
トゥライトゥーラの記憶,沈淪4,HP%+HP%+元素熟知,トーマ+鍾離,609303,296393,1167,570,34117.42,0.15,0.93,187,0.76:1.51,,0.51:0.57,1.6
トゥライトゥーラの記憶,沈淪4,HP%+HP%+元素熟知,トーマ+鍾離+白朮,609303,296393,1167,570,34117.42,0.15,0.93,187,0.76:1.51,,0.51:0.57,1.6
凛流の監視者,金メッキ4(同元素1),HP%+元素バフ+HP%,エミリエ+トーマ+鍾離,609182.7,296334.5,1423.8,570,34117.42,0.466,0.63,180,0.76:1.51,,0.29:1.01,1.6
凛流の監視者,金メッキ4(同元素1),HP%+元素バフ+HP%,トーマ+鍾離,609182.7,296334.5,1423.8,570,34117.42,0.466,0.63,180,0.76:1.51,,0.29:1.01,1.6
凛流の監視者,金メッキ4(同元素1),HP%+元素バフ+HP%,トーマ+鍾離+白朮,609182.7,296334.5,1423.8,570,34117.42,0.466,0.63,180,0.76:1.51,,0.29:1.01,1.6
トゥライトゥーラの記憶,金メッキ4(同元素1),HP%+元素バフ+HP%,エミリエ+トーマ+鍾離,608967.9,296230,1286.84,570,34117.42,0.466,0.63,180,0.76:1.51,,0.51:0.57,1.6
トゥライトゥーラの記憶,金メッキ4(同元素1),HP%+元素バフ+HP%,トーマ+鍾離,608967.9,296230,1286.84,570,34117.42,0.466,0.63,180,0.76:1.51,,0.51:0.57,1.6
トゥライトゥーラの記憶,金メッキ4(同元素1),HP%+元素バフ+HP%,トーマ+鍾離+白朮,608967.9,296230,1286.84,570,34117.42,0.466,0.63,180,0.76:1.51,,0.51:0.57,1.6
久遠流転の大典,金メッキ4(同元素0),HP%+元素バフ+会心ダメージ,エミリエ+トーマ+鍾離,608883.9,296189.2,1035,570,29470.81,0.466,0.15,230,1.00:2.04,,0.78:0.04,1.6
