武器,聖遺物セット,聖遺物メイン,バフキャラ,合計期待値,攻撃力,HP,バフ,会心ダメ期待値,熟知,元素反応,率ダメ,聖遺物組み合わせ,サブステ,サブHP%,サブHP,スコア
和璞鳶,金メッキ4(同元素0),元素熟知+炎バフ+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),83789,3891,20332,1.406,2.451808,517,2.623718,0.85:1.70,,0.27:0.82,0,0,1.36
護摩,金メッキ4(同元素0),HP%+炎バフ+HP%,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),83778,5392,37937,1.286,2.12858,330,2.294798,0.73:1.55,,0.68:0.00,0,0,1.36
赤砂の杖(スキル命中0),金メッキ4(同元素0),元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),83778,4107,24220,1.27,2.850888,704,2.89417,0.96:1.92,,0.47:0.42,0,0,1.36
赤砂の杖(スキル命中0),金メッキ4(同元素0),元素熟知+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),83778,4107,24220,1.27,2.850888,704,2.89417,0.96:1.92,,0.16:1.04,0,0,1.36
匣中滅龍(R5),ファントム4,攻撃%+炎バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),83778,3857,24220,2.246,2.698325,321,2.277164,0.92:1.84,,0.51:0.34,0,0,1.36
匣中滅龍(R5),ファントム4,攻撃%+炎バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),83778,3857,24220,2.246,2.698324,321,2.277164,0.92:1.84,,0.20:0.96,0,0,1.36
匣中滅龍(R5),ファントム4,HP%+HP%+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),83775,4504,38714,1.78,2.698325,321,2.277164,0.92:1.84,,0.51:0.34,0,0,1.36
匣中滅龍(R5),ファントム4,HP%+HP%+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),83775,4504,38714,1.78,2.698324,321,2.277164,0.92:1.84,,0.20:0.96,0,0,1.36
護摩,しめ縄4,HP%+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),83766,4405,34578,1.486,2.793618,100,2.002778,0.95:1.89,,0.51:0.35,0,0,1.36
死闘の槍(R5、敵1のみ),しめ縄4,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),83752,3966,24220,2.236,2.713101,287,2.208852,0.93:1.85,,0.51:0.35,0,0,1.36
死闘の槍(R5、敵1のみ),しめ縄4,元素熟知+炎バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),83752,3966,24220,2.236,2.713101,287,2.208852,0.93:1.85,,0.20:0.97,0,0,1.36
護摩,ファントム+火魔女,元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),83751,4537,27330,1.57,2.58264,474,2.553895,0.73:2.17,,0.68:0.00,0,0,1.36
護摩,しめ縄4,HP%+元素熟知+会心率,フリーナ(フル)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),83749,4083,34578,1.77,2.793618,287,2.433852,0.95:1.89,,0.51:0.35,0,0,1.36
護摩,ファントム+火魔女,HP%+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),83746,5121,34578,1.57,2.645298,287,2.208852,0.91:1.81,,0.55:0.27,0,0,1.36
護摩,しめ縄4,HP%+HP%+会心率,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),83688,4667,41825,1.74,2.645298,100,1.777778,0.91:1.81,,0.55:0.27,0,0,1.36
護摩,しめ縄4,HP%+HP%+元素熟知,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),83669,4667,41825,1.74,2.12858,287,2.208852,0.73:1.55,,0.68:0.00,0,0,1.36
赤砂の杖(スキル命中1),ファントム4,HP%+HP%+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),83669,4878,38714,1.42,2.946365,287,2.208852,0.99:1.97,,0.14:1.09,0,0,1.36
赤砂の杖(スキル命中0),火魔女4(1),元素熟知+炎バフ+元素熟知,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),83654,3744,20332,1.511,2.300884,474,2.778895,0.81:1.61,,0.32:0.73,0,0,1.36
護摩,しめ縄+ファントム,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),83647,4665,27330,1.886,2.58264,287,2.208852,0.73:2.17,,0.68:0.00,0,0,1.36
護摩,しめ縄+火魔女,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),83647,4665,27330,1.886,2.58264,287,2.208852,0.73:2.17,,0.68:0.00,0,0,1.36
赤砂の杖(スキル命中1),しめ縄4,元素熟知+炎バフ+会心ダメージ,モナ(5/9秒平均)+万葉(翠緑4)+夜蘭(終焉、9秒平均),83643,2951,24220,1.786,3.004,287,2.433852,1.00:2.00,,0.43:0.50,0,0,1.36
赤砂の杖(スキル命中1),しめ縄4,元素熟知+炎バフ+会心率,モナ(5/9秒平均)+万葉(翠緑4)+夜蘭(終焉、9秒平均),83643,2951,24220,1.786,3.004,287,2.433852,1.00:2.00,,0.12:1.12,0,0,1.36
護摩,しめ縄4,HP%+炎バフ+会心ダメージ,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),83637,4083,34578,2.206,2.58264,100,1.777778,0.73:2.17,,0.68:0.00,0,0,1.36
護摩,ファントム4,HP%+元素熟知+元素熟知,フリーナ(フル)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),83633,3955,34578,1.42,2.887625,474,2.778895,0.97:1.94,,0.48:0.40,0,0,1.36
護摩,金メッキ4(同元素0),元素熟知+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),83627,4545,23442,0.986,2.58264,517,2.623718,0.73:2.17,,0.68:0.00,0,0,1.36
赤砂の杖(スキル命中1),しめ縄4,元素熟知+元素熟知+元素熟知,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),83622,4387,24220,1.35,2.433125,661,3.061326,0.85:1.69,,0.28:0.81,0,0,1.36
護摩,火魔女4(1),HP%+元素熟知+会心率,モナ(5/9秒平均)+万葉(翠緑4)+夜蘭(終焉、9秒平均),83591,3955,34578,1.045,2.793618,287,2.658852,0.95:1.89,,0.51:0.35,0,0,1.36
護摩,金メッキ4(同元素0),HP%+HP%+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),83586,5705,41825,1.27,2.58264,330,2.294798,0.73:2.17,,0.68:0.00,0,0,1.36
千岩長槍(R5),ファントム4,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),83569,4058,24220,1.886,2.966145,287,2.208852,0.99:1.98,,0.44:0.48,0,0,1.36
千岩長槍(R5),ファントム4,元素熟知+炎バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),83569,4058,24220,1.886,2.966145,287,2.208852,0.99:1.98,,0.13:1.10,0,0,1.36
護摩,火魔女4(1),HP%+炎バフ+元素熟知,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),83561,3955,34578,1.931,2.12858,287,2.433852,0.73:1.55,,0.68:0.00,0,0,1.36
赤砂の杖(スキル命中1),しめ縄4,元素熟知+元素熟知+会心ダメージ,モナ(5/9秒平均)+万葉(翠緑4)+夜蘭(終焉、9秒平均),83559,3101,24220,1.32,3.004,474,2.778895,1.00:2.00,,0.43:0.50,0,0,1.36
赤砂の杖(スキル命中1),しめ縄4,元素熟知+元素熟知+会心率,モナ(5/9秒平均)+万葉(翠緑4)+夜蘭(終焉、9秒平均),83559,3101,24220,1.32,3.004,474,2.778895,1.00:2.00,,0.12:1.12,0,0,1.36
死闘の槍(R5、敵1のみ),火魔女4(1),元素熟知+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),83558,3622,20332,1.511,2.713101,287,2.433852,0.93:1.85,,0.51:0.35,0,0,1.36
死闘の槍(R5、敵1のみ),火魔女4(1),元素熟知+炎バフ+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),83558,3622,20332,1.511,2.713101,287,2.433852,0.93:1.85,,0.20:0.97,0,0,1.36
赤砂の杖(スキル命中1),ファントム4,HP%+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),83554,4425,31467,1.42,3.244,287,2.208852,1.00:2.24,,0.00:1.36,0,0,1.36
護摩,金メッキ4(同元素0),元素熟知+攻撃%+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),83549,4870,27330,1.27,2.645298,517,2.623718,0.91:1.81,,0.55:0.27,0,0,1.36
護摩,しめ縄4,HP%+HP%+会心率,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),83530,5834,41825,1.35,2.793618,100,2.002778,0.95:1.89,,0.51:0.35,0,0,1.36
護摩,金メッキ4(同元素0),HP%+元素熟知+会心ダメージ,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),83528,3955,34578,1.24,2.58264,517,2.623718,0.73:2.17,,0.68:0.00,0,0,1.36
死闘の槍(R5、敵1のみ),ファントム4,元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),83528,3865,24220,1.42,3.211,474,2.553895,1.00:2.21,,0.33:0.71,0,0,1.36
死闘の槍(R5、敵1のみ),ファントム4,元素熟知+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),83528,3865,24220,1.42,3.211,474,2.553895,1.00:2.21,,0.02:1.33,0,0,1.36
赤砂の杖(スキル命中0),しめ縄4,元素熟知+元素熟知+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),83508,4153,20332,1.02,2.850888,474,2.553895,0.96:1.92,,0.47:0.42,0,0,1.36
赤砂の杖(スキル命中0),しめ縄4,元素熟知+元素熟知+会心率,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),83508,4153,20332,1.02,2.850888,474,2.553895,0.96:1.92,,0.16:1.04,0,0,1.36
護摩,火魔女4(1),元素熟知+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),83483,3692,27330,1.631,2.58264,287,2.433852,0.73:2.17,,0.68:0.00,0,0,1.36
護摩,金メッキ4(同元素0),HP%+炎バフ+HP%,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),83482,4539,41825,1.706,2.12858,330,2.294798,0.73:1.55,,0.68:0.00,0,0,1.36
護摩,火魔女4(1),元素熟知+攻撃%+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),83475,4556,23442,1.045,2.645298,287,2.433852,0.91:1.81,,0.55:0.27,0,0,1.36
赤砂の杖(スキル命中0),しめ縄4,HP%+元素熟知+会心ダメージ,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),83467,4461,31467,1.35,3.004,287,2.433852,1.00:2.00,,0.43:0.50,0,0,1.36
赤砂の杖(スキル命中0),しめ縄4,HP%+元素熟知+会心率,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),83467,4461,31467,1.35,3.004,287,2.433852,1.00:2.00,,0.12:1.12,0,0,1.36
護摩,火魔女4(1),HP%+炎バフ+会心ダメージ,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),83429,3955,34578,1.931,2.58264,100,2.002778,0.73:2.17,,0.68:0.00,0,0,1.36
赤砂の杖(スキル命中1),火魔女4(1),HP%+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),83416,4425,31467,1.495,2.850888,287,2.433852,0.96:1.92,,0.47:0.42,0,0,1.36
赤砂の杖(スキル命中1),火魔女4(1),HP%+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),83416,4425,31467,1.495,2.850888,287,2.433852,0.96:1.92,,0.16:1.04,0,0,1.36
赤砂の杖(スキル命中1),しめ縄+金メッキ,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),83415,4152,24220,1.736,2.850888,367,2.365403,0.96:1.92,,0.47:0.42,0,0,1.36
赤砂の杖(スキル命中1),しめ縄+金メッキ,元素熟知+炎バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),83415,4152,24220,1.736,2.850888,367,2.365403,0.96:1.92,,0.16:1.04,0,0,1.36
赤砂の杖(スキル命中0),しめ縄4,元素熟知+元素熟知+元素熟知,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),83394,3958,20332,1.32,2.300884,661,2.836325,0.81:1.61,,0.32:0.73,0,0,1.36
護摩,しめ縄4,攻撃%+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),83387,4685,23442,1.786,2.58264,100,1.777778,0.73:2.17,,0.68:0.00,0,0,1.36
赤砂の杖(スキル命中1),しめ縄4,元素熟知+攻撃%+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),83383,4390,24220,1.77,2.850888,287,2.208852,0.96:1.92,,0.47:0.42,0,0,1.36
赤砂の杖(スキル命中1),しめ縄4,元素熟知+攻撃%+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),83383,4390,24220,1.77,2.850888,287,2.208852,0.96:1.92,,0.16:1.04,0,0,1.36
護摩,ファントム+金メッキ,HP%+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),83374,5121,34578,1.466,2.75608,180,2.199684,0.81:2.17,,0.68:0.00,0,0,1.36
護摩,火魔女+金メッキ,HP%+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),83374,5121,34578,1.466,2.75608,180,2.199684,0.81:2.17,,0.68:0.00,0,0,1.36
護摩,金メッキ4(同元素0),HP%+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),83370,4276,34578,1.406,2.58264,330,2.294798,0.73:2.17,,0.68:0.00,0,0,1.36
赤砂の杖(スキル命中0),金メッキ4(同元素0),HP%+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),83364,4367,31467,1.316,3.004,330,2.519798,1.00:2.00,,0.43:0.50,0,0,1.36
赤砂の杖(スキル命中0),金メッキ4(同元素0),HP%+炎バフ+会心率,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),83364,4367,31467,1.316,3.004,330,2.519798,1.00:2.00,,0.12:1.12,0,0,1.36
護摩,ファントム4,HP%+炎バフ+攻撃%,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),83352,5454,34578,1.886,2.735384,100,1.777778,0.93:1.86,,0.52:0.32,0,0,1.36
護摩,しめ縄4,元素熟知+攻撃%+会心ダメージ,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),83344,3832,27330,1.74,2.58264,287,2.208852,0.73:2.17,,0.68:0.00,0,0,1.36
赤砂の杖(スキル命中0),ファントム+金メッキ,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),83339,3932,24220,1.886,2.850888,367,2.365403,0.96:1.92,,0.47:0.42,0,0,1.36
赤砂の杖(スキル命中0),ファントム+金メッキ,元素熟知+炎バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),83339,3932,24220,1.886,2.850888,367,2.365403,0.96:1.92,,0.16:1.04,0,0,1.36
赤砂の杖(スキル命中0),火魔女+金メッキ,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),83339,3932,24220,1.886,2.850888,367,2.365403,0.96:1.92,,0.47:0.42,0,0,1.36
赤砂の杖(スキル命中0),火魔女+金メッキ,元素熟知+炎バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),83339,3932,24220,1.886,2.850888,367,2.365403,0.96:1.92,,0.16:1.04,0,0,1.36
赤砂の杖(スキル命中1),火魔女4(1),元素熟知+炎バフ+元素熟知,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),83337,4121,24220,1.541,2.433125,474,3.003896,0.85:1.69,,0.28:0.81,0,0,1.36
護摩,金メッキ4(同元素0),元素熟知+炎バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),83276,4537,27330,1.736,2.12858,704,2.89417,0.73:1.55,,0.68:0.00,0,0,1.36
赤砂の杖(スキル命中1),ファントム+火魔女,元素熟知+元素熟知+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),83276,3877,20332,1.12,2.850888,474,2.553895,0.96:1.92,,0.47:0.42,0,0,1.36
赤砂の杖(スキル命中1),ファントム+火魔女,元素熟知+元素熟知+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),83276,3877,20332,1.12,2.850888,474,2.553895,0.96:1.92,,0.16:1.04,0,0,1.36
死闘の槍(R5、敵1のみ),しめ縄4,元素熟知+元素熟知+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),83265,3722,20332,1.32,2.713101,474,2.553895,0.93:1.85,,0.51:0.35,0,0,1.36
死闘の槍(R5、敵1のみ),しめ縄4,元素熟知+元素熟知+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),83265,3722,20332,1.32,2.713101,474,2.553895,0.93:1.85,,0.20:0.97,0,0,1.36
赤砂の杖(スキル命中1),ファントム4,元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),83230,2984,24220,1.39,3.284,474,2.553895,1.00:2.28,,0.29:0.78,0,0,1.36
護摩,火魔女4(1),攻撃%+炎バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),83190,4870,27330,1.961,2.645298,100,2.002778,0.91:1.81,,0.55:0.27,0,0,1.36
護摩,しめ縄4,HP%+HP%+会心ダメージ,モナ(5/9秒平均)+万葉(翠緑4)+夜蘭(終焉、9秒平均),83171,4667,41825,1.32,2.75608,100,2.002778,0.81:2.17,,0.68:0.00,0,0,1.36
護摩,火魔女4(1),元素熟知+攻撃%+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),83168,4870,27330,1.495,2.58264,287,2.433852,0.73:2.17,,0.68:0.00,0,0,1.36
護摩,金メッキ4(同元素0),HP%+炎バフ+元素熟知,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),83164,3955,34578,1.706,2.12858,517,2.623718,0.73:1.55,,0.68:0.00,0,0,1.36
赤砂の杖(スキル命中1),しめ縄4,HP%+元素熟知+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),83150,4691,31467,1.77,2.300884,474,2.553895,0.81:1.61,,0.32:0.73,0,0,1.36
護摩,しめ縄4,攻撃%+炎バフ+会心率,モナ(5/9秒平均)+万葉(翠緑4)+夜蘭(終焉、9秒平均),83114,3832,27330,1.786,2.793618,100,2.002778,0.95:1.89,,0.51:0.35,0,0,1.36
護摩,ファントム+金メッキ,HP%+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),83111,4808,30690,1.436,2.58264,180,1.974684,0.73:2.17,,0.68:0.00,0,0,1.36
護摩,火魔女+金メッキ,HP%+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),83111,4808,30690,1.436,2.58264,180,1.974684,0.73:2.17,,0.68:0.00,0,0,1.36
赤砂の杖(スキル命中0),しめ縄4,HP%+炎バフ+元素熟知,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),83097,4218,27579,1.786,2.300884,287,2.208852,0.81:1.61,,0.32:0.73,0,0,1.36
護摩,しめ縄+ファントム,元素熟知+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),83064,4665,27330,1.42,2.645298,474,2.553895,0.91:1.81,,0.55:0.27,0,0,1.36
護摩,しめ縄+火魔女,元素熟知+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),83064,4665,27330,1.42,2.645298,474,2.553895,0.91:1.81,,0.55:0.27,0,0,1.36
護摩,ファントム+金メッキ,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),83055,4545,23442,1.136,2.645298,367,2.365403,0.91:1.81,,0.55:0.27,0,0,1.36
護摩,火魔女+金メッキ,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),83055,4545,23442,1.136,2.645298,367,2.365403,0.91:1.81,,0.55:0.27,0,0,1.36
赤砂の杖(スキル命中0),ファントム4,HP%+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),83048,4344,31467,1.42,3.284,287,2.208852,1.00:2.28,,0.29:0.78,0,0,1.36
護摩,ファントム4,攻撃%+炎バフ+会心ダメージ,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),83046,3703,27330,1.856,3.174,100,1.777778,1.00:2.17,,0.68:0.01,0,0,1.36
護摩,ファントム4,攻撃%+炎バフ+会心率,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),83046,3703,27330,1.856,3.174,100,1.777778,1.00:2.17,,0.37:0.63,0,0,1.36
護摩,金メッキ4(同元素0),HP%+炎バフ+HP%,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),83032,5705,41825,1.736,2.12858,330,2.294798,0.73:1.55,,0.68:0.00,0,0,1.36
護摩,ファントム+火魔女,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),83004,4545,23442,1.286,2.645298,287,2.208852,0.91:1.81,,0.55:0.27,0,0,1.36
護摩,しめ縄4,元素熟知+攻撃%+会心ダメージ,モナ(5/9秒平均)+万葉(翠緑4)+夜蘭(終焉、9秒平均),82979,3832,27330,1.32,2.75608,287,2.433852,0.81:2.17,,0.68:0.00,0,0,1.36
護摩,火魔女4(1),元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),82975,3371,27330,1.465,2.58264,474,2.778895,0.73:2.17,,0.68:0.00,0,0,1.36
赤砂の杖(スキル命中0),ファントム4,HP%+炎バフ+元素熟知,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),82963,3208,31467,1.856,2.946365,287,2.208852,0.99:1.97,,0.14:1.09,0,0,1.36
護摩,金メッキ4(同元素0),HP%+炎バフ+会心率,フリーナ(フル)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),82946,3955,34578,1.736,2.793618,330,2.519798,0.95:1.89,,0.51:0.35,0,0,1.36
赤砂の杖(スキル命中0),しめ縄4,元素熟知+炎バフ+元素熟知,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),82946,4153,20332,1.486,2.300884,474,2.553895,0.81:1.61,,0.32:0.73,0,0,1.36
護摩,金メッキ4(同元素0),攻撃%+炎バフ+会心率,モナ(5/9秒平均)+万葉(翠緑4)+夜蘭(終焉、9秒平均),82925,3703,27330,1.286,2.793618,330,2.519798,0.95:1.89,,0.51:0.35,0,0,1.36
護摩,火魔女4(1),元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),82902,3692,27330,1.211,2.793618,287,2.658852,0.95:1.89,,0.51:0.35,0,0,1.36
赤砂の杖(スキル命中1),しめ縄4,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),82902,2951,24220,2.206,2.850888,287,2.208852,0.96:1.92,,0.47:0.42,0,0,1.36
赤砂の杖(スキル命中1),しめ縄4,元素熟知+炎バフ+会心率,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),82902,2951,24220,2.206,2.850888,287,2.208852,0.96:1.92,,0.16:1.04,0,0,1.36
護摩,金メッキ4(同元素0),HP%+炎バフ+元素熟知,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),82895,5121,34578,1.316,2.252944,517,2.848718,0.79:1.58,,0.66:0.04,0,0,1.36
赤砂の杖(スキル命中1),金メッキ4(同元素0),HP%+炎バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),82895,4609,31467,1.736,2.300884,517,2.623718,0.81:1.61,,0.32:0.73,0,0,1.36
護摩,金メッキ4(同元素0),HP%+HP%+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),82891,5392,37937,0.8200001,2.645298,330,2.294798,0.91:1.81,,0.55:0.27,0,0,1.36
死闘の槍(R5、敵1のみ),しめ縄4,元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),82890,3966,24220,1.77,2.713101,474,2.553895,0.93:1.85,,0.51:0.35,0,0,1.36
死闘の槍(R5、敵1のみ),しめ縄4,元素熟知+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),82890,3966,24220,1.77,2.713101,474,2.553895,0.93:1.85,,0.20:0.97,0,0,1.36
護摩,ファントム+火魔女,HP%+元素熟知+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),82870,4808,30690,1.12,2.645298,287,2.208852,0.91:1.81,,0.55:0.27,0,0,1.36
死闘の槍(R5、敵2以上),しめ縄4,元素熟知+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),82868,3876,24220,1.816,2.864381,287,2.433852,0.97:1.93,,0.47:0.43,0,0,1.36
