武器,聖遺物セット,聖遺物メイン,バフキャラ,合計期待値,攻撃力,HP,バフ,会心ダメ期待値,熟知,元素反応,率ダメ,聖遺物組み合わせ,サブステ,サブHP%,サブHP,スコア
赤砂の杖(スキル命中1),ファントム4,元素熟知+元素熟知+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),74203,3276,24220,1.09,3.104,474,2.553895,1.00:2.10,,0.20:0.60,0,0,1
護摩,しめ縄4,HP%+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),74183,5258,30690,1.486,2.334978,100,1.777778,0.82:1.63,,0.46:0.09,0,0,1
赤砂の杖(スキル命中1),しめ縄4,元素熟知+炎バフ+会心ダメージ,モナ(5/9秒平均)+万葉(翠緑4)+夜蘭(終焉、9秒平均),74162,2951,24220,1.786,2.663488,287,2.433852,0.91:1.82,,0.34:0.32,0,0,1
赤砂の杖(スキル命中1),しめ縄4,元素熟知+炎バフ+会心率,モナ(5/9秒平均)+万葉(翠緑4)+夜蘭(終焉、9秒平均),74162,2951,24220,1.786,2.663488,287,2.433852,0.91:1.82,,0.03:0.94,0,0,1
赤砂の杖(スキル命中1),ファントム4,HP%+炎バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),74142,4275,31467,1.886,3.104,100,1.777778,1.00:2.10,,0.20:0.60,0,0,1
赤砂の杖(スキル命中1),しめ縄+金メッキ,元素熟知+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),74127,3908,20332,1.286,2.520768,367,2.365403,0.87:1.74,,0.38:0.24,0,0,1
赤砂の杖(スキル命中1),しめ縄+金メッキ,元素熟知+炎バフ+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),74127,3908,20332,1.286,2.520768,367,2.365403,0.87:1.74,,0.07:0.86,0,0,1
護摩,ファントム4,HP%+HP%+元素熟知,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),74126,4860,41825,1.09,2.416245,287,2.208852,0.84:1.68,,0.43:0.14,0,0,1
護摩,火魔女4(1),攻撃%+炎バフ+会心率,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),74115,4870,27330,1.541,2.468898,100,2.227778,0.86:1.71,,0.42:0.17,0,0,1
護摩,しめ縄4,元素熟知+炎バフ+会心率,フリーナ(フル)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),74096,3499,27330,2.236,2.468898,287,2.433852,0.86:1.71,,0.42:0.17,0,0,1
赤砂の杖(スキル命中1),しめ縄4,元素熟知+元素熟知+会心ダメージ,モナ(5/9秒平均)+万葉(翠緑4)+夜蘭(終焉、9秒平均),74087,3101,24220,1.32,2.663488,474,2.778895,0.91:1.82,,0.34:0.32,0,0,1
赤砂の杖(スキル命中1),しめ縄4,元素熟知+元素熟知+会心率,モナ(5/9秒平均)+万葉(翠緑4)+夜蘭(終焉、9秒平均),74087,3101,24220,1.32,2.663488,474,2.778895,0.91:1.82,,0.03:0.94,0,0,1
護摩,火魔女4(1),元素熟知+炎バフ+会心ダメージ,モナ(5/9秒平均)+万葉(翠緑4)+夜蘭(終焉、9秒平均),74083,3371,27330,1.511,2.36584,287,2.658852,0.63:2.17,,0.50:0.00,0,0,1
和璞鳶,ファントム4,HP%+炎バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),74079,4588,31467,2.006,2.774728,100,1.777778,0.94:1.88,,0.31:0.38,0,0,1
和璞鳶,ファントム4,HP%+炎バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),74079,4588,31467,2.006,2.774728,100,1.777778,0.94:1.88,,0.00:1.00,0,0,1
赤砂の杖(スキル命中0),金メッキ4(同元素0),元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),74077,4107,24220,1.27,2.520768,704,2.89417,0.87:1.74,,0.38:0.24,0,0,1
赤砂の杖(スキル命中0),金メッキ4(同元素0),元素熟知+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),74077,4107,24220,1.27,2.520768,704,2.89417,0.87:1.74,,0.07:0.86,0,0,1
護摩,金メッキ4(同元素0),HP%+炎バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),74074,5121,34578,1.736,1.8503,517,2.623718,0.55:1.55,,0.50:0.00,0,0,1
赤砂の杖(スキル命中1),ファントム4,HP%+HP%+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),74044,4878,38714,1.42,2.607424,287,2.208852,0.90:1.79,,0.05:0.91,0,0,1
護摩,しめ縄4,HP%+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),74030,4405,34578,1.486,2.468898,100,2.002778,0.86:1.71,,0.42:0.17,0,0,1
護摩,しめ縄4,HP%+元素熟知+会心率,フリーナ(フル)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),74014,4083,34578,1.77,2.468898,287,2.433852,0.86:1.71,,0.42:0.17,0,0,1
赤砂の杖(スキル命中0),しめ縄4,HP%+元素熟知+会心ダメージ,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),74006,4461,31467,1.35,2.663488,287,2.433852,0.91:1.82,,0.34:0.32,0,0,1
赤砂の杖(スキル命中0),しめ縄4,HP%+元素熟知+会心率,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),74006,4461,31467,1.35,2.663488,287,2.433852,0.91:1.82,,0.03:0.94,0,0,1
護摩,ファントム+金メッキ,元素熟知+炎バフ+会心率,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),73984,3371,27330,1.856,2.334978,367,2.365403,0.82:1.63,,0.46:0.09,0,0,1
護摩,火魔女+金メッキ,元素熟知+炎バフ+会心率,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),73984,3371,27330,1.856,2.334978,367,2.365403,0.82:1.63,,0.46:0.09,0,0,1
匣中滅龍(R5),ファントム4,攻撃%+炎バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),73981,3857,24220,2.246,2.382785,321,2.277164,0.83:1.66,,0.42:0.16,0,0,1
匣中滅龍(R5),ファントム4,攻撃%+炎バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),73981,3857,24220,2.246,2.382785,321,2.277164,0.83:1.66,,0.11:0.78,0,0,1
匣中滅龍(R5),ファントム4,HP%+HP%+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),73978,4504,38714,1.78,2.382785,321,2.277164,0.83:1.66,,0.42:0.16,0,0,1
匣中滅龍(R5),ファントム4,HP%+HP%+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),73978,4504,38714,1.78,2.382785,321,2.277164,0.83:1.66,,0.11:0.78,0,0,1
護摩,しめ縄4,HP%+HP%+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),73977,5520,37937,1.32,2.334978,100,1.777778,0.82:1.63,,0.46:0.09,0,0,1
護摩,ファントム4,HP%+元素熟知+元素熟知,フリーナ(フル)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),73973,3955,34578,1.42,2.554085,474,2.778895,0.88:1.76,,0.39:0.22,0,0,1
千岩長槍(R5),ファントム4,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),73969,4058,24220,1.886,2.625404,287,2.208852,0.90:1.80,,0.35:0.30,0,0,1
千岩長槍(R5),ファントム4,元素熟知+炎バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),73969,4058,24220,1.886,2.625404,287,2.208852,0.90:1.80,,0.04:0.92,0,0,1
死闘の槍(R5、敵1のみ),しめ縄4,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),73967,3966,24220,2.236,2.396121,287,2.208852,0.84:1.67,,0.42:0.17,0,0,1
死闘の槍(R5、敵1のみ),しめ縄4,元素熟知+炎バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),73967,3966,24220,2.236,2.396121,287,2.208852,0.84:1.67,,0.11:0.79,0,0,1
護摩,ファントム+金メッキ,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),73945,4537,27330,1.886,2.1924,367,2.365403,0.55:2.17,,0.50:0.00,0,0,1
護摩,火魔女+金メッキ,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),73945,4537,27330,1.886,2.1924,367,2.365403,0.55:2.17,,0.50:0.00,0,0,1
護摩,ファントム+火魔女,HP%+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),73921,5121,34578,1.57,2.334978,287,2.208852,0.82:1.63,,0.46:0.09,0,0,1
赤砂の杖(スキル命中0),金メッキ4(同元素0),HP%+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),73915,4367,31467,1.316,2.663488,330,2.519798,0.91:1.82,,0.34:0.32,0,0,1
赤砂の杖(スキル命中0),金メッキ4(同元素0),HP%+炎バフ+会心率,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),73915,4367,31467,1.316,2.663488,330,2.519798,0.91:1.82,,0.03:0.94,0,0,1
護摩,火魔女4(1),HP%+元素熟知+会心率,モナ(5/9秒平均)+万葉(翠緑4)+夜蘭(終焉、9秒平均),73874,3955,34578,1.045,2.468898,287,2.658852,0.86:1.71,,0.42:0.17,0,0,1
護摩,しめ縄4,HP%+HP%+会心率,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),73870,4667,41825,1.74,2.334978,100,1.777778,0.82:1.63,,0.46:0.09,0,0,1
和璞鳶,金メッキ4(同元素0),元素熟知+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),73861,3891,20332,1.406,2.161288,517,2.623718,0.76:1.52,,0.49:0.02,0,0,1
和璞鳶,金メッキ4(同元素0),元素熟知+炎バフ+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),73861,3891,20332,1.406,2.161288,517,2.623718,0.76:1.52,,0.18:0.64,0,0,1
護摩,しめ縄4,元素熟知+元素熟知+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),73858,4665,27330,1.77,1.8503,661,2.836325,0.55:1.55,,0.50:0.00,0,0,1
赤砂の杖(スキル命中1),金メッキ4(同元素0),HP%+炎バフ+元素熟知,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),73839,4365,27579,1.286,2.026745,517,2.623718,0.72:1.43,,0.23:0.55,0,0,1
赤砂の杖(スキル命中0),しめ縄4,元素熟知+元素熟知+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),73838,4153,20332,1.02,2.520768,474,2.553895,0.87:1.74,,0.38:0.24,0,0,1
赤砂の杖(スキル命中0),しめ縄4,元素熟知+元素熟知+会心率,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),73838,4153,20332,1.02,2.520768,474,2.553895,0.87:1.74,,0.07:0.86,0,0,1
護摩,しめ縄4,HP%+HP%+会心率,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),73820,5834,41825,1.35,2.468898,100,2.002778,0.86:1.71,,0.42:0.17,0,0,1
死闘の槍(R5、敵1のみ),火魔女4(1),元素熟知+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),73796,3622,20332,1.511,2.396121,287,2.433852,0.84:1.67,,0.42:0.17,0,0,1
死闘の槍(R5、敵1のみ),火魔女4(1),元素熟知+炎バフ+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),73796,3622,20332,1.511,2.396121,287,2.433852,0.84:1.67,,0.11:0.79,0,0,1
護摩,ファントム4,HP%+HP%+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),73777,4860,41825,1.09,2.988018,100,1.777778,1.00:1.99,,0.28:0.45,0,0,1
護摩,しめ縄4,元素熟知+炎バフ+元素熟知,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),73766,3499,27330,2.206,1.8503,474,2.553895,0.55:1.55,,0.50:0.00,0,0,1
護摩,火魔女4(1),HP%+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),73760,4808,30690,1.511,2.1924,100,2.002778,0.55:2.17,,0.50:0.00,0,0,1
赤砂の杖(スキル命中1),火魔女4(1),HP%+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),73757,4425,31467,1.495,2.520768,287,2.433852,0.87:1.74,,0.38:0.24,0,0,1
赤砂の杖(スキル命中1),火魔女4(1),HP%+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),73757,4425,31467,1.495,2.520768,287,2.433852,0.87:1.74,,0.07:0.86,0,0,1
赤砂の杖(スキル命中1),しめ縄+金メッキ,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),73756,4152,24220,1.736,2.520768,367,2.365403,0.87:1.74,,0.38:0.24,0,0,1
赤砂の杖(スキル命中1),しめ縄+金メッキ,元素熟知+炎バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),73756,4152,24220,1.736,2.520768,367,2.365403,0.87:1.74,,0.07:0.86,0,0,1
和璞鳶,ファントム4,元素熟知+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),73754,3289,24220,1.676,2.774728,287,2.208852,0.94:1.88,,0.31:0.38,0,0,1
和璞鳶,ファントム4,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),73754,3289,24220,1.676,2.774728,287,2.208852,0.94:1.88,,0.00:1.00,0,0,1
護摩,金メッキ4(同元素0),元素熟知+攻撃%+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),73748,4870,27330,1.27,2.334978,517,2.623718,0.82:1.63,,0.46:0.09,0,0,1
護摩,しめ縄4,元素熟知+元素熟知+元素熟知,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),73734,4352,23442,1.32,1.8503,661,2.836325,0.55:1.55,,0.50:0.00,0,0,1
赤砂の杖(スキル命中1),しめ縄4,元素熟知+攻撃%+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),73728,4390,24220,1.77,2.520768,287,2.208852,0.87:1.74,,0.38:0.24,0,0,1
赤砂の杖(スキル命中1),しめ縄4,元素熟知+攻撃%+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),73728,4390,24220,1.77,2.520768,287,2.208852,0.87:1.74,,0.07:0.86,0,0,1
赤砂の杖(スキル命中1),しめ縄4,元素熟知+元素熟知+元素熟知,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),73705,4387,24220,1.35,2.144584,661,3.061326,0.76:1.51,,0.19:0.63,0,0,1
護摩,しめ縄4,HP%+元素熟知+元素熟知,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),73694,5250,34578,1.35,1.97398,474,2.778895,0.63:1.55,,0.50:0.00,0,0,1
赤砂の杖(スキル命中0),ファントム+金メッキ,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),73688,3932,24220,1.886,2.520768,367,2.365403,0.87:1.74,,0.38:0.24,0,0,1
赤砂の杖(スキル命中0),ファントム+金メッキ,元素熟知+炎バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),73688,3932,24220,1.886,2.520768,367,2.365403,0.87:1.74,,0.07:0.86,0,0,1
赤砂の杖(スキル命中0),火魔女+金メッキ,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),73688,3932,24220,1.886,2.520768,367,2.365403,0.87:1.74,,0.38:0.24,0,0,1
赤砂の杖(スキル命中0),火魔女+金メッキ,元素熟知+炎バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),73688,3932,24220,1.886,2.520768,367,2.365403,0.87:1.74,,0.07:0.86,0,0,1
赤砂の杖(スキル命中0),火魔女4(1),元素熟知+炎バフ+元素熟知,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),73687,3744,20332,1.511,2.026745,474,2.778895,0.72:1.43,,0.23:0.55,0,0,1
護摩,火魔女4(1),元素熟知+攻撃%+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),73682,4556,23442,1.045,2.334978,287,2.433852,0.82:1.63,,0.46:0.09,0,0,1
赤砂の杖(スキル命中0),ファントム4,HP%+炎バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),73656,4247,31467,1.886,3.104,100,1.777778,1.00:2.10,,0.20:0.60,0,0,1
護摩,しめ縄4,元素熟知+攻撃%+会心ダメージ,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),73652,4998,27330,1.35,2.36584,287,2.433852,0.63:2.17,,0.50:0.00,0,0,1
死闘の槍(R5、敵1のみ),ファントム4,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),73647,2768,24220,1.856,3.031,287,2.208852,1.00:2.03,,0.24:0.53,0,0,1
護摩,ファントム4,HP%+HP%+会心率,フリーナ(フル)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),73643,4539,41825,1.42,3.074,100,2.002778,1.00:2.07,,0.24:0.53,0,0,1
護摩,しめ縄4,元素熟知+炎バフ+攻撃%,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),73639,4998,27330,1.816,1.97398,287,2.433852,0.63:1.55,,0.50:0.00,0,0,1
赤砂の杖(スキル命中1),ファントム+火魔女,元素熟知+元素熟知+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),73633,3877,20332,1.12,2.520768,474,2.553895,0.87:1.74,,0.38:0.24,0,0,1
赤砂の杖(スキル命中1),ファントム+火魔女,元素熟知+元素熟知+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),73633,3877,20332,1.12,2.520768,474,2.553895,0.87:1.74,,0.07:0.86,0,0,1
護摩,ファントム4,HP%+炎バフ+攻撃%,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),73628,5454,34578,1.886,2.416245,100,1.777778,0.84:1.68,,0.43:0.14,0,0,1
護摩,ファントム+火魔女,元素熟知+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),73600,4224,23442,1.586,2.1924,287,2.208852,0.55:2.17,,0.50:0.00,0,0,1
護摩,しめ縄4,HP%+元素熟知+元素熟知,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),73568,4083,34578,1.74,1.8503,474,2.553895,0.55:1.55,,0.50:0.00,0,0,1
死闘の槍(R5、敵1のみ),しめ縄4,元素熟知+元素熟知+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),73537,3722,20332,1.32,2.396121,474,2.553895,0.84:1.67,,0.42:0.17,0,0,1
死闘の槍(R5、敵1のみ),しめ縄4,元素熟知+元素熟知+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),73537,3722,20332,1.32,2.396121,474,2.553895,0.84:1.67,,0.11:0.79,0,0,1
護摩,しめ縄4,元素熟知+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),73512,3820,27330,1.906,2.1924,287,2.208852,0.55:2.17,,0.50:0.00,0,0,1
赤砂の杖(スキル命中0),しめ縄4,元素熟知+元素熟知+元素熟知,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),73458,3958,20332,1.32,2.026745,661,2.836325,0.72:1.43,,0.23:0.55,0,0,1
赤砂の杖(スキル命中1),火魔女4(1),元素熟知+炎バフ+元素熟知,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),73454,4121,24220,1.541,2.144584,474,3.003896,0.76:1.51,,0.19:0.63,0,0,1
護摩,しめ縄4,攻撃%+炎バフ+会心率,モナ(5/9秒平均)+万葉(翠緑4)+夜蘭(終焉、9秒平均),73453,3832,27330,1.786,2.468898,100,2.002778,0.86:1.71,,0.42:0.17,0,0,1
護摩,火魔女4(1),攻撃%+炎バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),73431,4870,27330,1.961,2.334978,100,2.002778,0.82:1.63,,0.46:0.09,0,0,1
赤砂の杖(スキル命中0),ファントム4,HP%+炎バフ+元素熟知,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),73420,3208,31467,1.856,2.607424,287,2.208852,0.90:1.79,,0.05:0.91,0,0,1
護摩,ファントム4,HP%+HP%+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),73404,4860,41825,1.09,2.97288,100,1.777778,0.91:2.17,,0.50:0.00,0,0,1
護摩,火魔女4(1),元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),73354,3371,27330,1.931,2.1924,287,2.433852,0.55:2.17,,0.50:0.00,0,0,1
護摩,ファントム4,攻撃%+炎バフ+会心ダメージ,フリーナ(フル)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),73342,3703,27330,1.886,3.14632,100,2.002778,0.99:2.17,,0.50:0.00,0,0,1
赤砂の杖(スキル命中1),ファントム+火魔女,元素熟知+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),73334,3971,24220,1.616,2.663488,287,2.433852,0.91:1.82,,0.34:0.32,0,0,1
赤砂の杖(スキル命中1),ファントム+火魔女,元素熟知+炎バフ+会心率,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),73334,3971,24220,1.616,2.663488,287,2.433852,0.91:1.82,,0.03:0.94,0,0,1
護摩,しめ縄+ファントム,元素熟知+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),73320,4665,27330,1.42,2.334978,474,2.553895,0.82:1.63,,0.46:0.09,0,0,1
護摩,しめ縄+火魔女,元素熟知+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),73320,4665,27330,1.42,2.334978,474,2.553895,0.82:1.63,,0.46:0.09,0,0,1
護摩,火魔女4(1),元素熟知+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),73314,4545,23442,1.211,2.1924,287,2.433852,0.55:2.17,,0.50:0.00,0,0,1
護摩,ファントム+金メッキ,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),73312,4545,23442,1.136,2.334978,367,2.365403,0.82:1.63,,0.46:0.09,0,0,1
護摩,火魔女+金メッキ,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),73312,4545,23442,1.136,2.334978,367,2.365403,0.82:1.63,,0.46:0.09,0,0,1
護摩,金メッキ4(同元素0),HP%+炎バフ+会心率,フリーナ(フル)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),73305,3955,34578,1.736,2.468898,330,2.519798,0.86:1.71,,0.42:0.17,0,0,1
赤砂の杖(スキル命中1),しめ縄4,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),73302,2951,24220,2.206,2.520768,287,2.208852,0.87:1.74,,0.38:0.24,0,0,1
赤砂の杖(スキル命中1),しめ縄4,元素熟知+炎バフ+会心率,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),73302,2951,24220,2.206,2.520768,287,2.208852,0.87:1.74,,0.07:0.86,0,0,1
護摩,金メッキ4(同元素0),攻撃%+炎バフ+会心率,モナ(5/9秒平均)+万葉(翠緑4)+夜蘭(終焉、9秒平均),73286,3703,27330,1.286,2.468898,330,2.519798,0.86:1.71,,0.42:0.17,0,0,1
死闘の槍(R5、敵2以上),ファントム4,元素熟知+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),73283,3775,24220,1.42,2.884,474,2.553895,1.00:1.88,,0.00:1.00,0,0,1
死闘の槍(R5、敵2以上),しめ縄4,元素熟知+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),73281,3876,24220,1.816,2.533,287,2.433852,0.88:1.75,,0.38:0.25,0,0,1
死闘の槍(R5、敵2以上),しめ縄4,元素熟知+炎バフ+会心率,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),73281,3876,24220,1.816,2.533,287,2.433852,0.88:1.75,,0.07:0.87,0,0,1
護摩,ファントム+火魔女,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),73267,4545,23442,1.286,2.334978,287,2.208852,0.82:1.63,,0.46:0.09,0,0,1
護摩,火魔女4(1),元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),73266,3692,27330,1.211,2.468898,287,2.658852,0.86:1.71,,0.42:0.17,0,0,1
赤砂の杖(スキル命中1),しめ縄4,HP%+元素熟知+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),73243,4691,31467,1.77,2.026745,474,2.553895,0.72:1.43,,0.23:0.55,0,0,1
