武器,聖遺物セット,聖遺物メイン,バフキャラ,合計期待値,攻撃力,HP,バフ,会心ダメ期待値,熟知,元素反応,率ダメ,聖遺物組み合わせ,サブステ,サブHP%,サブHP,スコア
匣中滅龍(R5),長き夜の誓い4,HP%+元素熟知+会心率,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),158584,2961,27579,2.16,1.928885,508,2.609364,0.68:1.36,,0.26:0.48,0,0,1
死闘の槍(R5、敵2以上),長き夜の誓い4,HP%+炎バフ+元素熟知,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),158578,2889,27579,2.566,2.0082,287,2.208852,0.71:1.42,,0.23:0.54,0,0,1
匣中滅龍(R5),長き夜の誓い4,元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),158578,2499,24220,2.91,1.91866,695,2.882259,0.61:1.51,,0.50:0.00,0,0,1
匣中滅龍(R5),長き夜の誓い4,HP%+HP%+会心ダメージ,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),158517,3163,34826,2.46,1.91866,321,2.277164,0.61:1.51,,0.50:0.00,0,0,1
赤砂の杖(スキル命中1),金メッキ4(同元素0),元素熟知+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),158450,3067,20332,1.266,2.627208,517,2.623718,0.90:1.80,,0.35:0.30,0,0,1
赤砂の杖(スキル命中1),金メッキ4(同元素0),元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),158450,3067,20332,1.266,2.627208,517,2.623718,0.90:1.80,,0.04:0.92,0,0,1
護摩,長き夜の誓い4,攻撃%+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),158447,3711,23442,2.266,2.434818,100,1.777778,0.85:1.69,,0.43:0.15,0,0,1
赤砂の杖(スキル命中1),金メッキ4(同元素0),元素熟知+炎バフ+元素熟知,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),158375,2925,20332,1.566,2.114525,704,2.89417,0.75:1.49,,0.20:0.61,0,0,1
和璞鳶,ファントム4,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),158334,2938,24220,2.136,2.889568,287,2.208852,0.97:1.94,,0.28:0.44,0,0,1
死闘の槍(R5、敵1のみ),長き夜の誓い4,元素熟知+炎バフ+元素熟知,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),158332,2768,24220,3.016,2.0082,474,2.553895,0.71:1.42,,0.23:0.54,0,0,1
死闘の槍(R5、敵1のみ),金メッキ4(同元素0),元素熟知+炎バフ+会心ダメージ,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),158329,2525,20332,1.566,2.498181,517,2.623718,0.87:1.73,,0.39:0.23,0,0,1
死闘の槍(R5、敵1のみ),金メッキ4(同元素0),元素熟知+炎バフ+会心率,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),158329,2525,20332,1.566,2.498181,517,2.623718,0.87:1.73,,0.08:0.85,0,0,1
死闘の槍(R5、敵1のみ),ファントム4,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),158293,2768,24220,2.016,3.091,287,2.208852,1.00:2.09,,0.21:0.59,0,0,1
和璞鳶,長き夜の誓い4,元素熟知+炎バフ+元素熟知,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),158256,3046,20332,2.386,1.810264,474,2.553895,0.64:1.27,,0.31:0.39,0,0,1
赤砂の杖(スキル命中0),長き夜の誓い4,元素熟知+炎バフ+元素熟知,ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),158211,3744,20332,2.266,2.114525,474,2.553895,0.75:1.49,,0.20:0.61,0,0,1
和璞鳶,長き夜の誓い4,元素熟知+攻撃%+会心ダメージ,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),158206,3301,24220,2.25,2.384448,287,2.433852,0.83:1.66,,0.42:0.16,0,0,1
和璞鳶,長き夜の誓い4,元素熟知+攻撃%+会心率,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),158206,3301,24220,2.25,2.384448,287,2.433852,0.83:1.66,,0.11:0.78,0,0,1
赤砂の杖(スキル命中1),しめ縄4,HP%+元素熟知+会心ダメージ,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),158166,3161,27579,1.6,2.627208,287,2.208852,0.90:1.80,,0.35:0.30,0,0,1
赤砂の杖(スキル命中1),しめ縄4,HP%+元素熟知+会心率,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),158166,3161,27579,1.6,2.627208,287,2.208852,0.90:1.80,,0.04:0.92,0,0,1
護摩,金メッキ+長き夜の誓い,元素熟知+元素熟知+会心率,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),158149,3057,23442,1.35,2.434818,554,2.681337,0.85:1.69,,0.43:0.15,0,0,1
和璞鳶,ファントム4,元素熟知+炎バフ+会心率,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),158029,2938,24220,2.136,2.884,287,2.208852,1.00:1.88,,0.00:1.00,0,0,1
赤砂の杖(スキル命中0),長き夜の誓い4,HP%+HP%+元素熟知,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),158022,3418,34826,2.1,2.114525,287,2.208852,0.75:1.49,,0.20:0.61,0,0,1
赤砂の杖(スキル命中0),金メッキ+長き夜の誓い,元素熟知+炎バフ+会心ダメージ,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),157991,2796,24220,1.846,2.774728,367,2.590403,0.94:1.88,,0.31:0.38,0,0,1
赤砂の杖(スキル命中0),金メッキ+長き夜の誓い,元素熟知+炎バフ+会心率,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),157991,2796,24220,1.846,2.774728,367,2.590403,0.94:1.88,,0.00:1.00,0,0,1
匣中滅龍(R5),長き夜の誓い4,HP%+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),157961,2961,27579,2.626,1.91866,321,2.277164,0.61:1.51,,0.50:0.00,0,0,1
赤砂の杖(スキル命中0),長き夜の誓い4,元素熟知+炎バフ+攻撃%,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),157923,3056,24220,2.596,2.237164,287,2.433852,0.79:1.57,,0.16:0.69,0,0,1
和璞鳶,長き夜の誓い4,HP%+元素熟知+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),157889,3499,27579,1.92,2.254528,287,2.208852,0.79:1.58,,0.46:0.08,0,0,1
和璞鳶,長き夜の誓い4,HP%+元素熟知+会心率,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),157889,3499,27579,1.92,2.254528,287,2.208852,0.79:1.58,,0.15:0.70,0,0,1
赤砂の杖(スキル命中1),金メッキ+長き夜の誓い,元素熟知+炎バフ+元素熟知,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),157807,2805,20332,1.816,2.114525,554,2.681337,0.75:1.49,,0.20:0.61,0,0,1
赤砂の杖(スキル命中1),長き夜の誓い4,HP%+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),157764,3187,27579,2.266,2.627208,100,1.777778,0.90:1.80,,0.35:0.30,0,0,1
赤砂の杖(スキル命中1),長き夜の誓い4,HP%+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),157764,3187,27579,2.266,2.627208,100,1.777778,0.90:1.80,,0.04:0.92,0,0,1
護摩,しめ縄4,元素熟知+元素熟知+会心ダメージ,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),157750,3499,27330,1.63,2.49592,474,2.778895,0.69:2.17,,0.50:0.00,0,0,1
匣中滅龍(R5),長き夜の誓い4,HP%+元素熟知+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),157743,2961,27579,2.16,1.91866,508,2.609364,0.61:1.51,,0.50:0.00,0,0,1
赤砂の杖(スキル命中1),長き夜の誓い4,元素熟知+炎バフ+攻撃%,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),157714,3185,20332,2.266,2.114525,287,2.208852,0.75:1.49,,0.20:0.61,0,0,1
護摩,長き夜の誓い4,元素熟知+炎バフ+会心ダメージ,シトラリ(灰燼以外)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),157691,3057,23442,2.266,2.32248,287,2.208852,0.61:2.17,,0.50:0.00,0,0,1
護摩,長き夜の誓い4,元素熟知+炎バフ+会心ダメージ,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+鍾離+夜蘭(終焉、9秒平均),157691,3057,23442,2.266,2.32248,287,2.208852,0.61:2.17,,0.50:0.00,0,0,1
護摩,長き夜の誓い4,HP%+HP%+元素熟知,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),157665,4539,41825,2.13,2.06674,287,2.433852,0.69:1.55,,0.50:0.00,0,0,1
赤砂の杖(スキル命中0),金メッキ4(同元素0),HP%+炎バフ+会心ダメージ,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),157635,2987,27579,1.566,2.627208,330,2.294798,0.90:1.80,,0.35:0.30,0,0,1
赤砂の杖(スキル命中0),金メッキ4(同元素0),HP%+炎バフ+会心率,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),157635,2987,27579,1.566,2.627208,330,2.294798,0.90:1.80,,0.04:0.92,0,0,1
護摩,長き夜の誓い4,HP%+元素熟知+攻撃%,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),157631,3974,30690,2.1,1.94306,287,2.208852,0.61:1.55,,0.50:0.00,0,0,1
和璞鳶,しめ縄4,元素熟知+炎バフ+会心ダメージ,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),157626,2835,20332,2.186,2.254528,287,2.208852,0.79:1.58,,0.46:0.08,0,0,1
和璞鳶,しめ縄4,元素熟知+炎バフ+会心率,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),157626,2835,20332,2.186,2.254528,287,2.208852,0.79:1.58,,0.15:0.70,0,0,1
匣中滅龍(R5),長き夜の誓い4,元素熟知+炎バフ+元素熟知,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),157536,2256,20332,2.926,1.553352,695,2.882259,0.53:1.05,,0.42:0.17,0,0,1
死闘の槍(R5、敵1のみ),長き夜の誓い4,HP%+炎バフ+会心ダメージ,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),157483,3222,31467,2.596,2.639861,100,2.002778,0.91:1.81,,0.35:0.31,0,0,1
死闘の槍(R5、敵1のみ),長き夜の誓い4,HP%+炎バフ+会心率,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),157483,3222,31467,2.596,2.639861,100,2.002778,0.91:1.81,,0.04:0.93,0,0,1
匣中滅龍(R5),しめ縄4,元素熟知+炎バフ+会心率,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),157464,2357,20332,2.426,1.928885,508,2.609364,0.68:1.36,,0.26:0.48,0,0,1
赤砂の杖(スキル命中1),長き夜の誓い4,元素熟知+炎バフ+元素熟知,シトラリ(灰燼以外)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),157436,2741,20332,2.266,2.114525,474,2.553895,0.75:1.49,,0.20:0.61,0,0,1
赤砂の杖(スキル命中1),長き夜の誓い4,元素熟知+炎バフ+元素熟知,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+鍾離+夜蘭(終焉、9秒平均),157436,2741,20332,2.266,2.114525,474,2.553895,0.75:1.49,,0.20:0.61,0,0,1
死闘の槍(R5、敵1のみ),長き夜の誓い4,元素熟知+元素熟知+会心ダメージ,ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),157362,3622,20332,1.8,2.498181,474,2.553895,0.87:1.73,,0.39:0.23,0,0,1
死闘の槍(R5、敵1のみ),長き夜の誓い4,元素熟知+元素熟知+会心率,ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),157362,3622,20332,1.8,2.498181,474,2.553895,0.87:1.73,,0.08:0.85,0,0,1
赤砂の杖(スキル命中1),長き夜の誓い4,元素熟知+元素熟知+会心ダメージ,アルベド+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),157353,2841,20332,1.8,2.627208,599,2.748541,0.90:1.80,,0.35:0.30,0,0,1
赤砂の杖(スキル命中1),長き夜の誓い4,元素熟知+元素熟知+会心率,アルベド+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),157353,2841,20332,1.8,2.627208,599,2.748541,0.90:1.80,,0.04:0.92,0,0,1
死闘の槍(R5、敵1のみ),長き夜の誓い4,元素熟知+攻撃%+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),157302,3029,24220,2.55,2.498181,287,2.208852,0.87:1.73,,0.39:0.23,0,0,1
死闘の槍(R5、敵1のみ),長き夜の誓い4,元素熟知+攻撃%+会心率,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),157302,3029,24220,2.55,2.498181,287,2.208852,0.87:1.73,,0.08:0.85,0,0,1
赤砂の杖(スキル命中1),しめ縄+長き夜の誓い,元素熟知+元素熟知+会心ダメージ,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),157239,2857,20332,1.35,2.627208,474,2.553895,0.90:1.80,,0.35:0.30,0,0,1
赤砂の杖(スキル命中1),しめ縄+長き夜の誓い,元素熟知+元素熟知+会心率,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),157239,2857,20332,1.35,2.627208,474,2.553895,0.90:1.80,,0.04:0.92,0,0,1
護摩,長き夜の誓い4,元素熟知+炎バフ+攻撃%,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),157106,3711,23442,2.266,1.94306,287,2.208852,0.61:1.55,,0.50:0.00,0,0,1
赤砂の杖(スキル命中0),長き夜の誓い4,元素熟知+元素熟知+攻撃%,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),157074,3153,24220,2.55,2.114525,474,2.553895,0.75:1.49,,0.20:0.61,0,0,1
護摩,長き夜の誓い4,元素熟知+元素熟知+攻撃%,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),157072,3703,27330,2.55,1.94306,474,2.553895,0.61:1.55,,0.50:0.00,0,0,1
赤砂の杖(スキル命中0),長き夜の誓い4,HP%+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),157059,3159,27579,2.266,2.627208,100,1.777778,0.90:1.80,,0.35:0.30,0,0,1
赤砂の杖(スキル命中0),長き夜の誓い4,HP%+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),157059,3159,27579,2.266,2.627208,100,1.777778,0.90:1.80,,0.04:0.92,0,0,1
護摩,長き夜の誓い4,HP%+HP%+会心ダメージ,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),157045,4226,37937,2.1,2.32248,100,1.777778,0.61:2.17,,0.50:0.00,0,0,1
赤砂の杖(スキル命中1),長き夜の誓い4,HP%+炎バフ+元素熟知,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),157009,3288,31467,3.016,2.114525,287,2.208852,0.75:1.49,,0.20:0.61,0,0,1
護摩,長き夜の誓い4,元素熟知+炎バフ+会心率,アルベド+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),157004,3057,23442,2.266,2.434818,412,2.447388,0.85:1.69,,0.43:0.15,0,0,1
赤砂の杖(スキル命中1),長き夜の誓い4,元素熟知+元素熟知+元素熟知,ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),156866,4027,20332,1.8,2.114525,661,2.836325,0.75:1.49,,0.20:0.61,0,0,1
赤砂の杖(スキル命中0),金メッキ+長き夜の誓い,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),156757,2796,24220,2.266,2.627208,367,2.365403,0.90:1.80,,0.35:0.30,0,0,1
赤砂の杖(スキル命中0),金メッキ+長き夜の誓い,元素熟知+炎バフ+会心率,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),156757,2796,24220,2.266,2.627208,367,2.365403,0.90:1.80,,0.04:0.92,0,0,1
赤砂の杖(スキル命中0),長き夜の誓い4,元素熟知+元素熟知+攻撃%,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),156753,3201,20332,1.8,2.114525,474,2.553895,0.75:1.49,,0.20:0.61,0,0,1
護摩,長き夜の誓い4,HP%+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),156729,3963,30690,2.266,2.32248,100,1.777778,0.61:2.17,,0.50:0.00,0,0,1
赤砂の杖(スキル命中1),しめ縄+金メッキ,元素熟知+炎バフ+会心ダメージ,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),156728,2772,20332,1.566,2.627208,367,2.365403,0.90:1.80,,0.35:0.30,0,0,1
赤砂の杖(スキル命中1),しめ縄+金メッキ,元素熟知+炎バフ+会心率,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),156728,2772,20332,1.566,2.627208,367,2.365403,0.90:1.80,,0.04:0.92,0,0,1
護摩,長き夜の誓い4,HP%+HP%+会心ダメージ,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),156682,4539,41825,2.13,2.49592,100,2.002778,0.69:2.17,,0.50:0.00,0,0,1
赤砂の杖(スキル命中0),しめ縄+長き夜の誓い,元素熟知+炎バフ+会心ダメージ,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),156653,2627,20332,1.816,2.627208,287,2.208852,0.90:1.80,,0.35:0.30,0,0,1
赤砂の杖(スキル命中0),しめ縄+長き夜の誓い,元素熟知+炎バフ+会心率,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),156653,2627,20332,1.816,2.627208,287,2.208852,0.90:1.80,,0.04:0.92,0,0,1
死闘の槍(R5、敵1のみ),金メッキ+長き夜の誓い,元素熟知+炎バフ+会心ダメージ,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),156648,2525,20332,1.816,2.498181,367,2.365403,0.87:1.73,,0.39:0.23,0,0,1
死闘の槍(R5、敵1のみ),金メッキ+長き夜の誓い,元素熟知+炎バフ+会心率,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),156648,2525,20332,1.816,2.498181,367,2.365403,0.87:1.73,,0.08:0.85,0,0,1
死闘の槍(R5、敵1のみ),長き夜の誓い4,元素熟知+元素熟知+攻撃%,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),156637,2786,20332,2.1,2.0082,474,2.553895,0.71:1.42,,0.23:0.54,0,0,1
死闘の槍(R5、敵2以上),長き夜の誓い4,元素熟知+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),156631,3532,20332,2.266,2.498181,287,2.208852,0.87:1.73,,0.39:0.23,0,0,1
死闘の槍(R5、敵2以上),長き夜の誓い4,元素熟知+炎バフ+会心率,ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),156631,3532,20332,2.266,2.498181,287,2.208852,0.87:1.73,,0.08:0.85,0,0,1
匣中滅龍(R5),しめ縄4,元素熟知+炎バフ+会心ダメージ,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),156629,2357,20332,2.426,1.91866,508,2.609364,0.61:1.51,,0.50:0.00,0,0,1
死闘の槍(R5、敵1のみ),長き夜の誓い4,元素熟知+元素熟知+元素熟知,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),156522,2768,24220,2.13,2.125,661,3.061326,0.75:1.50,,0.19:0.62,0,0,1
護摩,金メッキ4(同元素0),元素熟知+炎バフ+会心ダメージ,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),156506,3371,27330,1.596,2.49592,517,2.848718,0.69:2.17,,0.50:0.00,0,0,1
死闘の槍(R5、敵2以上),しめ縄4,元素熟知+元素熟知+会心ダメージ,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),156470,2536,20332,1.6,2.498181,474,2.553895,0.87:1.73,,0.39:0.23,0,0,1
死闘の槍(R5、敵2以上),しめ縄4,元素熟知+元素熟知+会心率,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),156470,2536,20332,1.6,2.498181,474,2.553895,0.87:1.73,,0.08:0.85,0,0,1
和璞鳶,長き夜の誓い4,元素熟知+炎バフ+元素熟知,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),156453,2938,24220,2.716,1.915304,474,2.778895,0.68:1.35,,0.27:0.47,0,0,1
護摩,しめ縄4,元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),156446,3499,27330,2.05,2.32248,474,2.553895,0.61:2.17,,0.50:0.00,0,0,1
赤砂の杖(スキル命中1),しめ縄4,元素熟知+炎バフ+元素熟知,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),156369,3101,24220,2.096,2.237164,474,2.778895,0.79:1.57,,0.16:0.69,0,0,1
赤砂の杖(スキル命中1),長き夜の誓い4,HP%+HP%+会心ダメージ,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),156336,3349,34826,2.1,2.627208,100,1.777778,0.90:1.80,,0.35:0.30,0,0,1
赤砂の杖(スキル命中1),長き夜の誓い4,HP%+HP%+会心率,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+万葉(翠緑4)+夜蘭(終焉、9秒平均),156336,3349,34826,2.1,2.627208,100,1.777778,0.90:1.80,,0.04:0.92,0,0,1
護摩,長き夜の誓い4,元素熟知+元素熟知+会心ダメージ,シトラリ(灰燼以外)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),156309,3057,23442,1.8,2.32248,474,2.553895,0.61:2.17,,0.50:0.00,0,0,1
