武器,聖遺物セット,聖遺物メイン,バフキャラ,合計期待値,攻撃力,HP,バフ,会心ダメ期待値,熟知,元素反応,率ダメ,聖遺物組み合わせ,サブステ,サブHP%,サブHP,スコア
護摩,金メッキ4(同元素0),HP%+元素熟知+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),200053,3955,34578,1.55,2.32248,517,2.623718,0.61:2.17,,0.50:0.00,0,0,1
死闘の槍(R5、敵2以上),金メッキ4(同元素0),元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),199929,2678,24220,2.016,2.498181,517,2.623718,0.87:1.73,,0.39:0.23,0,0,1
死闘の槍(R5、敵2以上),金メッキ4(同元素0),元素熟知+炎バフ+会心率,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),199929,2678,24220,2.016,2.498181,517,2.623718,0.87:1.73,,0.08:0.85,0,0,1
護摩,金メッキ+長き夜の誓い,元素熟知+元素熟知+会心率,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),199785,3371,27330,1.38,2.573538,554,2.906337,0.89:1.77,,0.39:0.23,0,0,1
匣中滅龍(R5),ファントム4,攻撃%+炎バフ+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),199691,2760,24220,2.376,2.484365,321,2.277164,0.86:1.72,,0.39:0.22,0,0,1
匣中滅龍(R5),ファントム4,攻撃%+炎バフ+会心率,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),199691,2760,24220,2.376,2.484365,321,2.277164,0.86:1.72,,0.08:0.84,0,0,1
護摩,しめ縄4,HP%+元素熟知+元素熟知,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),199682,4083,34578,1.63,2.06674,474,2.778895,0.69:1.55,,0.50:0.00,0,0,1
護摩,金メッキ+長き夜の誓い,HP%+炎バフ+会心率,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),199663,3955,34578,2.266,2.434818,180,1.974684,0.85:1.69,,0.43:0.15,0,0,1
赤砂の杖(スキル命中1),長き夜の誓い4,攻撃%+炎バフ+会心ダメージ,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),199644,2987,24220,2.596,2.774728,100,2.002778,0.94:1.88,,0.31:0.38,0,0,1
赤砂の杖(スキル命中1),長き夜の誓い4,攻撃%+炎バフ+会心率,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),199644,2987,24220,2.596,2.774728,100,2.002778,0.94:1.88,,0.00:1.00,0,0,1
赤砂の杖(スキル命中1),金メッキ4(同元素0),元素熟知+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),199632,3912,20332,1.266,2.627208,517,2.623718,0.90:1.80,,0.35:0.30,0,0,1
赤砂の杖(スキル命中1),金メッキ4(同元素0),元素熟知+炎バフ+会心率,ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),199632,3912,20332,1.266,2.627208,517,2.623718,0.90:1.80,,0.04:0.92,0,0,1
匣中滅龍(R5),長き夜の誓い4,HP%+元素熟知+会心率,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),199617,2953,31467,2.49,2.041125,508,2.834364,0.72:1.44,,0.22:0.56,0,0,1
護摩,しめ縄4,HP%+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),199564,4091,30690,1.766,2.434818,100,1.777778,0.85:1.69,,0.43:0.15,0,0,1
護摩,金メッキ4(同元素0),HP%+炎バフ+元素熟知,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),199518,3955,34578,2.016,1.94306,517,2.623718,0.61:1.55,,0.50:0.00,0,0,1
赤砂の杖(スキル命中0),しめ縄+金メッキ,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),199497,2912,24220,2.016,2.627208,367,2.365403,0.90:1.80,,0.35:0.30,0,0,1
赤砂の杖(スキル命中0),しめ縄+金メッキ,元素熟知+炎バフ+会心率,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),199497,2912,24220,2.016,2.627208,367,2.365403,0.90:1.80,,0.04:0.92,0,0,1
護摩,しめ縄+金メッキ,元素熟知+炎バフ+会心ダメージ,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),199368,3499,27330,1.596,2.49592,367,2.590403,0.69:2.17,,0.50:0.00,0,0,1
護摩,長き夜の誓い4,HP%+炎バフ+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),199362,3955,34578,3.016,2.32248,100,1.777778,0.61:2.17,,0.50:0.00,0,0,1
赤砂の杖(スキル命中1),しめ縄+長き夜の誓い,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),199331,2951,24220,2.266,2.627208,287,2.208852,0.90:1.80,,0.35:0.30,0,0,1
赤砂の杖(スキル命中1),しめ縄+長き夜の誓い,元素熟知+炎バフ+会心率,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),199331,2951,24220,2.266,2.627208,287,2.208852,0.90:1.80,,0.04:0.92,0,0,1
匣中滅龍(R5),長き夜の誓い4,HP%+元素熟知+会心ダメージ,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),199308,2953,31467,2.49,2.03914,508,2.834364,0.69:1.51,,0.50:0.00,0,0,1
匣中滅龍(R5),しめ縄4,元素熟知+炎バフ+会心率,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),199269,2600,24220,2.456,2.041125,508,2.834364,0.72:1.44,,0.22:0.56,0,0,1
赤砂の杖(スキル命中1),しめ縄4,HP%+元素熟知+元素熟知,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),199265,3554,31467,2.05,2.114525,474,2.553895,0.75:1.49,,0.20:0.61,0,0,1
赤砂の杖(スキル命中1),金メッキ4(同元素0),HP%+炎バフ+元素熟知,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),199252,3472,31467,2.016,2.114525,517,2.623718,0.75:1.49,,0.20:0.61,0,0,1
死闘の槍(R5、敵1のみ),長き夜の誓い4,元素熟知+攻撃%+会心ダメージ,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),199200,3029,24220,2.13,2.639861,287,2.433852,0.91:1.81,,0.35:0.31,0,0,1
死闘の槍(R5、敵1のみ),長き夜の誓い4,元素熟知+攻撃%+会心率,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),199200,3029,24220,2.13,2.639861,287,2.433852,0.91:1.81,,0.04:0.93,0,0,1
赤砂の杖(スキル命中0),長き夜の誓い4,HP%+炎バフ+元素熟知,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),199188,3256,27579,2.266,2.114525,287,2.208852,0.75:1.49,,0.20:0.61,0,0,1
死闘の槍(R5、敵2以上),ファントム4,元素熟知+炎バフ+会心率,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),199187,2678,24220,2.016,2.884,287,2.208852,1.00:1.88,,0.00:1.00,0,0,1
護摩,長き夜の誓い4,元素熟知+元素熟知+会心率,シトラリ(灰燼以外)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),199165,3057,23442,1.8,2.434818,474,2.553895,0.85:1.69,,0.43:0.15,0,0,1
護摩,長き夜の誓い4,元素熟知+元素熟知+会心率,閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+鍾離+夜蘭(終焉、9秒平均),199165,3057,23442,1.8,2.434818,474,2.553895,0.85:1.69,,0.43:0.15,0,0,1
赤砂の杖(スキル命中0),金メッキ4(同元素0),攻撃%+炎バフ+会心ダメージ,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),199165,3078,24220,1.596,2.774728,330,2.519798,0.94:1.88,,0.31:0.38,0,0,1
赤砂の杖(スキル命中0),金メッキ4(同元素0),攻撃%+炎バフ+会心率,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),199165,3078,24220,1.596,2.774728,330,2.519798,0.94:1.88,,0.00:1.00,0,0,1
赤砂の杖(スキル命中1),ファントム+金メッキ,元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),199122,3048,24220,1.55,2.627208,554,2.681337,0.90:1.80,,0.35:0.30,0,0,1
赤砂の杖(スキル命中1),ファントム+金メッキ,元素熟知+元素熟知+会心率,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),199122,3048,24220,1.55,2.627208,554,2.681337,0.90:1.80,,0.04:0.92,0,0,1
赤砂の杖(スキル命中0),ファントム4,元素熟知+攻撃%+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),199095,3056,24220,1.55,3.164,287,2.208852,1.00:2.16,,0.17:0.66,0,0,1
死闘の槍(R5、敵2以上),長き夜の誓い4,元素熟知+炎バフ+元素熟知,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),199065,2678,24220,2.596,2.125,474,2.778895,0.75:1.50,,0.19:0.62,0,0,1
死闘の槍(R5、敵1のみ),長き夜の誓い4,元素熟知+炎バフ+元素熟知,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),199062,2777,20332,2.266,2.0082,474,2.553895,0.71:1.42,,0.23:0.54,0,0,1
和璞鳶,ファントム4,元素熟知+攻撃%+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),199052,3301,24220,1.67,2.889568,287,2.208852,0.97:1.94,,0.28:0.44,0,0,1
護摩,長き夜の誓い4,HP%+攻撃%+会心率,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),199042,4287,34578,2.13,2.573538,100,2.002778,0.89:1.77,,0.39:0.23,0,0,1
赤砂の杖(スキル命中0),金メッキ+長き夜の誓い,元素熟知+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),199023,2844,20332,1.516,2.627208,367,2.365403,0.90:1.80,,0.35:0.30,0,0,1
赤砂の杖(スキル命中0),金メッキ+長き夜の誓い,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),199023,2844,20332,1.516,2.627208,367,2.365403,0.90:1.80,,0.04:0.92,0,0,1
匣中滅龍(R5),長き夜の誓い4,元素熟知+元素熟知+会心率,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),198987,2499,24220,2.49,2.041125,695,3.107259,0.72:1.44,,0.22:0.56,0,0,1
死闘の槍(R5、敵1のみ),長き夜の誓い4,元素熟知+炎バフ+元素熟知,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),198973,2768,24220,3.016,2.0082,474,2.553895,0.71:1.42,,0.23:0.54,0,0,1
護摩,金メッキ4(同元素0),攻撃%+炎バフ+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),198972,3703,27330,2.016,2.32248,330,2.294798,0.61:2.17,,0.50:0.00,0,0,1
匣中滅龍(R5),しめ縄4,元素熟知+炎バフ+会心ダメージ,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),198930,2600,24220,2.456,2.03914,508,2.834364,0.69:1.51,,0.50:0.00,0,0,1
匣中滅龍(R5),長き夜の誓い4,HP%+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),198897,2961,27579,2.626,1.928885,321,2.277164,0.68:1.36,,0.26:0.48,0,0,1
護摩,長き夜の誓い4,元素熟知+炎バフ+攻撃%,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),198892,3703,27330,3.016,1.94306,287,2.208852,0.61:1.55,,0.50:0.00,0,0,1
赤砂の杖(スキル命中0),しめ縄4,元素熟知+攻撃%+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),198889,3173,24220,2.05,2.627208,287,2.208852,0.90:1.80,,0.35:0.30,0,0,1
赤砂の杖(スキル命中0),しめ縄4,元素熟知+攻撃%+会心率,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),198889,3173,24220,2.05,2.627208,287,2.208852,0.90:1.80,,0.04:0.92,0,0,1
赤砂の杖(スキル命中1),ファントム+長き夜の誓い,元素熟知+炎バフ+会心ダメージ,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),198887,2834,24220,1.846,2.774728,287,2.433852,0.94:1.88,,0.31:0.38,0,0,1
赤砂の杖(スキル命中1),ファントム+長き夜の誓い,元素熟知+炎バフ+会心率,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),198887,2834,24220,1.846,2.774728,287,2.433852,0.94:1.88,,0.00:1.00,0,0,1
護摩,長き夜の誓い4,元素熟知+炎バフ+元素熟知,ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),198856,4224,23442,2.266,1.94306,474,2.553895,0.61:1.55,,0.50:0.00,0,0,1
赤砂の杖(スキル命中0),金メッキ4(同元素0),元素熟知+炎バフ+元素熟知,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),198854,2971,24220,2.016,2.114525,704,2.89417,0.75:1.49,,0.20:0.61,0,0,1
護摩,ファントム+長き夜の誓い,元素熟知+炎バフ+会心ダメージ,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),198840,3371,27330,1.846,2.49592,287,2.433852,0.69:2.17,,0.50:0.00,0,0,1
死闘の槍(R5、敵1のみ),長き夜の誓い4,HP%+炎バフ+会心ダメージ,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),198806,3222,31467,2.596,2.639861,100,2.002778,0.91:1.81,,0.35:0.31,0,0,1
死闘の槍(R5、敵1のみ),長き夜の誓い4,HP%+炎バフ+会心率,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),198806,3222,31467,2.596,2.639861,100,2.002778,0.91:1.81,,0.04:0.93,0,0,1
死闘の槍(R5、敵2以上),しめ縄4,元素熟知+元素熟知+会心ダメージ,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),198782,2779,24220,1.63,2.639861,474,2.778895,0.91:1.81,,0.35:0.31,0,0,1
死闘の槍(R5、敵2以上),しめ縄4,元素熟知+元素熟知+会心率,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),198782,2779,24220,1.63,2.639861,474,2.778895,0.91:1.81,,0.04:0.93,0,0,1
和璞鳶,ファントム4,元素熟知+攻撃%+会心率,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),198777,3301,24220,1.67,2.884,287,2.208852,1.00:1.88,,0.00:1.00,0,0,1
護摩,長き夜の誓い4,HP%+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),198774,3963,30690,2.266,2.32248,100,1.777778,0.61:2.17,,0.50:0.00,0,0,1
赤砂の杖(スキル命中0),しめ縄4,元素熟知+攻撃%+会心ダメージ,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),198739,3173,24220,1.63,2.774728,287,2.433852,0.94:1.88,,0.31:0.38,0,0,1
赤砂の杖(スキル命中0),しめ縄4,元素熟知+攻撃%+会心率,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),198739,3173,24220,1.63,2.774728,287,2.433852,0.94:1.88,,0.00:1.00,0,0,1
匣中滅龍(R5),長き夜の誓い4,元素熟知+元素熟知+会心ダメージ,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),198687,2499,24220,2.49,2.03914,695,3.107259,0.69:1.51,,0.50:0.00,0,0,1
和璞鳶,金メッキ4(同元素0),元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),198682,2938,24220,2.136,2.254528,517,2.623718,0.79:1.58,,0.46:0.08,0,0,1
和璞鳶,金メッキ4(同元素0),元素熟知+炎バフ+会心率,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),198682,2938,24220,2.136,2.254528,517,2.623718,0.79:1.58,,0.15:0.70,0,0,1
護摩,長き夜の誓い4,元素熟知+元素熟知+会心ダメージ,ベネット(西風、旧貴族)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),198673,4224,23442,1.8,2.32248,474,2.553895,0.61:2.17,,0.50:0.00,0,0,1
赤砂の杖(スキル命中1),金メッキ+長き夜の誓い,元素熟知+炎バフ+元素熟知,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),198633,3048,24220,2.266,2.114525,554,2.681337,0.75:1.49,,0.20:0.61,0,0,1
護摩,長き夜の誓い4,HP%+HP%+元素熟知,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),198550,4539,41825,2.55,1.94306,287,2.208852,0.61:1.55,,0.50:0.00,0,0,1
赤砂の杖(スキル命中0),長き夜の誓い4,攻撃%+炎バフ+会心ダメージ,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),198531,2959,24220,2.596,2.774728,100,2.002778,0.94:1.88,,0.31:0.38,0,0,1
赤砂の杖(スキル命中0),長き夜の誓い4,攻撃%+炎バフ+会心率,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),198531,2959,24220,2.596,2.774728,100,2.002778,0.94:1.88,,0.00:1.00,0,0,1
赤砂の杖(スキル命中1),金メッキ4(同元素0),HP%+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),198517,3371,27579,1.266,2.627208,330,2.294798,0.90:1.80,,0.35:0.30,0,0,1
赤砂の杖(スキル命中1),金メッキ4(同元素0),HP%+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),198517,3371,27579,1.266,2.627208,330,2.294798,0.90:1.80,,0.04:0.92,0,0,1
護摩,長き夜の誓い4,元素熟知+攻撃%+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),198435,3711,23442,1.8,2.32248,287,2.208852,0.61:2.17,,0.50:0.00,0,0,1
護摩,長き夜の誓い4,元素熟知+炎バフ+攻撃%,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),198396,3711,23442,2.266,1.94306,287,2.208852,0.61:1.55,,0.50:0.00,0,0,1
護摩,金メッキ4(同元素0),元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),198333,3371,27330,1.55,2.32248,704,2.89417,0.61:2.17,,0.50:0.00,0,0,1
赤砂の杖(スキル命中1),しめ縄4,HP%+炎バフ+元素熟知,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),198322,3405,31467,2.096,2.237164,287,2.433852,0.79:1.57,,0.16:0.69,0,0,1
護摩,しめ縄4,元素熟知+攻撃%+会心ダメージ,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),198265,3832,27330,2.05,2.32248,287,2.208852,0.61:2.17,,0.50:0.00,0,0,1
護摩,しめ縄+金メッキ,元素熟知+元素熟知+会心率,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),198259,3499,27330,1.55,2.434818,554,2.681337,0.85:1.69,,0.43:0.15,0,0,1
赤砂の杖(スキル命中0),長き夜の誓い4,元素熟知+炎バフ+攻撃%,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),198253,3056,24220,2.596,2.237164,287,2.433852,0.79:1.57,,0.16:0.69,0,0,1
死闘の槍(R5、敵1のみ),ファントム4,元素熟知+元素熟知+会心率,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),198240,2768,24220,1.55,2.884,474,2.553895,1.00:1.88,,0.00:1.00,0,0,1
赤砂の杖(スキル命中1),金メッキ4(同元素0),HP%+元素熟知+会心ダメージ,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),198206,3472,31467,1.13,2.774728,517,2.848718,0.94:1.88,,0.31:0.38,0,0,1
赤砂の杖(スキル命中1),金メッキ4(同元素0),HP%+元素熟知+会心率,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),198206,3472,31467,1.13,2.774728,517,2.848718,0.94:1.88,,0.00:1.00,0,0,1
死闘の槍(R5、敵1のみ),ファントム4,HP%+炎バフ+元素熟知,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),198187,3222,31467,2.016,2.5842,287,2.208852,0.89:1.78,,0.05:0.90,0,0,1
護摩,しめ縄4,元素熟知+元素熟知+元素熟知,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),198148,3499,27330,1.63,2.06674,661,3.061326,0.69:1.55,,0.50:0.00,0,0,1
死闘の槍(R5、敵2以上),しめ縄4,元素熟知+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),198090,2788,20332,1.766,2.498181,287,2.208852,0.87:1.73,,0.39:0.23,0,0,1
死闘の槍(R5、敵2以上),しめ縄4,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),198090,2788,20332,1.766,2.498181,287,2.208852,0.87:1.73,,0.08:0.85,0,0,1
護摩,しめ縄4,元素熟知+炎バフ+攻撃%,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),198081,3832,27330,2.096,2.06674,287,2.433852,0.69:1.55,,0.50:0.00,0,0,1
護摩,ファントム+金メッキ,元素熟知+炎バフ+会心ダメージ,モナ(5/9秒平均)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),197925,3371,27330,1.596,2.49592,367,2.590403,0.69:2.17,,0.50:0.00,0,0,1
赤砂の杖(スキル命中0),長き夜の誓い4,HP%+炎バフ+元素熟知,フリーナ(フル)+閑雲(鶴鳴の余韻、しめ縄+剣闘士、攻撃全振り)+夜蘭(終焉、9秒平均),197920,3208,31467,3.016,2.114525,287,2.208852,0.75:1.49,,0.20:0.61,0,0,1
