武器,聖遺物セット,聖遺物メイン,バフキャラ,合計期待値,攻撃力,HP,バフ,会心ダメ期待値,熟知,元素反応,率ダメ,聖遺物組み合わせ,サブステ,サブHP%,サブHP,スコア
護摩,しめ縄4,HP%+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),90442,4405,34578,1.486,3.01624,100,2.002778,0.93:2.17,,0.80:0.00,0,0,1.6
赤砂の杖(スキル命中1),ファントム4,元素熟知+炎バフ+元素熟知,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),90426,3276,24220,1.556,3.093,474,2.553895,1.00:2.09,,0.20:1.21,0,0,1.6
護摩,しめ縄4,HP%+元素熟知+会心ダメージ,フリーナ(フル)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),90423,4083,34578,1.77,3.01624,287,2.433852,0.93:2.17,,0.80:0.00,0,0,1.6
赤砂の杖(スキル命中1),しめ縄4,HP%+元素熟知+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),90405,4691,31467,1.77,2.501645,474,2.553895,0.87:1.73,,0.38:0.85,0,0,1.6
護摩,金メッキ4(同元素0),HP%+炎バフ+HP%,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),90385,5705,41825,1.736,2.317065,330,2.294798,0.81:1.62,,0.76:0.08,0,0,1.6
護摩,ファントム4,HP%+炎バフ+攻撃%,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),90384,5454,34578,1.886,2.966145,100,1.777778,0.99:1.98,,0.58:0.44,0,0,1.6
護摩,しめ縄4,HP%+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),90374,4405,34578,1.486,3.014,100,2.002778,1.00:2.01,,0.57:0.47,0,0,1.6
護摩,しめ縄4,HP%+元素熟知+会心率,フリーナ(フル)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),90355,4083,34578,1.77,3.014,287,2.433852,1.00:2.01,,0.57:0.47,0,0,1.6
護摩,ファントム+金メッキ,HP%+炎バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),90350,5121,34578,1.886,2.8428,180,1.974684,0.85:2.17,,0.80:0.00,0,0,1.6
護摩,火魔女+金メッキ,HP%+炎バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),90350,5121,34578,1.886,2.8428,180,1.974684,0.85:2.17,,0.80:0.00,0,0,1.6
赤砂の杖(スキル命中0),しめ縄4,HP%+炎バフ+元素熟知,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),90347,4218,27579,1.786,2.501645,287,2.208852,0.87:1.73,,0.38:0.85,0,0,1.6
護摩,しめ縄4,HP%+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),90317,5258,30690,1.486,2.8428,100,1.777778,0.85:2.17,,0.80:0.00,0,0,1.6
死闘の槍(R5、敵1のみ),しめ縄4,元素熟知+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),90308,3966,24220,1.816,3.051,287,2.433852,1.00:2.05,,0.53:0.55,0,0,1.6
死闘の槍(R5、敵1のみ),しめ縄4,元素熟知+炎バフ+会心率,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),90308,3966,24220,1.816,3.051,287,2.433852,1.00:2.05,,0.22:1.17,0,0,1.6
赤砂の杖(スキル命中1),ファントム4,HP%+元素熟知+元素熟知,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),90308,3438,31467,1.39,3.093,474,2.553895,1.00:2.09,,0.20:1.21,0,0,1.6
死闘の槍(R5、敵1のみ),しめ縄4,元素熟知+元素熟知+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),90303,3722,20332,1.32,2.94242,474,2.553895,0.99:1.97,,0.57:0.47,0,0,1.6
死闘の槍(R5、敵1のみ),しめ縄4,元素熟知+元素熟知+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),90303,3722,20332,1.32,2.94242,474,2.553895,0.99:1.97,,0.26:1.09,0,0,1.6
赤砂の杖(スキル命中1),金メッキ4(同元素0),攻撃%+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),90302,4064,20332,1.286,3.044,330,2.294798,1.00:2.04,,0.53:0.54,0,0,1.6
赤砂の杖(スキル命中1),金メッキ4(同元素0),攻撃%+炎バフ+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),90302,4064,20332,1.286,3.044,330,2.294798,1.00:2.04,,0.22:1.16,0,0,1.6
護摩,火魔女4(1),攻撃%+炎バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),90262,4870,27330,1.961,2.870178,100,2.002778,0.97:1.93,,0.61:0.39,0,0,1.6
護摩,火魔女4(1),HP%+元素熟知+会心ダメージ,モナ(5/9秒平均)+万葉(翠緑4)+夜蘭(終焉、9秒平均),90252,3955,34578,1.045,3.01624,287,2.658852,0.93:2.17,,0.80:0.00,0,0,1.6
赤砂の杖(スキル命中1),ファントム+火魔女,元素熟知+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),90188,3728,20332,1.586,3.044,287,2.208852,1.00:2.04,,0.53:0.54,0,0,1.6
赤砂の杖(スキル命中1),ファントム+火魔女,元素熟知+炎バフ+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),90188,3728,20332,1.586,3.044,287,2.208852,1.00:2.04,,0.22:1.16,0,0,1.6
護摩,しめ縄4,HP%+HP%+会心ダメージ,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),90186,5834,41825,1.35,3.01624,100,2.002778,0.93:2.17,,0.80:0.00,0,0,1.6
護摩,火魔女4(1),HP%+元素熟知+会心率,モナ(5/9秒平均)+万葉(翠緑4)+夜蘭(終焉、9秒平均),90185,3955,34578,1.045,3.014,287,2.658852,1.00:2.01,,0.57:0.47,0,0,1.6
赤砂の杖(スキル命中0),しめ縄4,元素熟知+炎バフ+元素熟知,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),90183,4153,20332,1.486,2.501645,474,2.553895,0.87:1.73,,0.38:0.85,0,0,1.6
護摩,ファントム4,元素熟知+炎バフ+元素熟知,フリーナ(フル)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),90168,3371,27330,1.886,3.063,474,2.778895,1.00:2.06,,0.54:0.52,0,0,1.6
護摩,金メッキ4(同元素0),HP%+炎バフ+元素熟知,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),90149,5121,34578,1.316,2.450104,517,2.848718,0.85:1.70,,0.72:0.16,0,0,1.6
護摩,しめ縄4,元素熟知+炎バフ+攻撃%,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),90147,4998,27330,2.236,2.317065,287,2.208852,0.81:1.62,,0.76:0.08,0,0,1.6
匣中滅龍(R5),しめ縄4,元素熟知+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),90135,3454,20332,2.146,2.284805,508,2.609364,0.80:1.60,,0.75:0.10,0,0,1.6
匣中滅龍(R5),しめ縄4,元素熟知+炎バフ+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),90135,3454,20332,2.146,2.284805,508,2.609364,0.80:1.60,,0.44:0.72,0,0,1.6
赤砂の杖(スキル命中0),火魔女4(1),元素熟知+元素熟知+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),90133,3744,20332,1.045,3.044,474,2.778895,1.00:2.04,,0.53:0.54,0,0,1.6
赤砂の杖(スキル命中0),火魔女4(1),元素熟知+元素熟知+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),90133,3744,20332,1.045,3.044,474,2.778895,1.00:2.04,,0.22:1.16,0,0,1.6
赤砂の杖(スキル命中1),金メッキ4(同元素0),HP%+炎バフ+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),90128,4609,31467,1.736,2.501645,517,2.623718,0.87:1.73,,0.38:0.85,0,0,1.6
護摩,しめ縄+ファントム,元素熟知+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),90126,4665,27330,1.42,2.870178,474,2.553895,0.97:1.93,,0.61:0.39,0,0,1.6
護摩,しめ縄+火魔女,元素熟知+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),90126,4665,27330,1.42,2.870178,474,2.553895,0.97:1.93,,0.61:0.39,0,0,1.6
護摩,しめ縄4,HP%+HP%+会心率,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),90119,5834,41825,1.35,3.014,100,2.002778,1.00:2.01,,0.57:0.47,0,0,1.6
護摩,ファントム+金メッキ,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),90115,4545,23442,1.136,2.870178,367,2.365403,0.97:1.93,,0.61:0.39,0,0,1.6
護摩,火魔女+金メッキ,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),90115,4545,23442,1.136,2.870178,367,2.365403,0.97:1.93,,0.61:0.39,0,0,1.6
護摩,金メッキ4(同元素0),元素熟知+炎バフ+元素熟知,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),90095,4224,23442,1.286,2.317065,704,2.89417,0.81:1.62,,0.76:0.08,0,0,1.6
護摩,ファントム+金メッキ,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),90075,3371,27330,1.856,2.8428,367,2.365403,0.85:2.17,,0.80:0.00,0,0,1.6
護摩,火魔女+金メッキ,元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),90075,3371,27330,1.856,2.8428,367,2.365403,0.85:2.17,,0.80:0.00,0,0,1.6
護摩,しめ縄4,HP%+HP%+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),90066,5520,37937,1.32,2.8428,100,1.777778,0.85:2.17,,0.80:0.00,0,0,1.6
護摩,しめ縄4,HP%+HP%+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),90065,5834,41825,1.77,2.317065,287,2.208852,0.81:1.62,,0.76:0.08,0,0,1.6
護摩,ファントム+火魔女,元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),90061,4545,23442,1.286,2.870178,287,2.208852,0.97:1.93,,0.61:0.39,0,0,1.6
赤砂の杖(スキル命中0),ファントム+金メッキ,元素熟知+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),90032,3689,20332,1.436,3.044,367,2.365403,1.00:2.04,,0.53:0.54,0,0,1.6
赤砂の杖(スキル命中0),ファントム+金メッキ,元素熟知+炎バフ+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),90032,3689,20332,1.436,3.044,367,2.365403,1.00:2.04,,0.22:1.16,0,0,1.6
赤砂の杖(スキル命中0),火魔女+金メッキ,元素熟知+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),90032,3689,20332,1.436,3.044,367,2.365403,1.00:2.04,,0.53:0.54,0,0,1.6
赤砂の杖(スキル命中0),火魔女+金メッキ,元素熟知+炎バフ+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),90032,3689,20332,1.436,3.044,367,2.365403,1.00:2.04,,0.22:1.16,0,0,1.6
赤砂の杖(スキル命中0),ファントム4,元素熟知+炎バフ+攻撃%,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),90023,4193,24220,1.886,3.093,287,2.208852,1.00:2.09,,0.20:1.21,0,0,1.6
護摩,火魔女4(1),HP%+炎バフ+元素熟知,モナ(5/9秒平均)+万葉(翠緑4)+夜蘭(終焉、9秒平均),90018,3955,34578,1.511,2.450104,287,2.658852,0.85:1.70,,0.72:0.16,0,0,1.6
赤砂の杖(スキル命中1),火魔女4(1),元素熟知+炎バフ+会心ダメージ,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),90018,4019,20332,1.211,3.044,287,2.433852,1.00:2.04,,0.53:0.54,0,0,1.6
赤砂の杖(スキル命中1),火魔女4(1),元素熟知+炎バフ+会心率,シロネン(灰燼以外、2凸、2色以上)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),90018,4019,20332,1.211,3.044,287,2.433852,1.00:2.04,,0.22:1.16,0,0,1.6
赤砂の杖(スキル命中0),金メッキ4(同元素0),元素熟知+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),90011,4010,24220,1.316,3.124,517,2.848718,1.00:2.12,,0.49:0.62,0,0,1.6
赤砂の杖(スキル命中0),金メッキ4(同元素0),元素熟知+炎バフ+会心率,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),90011,4010,24220,1.316,3.124,517,2.848718,1.00:2.12,,0.18:1.24,0,0,1.6
赤砂の杖(スキル命中1),ファントム+金メッキ,元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),90010,4185,24220,1.42,3.044,554,2.681337,1.00:2.04,,0.53:0.54,0,0,1.6
赤砂の杖(スキル命中1),ファントム+金メッキ,元素熟知+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),90010,4185,24220,1.42,3.044,554,2.681337,1.00:2.04,,0.22:1.16,0,0,1.6
赤砂の杖(スキル命中1),火魔女+金メッキ,元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),90010,4185,24220,1.42,3.044,554,2.681337,1.00:2.04,,0.53:0.54,0,0,1.6
赤砂の杖(スキル命中1),火魔女+金メッキ,元素熟知+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),90010,4185,24220,1.42,3.044,554,2.681337,1.00:2.04,,0.22:1.16,0,0,1.6
護摩,ファントム+火魔女,HP%+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),89998,5121,34578,1.57,2.8428,287,2.208852,0.85:2.17,,0.80:0.00,0,0,1.6
赤砂の杖(スキル命中1),しめ縄4,元素熟知+攻撃%+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),89998,4146,20332,1.32,3.044,287,2.208852,1.00:2.04,,0.53:0.54,0,0,1.6
赤砂の杖(スキル命中1),しめ縄4,元素熟知+攻撃%+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),89998,4146,20332,1.32,3.044,287,2.208852,1.00:2.04,,0.22:1.16,0,0,1.6
護摩,金メッキ4(同元素0),HP%+HP%+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),89938,5392,37937,0.8200001,2.870178,330,2.294798,0.97:1.93,,0.61:0.39,0,0,1.6
護摩,しめ縄4,HP%+HP%+会心ダメージ,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),89936,4667,41825,1.74,2.8428,100,1.777778,0.85:2.17,,0.80:0.00,0,0,1.6
護摩,ファントム+火魔女,元素熟知+炎バフ+元素熟知,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),89936,4224,23442,1.586,2.317065,474,2.553895,0.81:1.62,,0.76:0.08,0,0,1.6
赤砂の杖(スキル命中0),しめ縄4,元素熟知+元素熟知+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),89933,4202,24220,1.77,2.501645,661,2.836325,0.87:1.73,,0.38:0.85,0,0,1.6
護摩,ファントム+火魔女,HP%+元素熟知+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),89915,4808,30690,1.12,2.870178,287,2.208852,0.97:1.93,,0.61:0.39,0,0,1.6
和璞鳶,火魔女4(1),元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),89913,4134,24220,2.081,2.663488,287,2.433852,0.91:1.82,,0.64:0.32,0,0,1.6
和璞鳶,火魔女4(1),元素熟知+炎バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),89913,4134,24220,2.081,2.663488,287,2.433852,0.91:1.82,,0.33:0.94,0,0,1.6
死闘の槍(R5、敵1のみ),しめ縄4,元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),89897,3966,24220,1.77,2.94242,474,2.553895,0.99:1.97,,0.57:0.47,0,0,1.6
死闘の槍(R5、敵1のみ),しめ縄4,元素熟知+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),89897,3966,24220,1.77,2.94242,474,2.553895,0.99:1.97,,0.26:1.09,0,0,1.6
護摩,しめ縄4,攻撃%+炎バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),89874,4998,27330,2.236,2.870178,100,1.777778,0.97:1.93,,0.61:0.39,0,0,1.6
和璞鳶,しめ縄4,元素熟知+元素熟知+会心ダメージ,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),89861,4274,24220,1.47,2.812608,474,2.778895,0.95:1.90,,0.60:0.40,0,0,1.6
和璞鳶,しめ縄4,元素熟知+元素熟知+会心率,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),89861,4274,24220,1.47,2.812608,474,2.778895,0.95:1.90,,0.29:1.02,0,0,1.6
護摩,しめ縄4,HP%+HP%+元素熟知,モナ(5/9秒平均)+万葉(翠緑4)+夜蘭(終焉、9秒平均),89851,4667,41825,1.32,2.450104,287,2.433852,0.85:1.70,,0.72:0.16,0,0,1.6
護摩,ファントム4,HP%+炎バフ+攻撃%,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),89849,4287,34578,1.856,2.966145,100,1.777778,0.99:1.98,,0.58:0.44,0,0,1.6
和璞鳶,金メッキ4(同元素0),元素熟知+炎バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),89849,4134,24220,1.856,2.663488,517,2.623718,0.91:1.82,,0.64:0.32,0,0,1.6
和璞鳶,金メッキ4(同元素0),元素熟知+炎バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),89849,4134,24220,1.856,2.663488,517,2.623718,0.91:1.82,,0.33:0.94,0,0,1.6
護摩,ファントム4,HP%+HP%+HP%,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),89841,5123,49072,1.39,2.966145,100,1.777778,0.99:1.98,,0.58:0.44,0,0,1.6
護摩,しめ縄4,元素熟知+炎バフ+元素熟知,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),89829,3820,27330,1.906,2.317065,474,2.553895,0.81:1.62,,0.76:0.08,0,0,1.6
護摩,ファントム4,元素熟知+攻撃%+攻撃%,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),89826,5202,27330,1.42,2.966145,287,2.208852,0.99:1.98,,0.58:0.44,0,0,1.6
護摩,しめ縄4,HP%+HP%+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),89792,5834,41825,1.77,2.870178,100,1.777778,0.97:1.93,,0.61:0.39,0,0,1.6
護摩,金メッキ4(同元素0),元素熟知+攻撃%+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),89787,4870,27330,1.27,2.8428,517,2.623718,0.85:2.17,,0.80:0.00,0,0,1.6
護摩,火魔女4(1),元素熟知+炎バフ+攻撃%,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),89779,4556,23442,1.511,2.317065,287,2.433852,0.81:1.62,,0.76:0.08,0,0,1.6
護摩,しめ縄4,HP%+元素熟知+元素熟知,モナ(5/9秒平均)+万葉(翠緑4)+夜蘭(終焉、9秒平均),89750,4083,34578,1.32,2.450104,474,2.778895,0.85:1.70,,0.72:0.16,0,0,1.6
護摩,しめ縄4,攻撃%+炎バフ+会心ダメージ,モナ(5/9秒平均)+万葉(翠緑4)+夜蘭(終焉、9秒平均),89738,3832,27330,1.786,3.01624,100,2.002778,0.93:2.17,,0.80:0.00,0,0,1.6
護摩,火魔女4(1),元素熟知+攻撃%+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),89707,4556,23442,1.045,2.8428,287,2.433852,0.85:2.17,,0.80:0.00,0,0,1.6
護摩,しめ縄4,攻撃%+炎バフ+会心率,モナ(5/9秒平均)+万葉(翠緑4)+夜蘭(終焉、9秒平均),89671,3832,27330,1.786,3.014,100,2.002778,1.00:2.01,,0.57:0.47,0,0,1.6
赤砂の杖(スキル命中1),ファントム+火魔女,元素熟知+元素熟知+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),89653,4121,24220,1.57,3.044,474,2.553895,1.00:2.04,,0.53:0.54,0,0,1.6
赤砂の杖(スキル命中1),ファントム+火魔女,元素熟知+元素熟知+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),89653,4121,24220,1.57,3.044,474,2.553895,1.00:2.04,,0.22:1.16,0,0,1.6
赤砂の杖(スキル命中1),金メッキ4(同元素0),攻撃%+炎バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),89648,4307,24220,1.736,3.044,330,2.294798,1.00:2.04,,0.53:0.54,0,0,1.6
赤砂の杖(スキル命中1),金メッキ4(同元素0),攻撃%+炎バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),89648,4307,24220,1.736,3.044,330,2.294798,1.00:2.04,,0.22:1.16,0,0,1.6
護摩,ファントム4,攻撃%+炎バフ+会心ダメージ,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),89624,4870,27330,1.886,3.294,100,1.777778,1.00:2.29,,0.74:0.13,0,0,1.6
護摩,ファントム4,攻撃%+炎バフ+会心率,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),89624,4870,27330,1.886,3.294,100,1.777778,1.00:2.29,,0.43:0.75,0,0,1.6
護摩,ファントム4,元素熟知+攻撃%+会心ダメージ,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),89612,3703,27330,1.39,3.294,287,2.208852,1.00:2.29,,0.74:0.13,0,0,1.6
護摩,ファントム4,元素熟知+攻撃%+会心率,フリーナ(フル)+万葉(翠緑4)+夜蘭(終焉、9秒平均),89612,3703,27330,1.39,3.294,287,2.208852,1.00:2.29,,0.43:0.75,0,0,1.6
赤砂の杖(スキル命中1),ファントム+金メッキ,元素熟知+炎バフ+元素熟知,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),89612,3941,20332,1.436,2.501645,554,2.681337,0.87:1.73,,0.38:0.85,0,0,1.6
赤砂の杖(スキル命中1),火魔女+金メッキ,元素熟知+炎バフ+元素熟知,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),89612,3941,20332,1.436,2.501645,554,2.681337,0.87:1.73,,0.38:0.85,0,0,1.6
赤砂の杖(スキル命中1),しめ縄4,HP%+炎バフ+元素熟知,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),89601,4541,31467,1.816,2.643485,287,2.433852,0.91:1.81,,0.34:0.93,0,0,1.6
護摩,火魔女4(1),HP%+元素熟知+元素熟知,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),89592,5121,34578,1.495,2.317065,474,2.778895,0.81:1.62,,0.76:0.08,0,0,1.6
和璞鳶,火魔女4(1),元素熟知+炎バフ+会心ダメージ,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),89585,4134,24220,1.661,2.812608,287,2.658852,0.95:1.90,,0.60:0.40,0,0,1.6
和璞鳶,火魔女4(1),元素熟知+炎バフ+会心率,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),89585,4134,24220,1.661,2.812608,287,2.658852,0.95:1.90,,0.29:1.02,0,0,1.6
和璞鳶,しめ縄4,HP%+元素熟知+会心ダメージ,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),89580,4485,27579,1.44,2.663488,287,2.208852,0.91:1.82,,0.64:0.32,0,0,1.6
和璞鳶,しめ縄4,HP%+元素熟知+会心率,ベネット(西風、旧貴族)+万葉(翠緑4)+夜蘭(終焉、9秒平均),89580,4485,27579,1.44,2.663488,287,2.208852,0.91:1.82,,0.33:0.94,0,0,1.6
護摩,しめ縄4,HP%+炎バフ+元素熟知,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),89571,4405,34578,1.906,2.317065,287,2.208852,0.81:1.62,,0.76:0.08,0,0,1.6
護摩,ファントム4,HP%+炎バフ+HP%,シロネン(灰燼以外、2凸、2色以上)+フリーナ(フル)+夜蘭(終焉、9秒平均),89567,4860,41825,1.556,2.966145,100,1.777778,0.99:1.98,,0.58:0.44,0,0,1.6
和璞鳶,ファントム4,元素熟知+炎バフ+攻撃%,フリーナ(フル)+ベネット(西風、旧貴族)+夜蘭(終焉、9秒平均),89560,4497,24220,2.006,2.754065,287,2.208852,0.94:1.87,,0.31:0.99,0,0,1.6
護摩,金メッキ4(同元素0),HP%+炎バフ+会心ダメージ,フリーナ(フル)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),89556,3955,34578,1.736,3.01624,330,2.519798,0.93:2.17,,0.80:0.00,0,0,1.6
護摩,しめ縄4,元素熟知+元素熟知+元素熟知,ベネット(西風、旧貴族)+モナ(5/9秒平均)+夜蘭(終焉、9秒平均),89554,4665,27330,1.35,2.450104,661,3.061326,0.85:1.70,,0.72:0.16,0,0,1.6
